SG_SG_SG,SG_SG_PL,SG_PL_SG,SG_PL_PL,PL_SG_SG,PL_SG_PL,PL_PL_SG,PL_PL_PL,sent
-92.6376880645752,-93.15071614074706,-92.35300476074218,-93.17466040039062,-89.38545774841309,-89.87456288146973,-88.64661557006836,-89.08683178710938,adherent
-101.415706451416,-101.70688110351564,-100.49433959960938,-101.1765761566162,-102.487265045166,-103.06081329345704,-101.4054828796387,-102.21843017578124,adjudicator
-90.01304103088378,-90.8019970550537,-89.15497715759277,-90.14570272827149,-91.69249043273926,-92.72102052307129,-91.20058972167969,-92.56054190063476,administrator
-84.66402040100098,-85.43030613708495,-83.82856283569336,-84.76446366882324,-91.18304379272459,-91.00590827941895,-89.19905247497559,-88.72988995361328,admirer
-84.23099089050292,-85.36375361633301,-84.7265149078369,-86.14060289001465,-86.42293130493164,-87.03718333435059,-85.65219721984862,-85.926868850708,adolescent
-81.94126402282714,-82.56531146240235,-82.7673854675293,-83.80173397827149,-85.2363708190918,-84.97572077941895,-83.8968823852539,-83.20593003845215,adult
-84.7448486328125,-85.30366319274903,-86.89448417663574,-87.59452153015137,-90.05243632507324,-90.43893392944337,-89.40368690490723,-89.67566452026367,adventurer
-85.71873309326172,-86.59223463439942,-85.25337702941894,-86.49337562561035,-87.02139250183106,-86.38509158325195,-84.70579176330567,-83.96932774353026,adversary
-91.74204063415527,-92.23018307495116,-91.13562562561034,-92.40336421203614,-92.02895764160156,-92.22743989562989,-91.73095793151856,-92.8776781463623,advocate
-86.67430075073244,-87.96783647155762,-84.29681114196778,-86.56431715393066,-86.08980519104004,-85.21709727478026,-83.56802201843261,-82.81910198974609,agent
-98.34693048095706,-99.00968911743163,-95.78066517639161,-97.20792524719238,-93.87167041015627,-93.77355764770508,-90.90221862792968,-90.57256770324707,aggregator
-88.11285014343262,-88.80233309936523,-89.02808776855468,-89.91060942077637,-95.43433415222168,-96.33127554321291,-94.79755656433106,-95.876322265625,agnostic
-92.398115234375,-93.51149226379394,-92.17521217346192,-93.34465576171877,-91.9906455230713,-91.5944268951416,-90.09176040649416,-89.69383680725097,agonist
-91.27039630126951,-91.35088333129885,-92.20261077880859,-92.90078956604003,-89.79396821594239,-89.92891230773925,-89.03971479797363,-89.1726456451416,albino
-89.05616691589356,-89.6571808013916,-90.54377992248536,-91.52716429138184,-90.1372612915039,-90.32009690856934,-89.13040296936035,-88.97626052856445,alchemist
-87.40840501403808,-87.88598823547363,-88.2003724822998,-88.97286808776856,-90.34820939636231,-89.90744285583496,-87.9893137512207,-87.24906440734863,alien
-93.77945559692381,-96.16052619934082,-93.31886936950684,-95.7995952453613,-97.07980924987793,-97.2073251953125,-96.53703221130371,-96.4602435913086,allocator
-91.60311454772949,-92.15541339111329,-93.04608641052246,-93.90761419677736,-94.19191021728516,-93.66502626037598,-92.11345265197754,-91.4506453704834,amateur
-92.7592737426758,-93.38777551269531,-95.45087916564941,-96.59530206298828,-91.59477700805664,-91.7945126953125,-91.22916247558594,-91.86011602783205,amir
-93.0907356262207,-93.21656723022458,-94.77658094787596,-95.31443569946288,-96.22715515136721,-96.1315690612793,-95.97155683898926,-95.6101583862305,amputee
-92.32137226867675,-93.25591227722168,-91.12893418884278,-92.31165270996094,-95.9626065979004,-96.59637281799317,-93.36997373962404,-94.15862133789062,analyst
-86.94777206420899,-87.62670443725584,-87.003466506958,-87.95291979980469,-90.21429502868652,-90.66801275634764,-88.93697245788574,-89.40043418884278,anarchist
-86.44098263549805,-87.30694630432129,-87.0194623260498,-88.11746301269531,-89.8467233428955,-90.81160848999023,-88.81734245300294,-89.67244329833984,anatomist
-83.41426361083984,-84.63292608642578,-83.06770428466797,-84.37122901916504,-87.98352503967286,-88.1586089477539,-87.57208250427246,-88.18852105712891,anatomy
-86.00334730529785,-86.38087817382812,-84.79866171264648,-85.54420672607422,-88.18891763305666,-88.38492555236816,-85.01471980285646,-84.79619873046875,ancestor
-86.57539700317383,-87.14802461242675,-85.08145910644531,-86.01835928344727,-87.63752696228028,-88.51659452819824,-87.10836155700683,-88.37654534912109,ancient
-82.16491430664063,-83.25528240966797,-83.43844868469239,-84.54139796447755,-81.33262446594239,-80.40961296844482,-81.35729801940919,-80.2238733520508,angel
-82.04024983215331,-83.03923051452638,-82.194306350708,-83.37227380371094,-82.83074180603029,-82.34129499816895,-81.2750924987793,-80.67606228637695,animal
-88.96765124511718,-89.11650038146972,-88.1072306060791,-88.53571562194824,-89.18143273925782,-89.74291613769532,-87.43301394653321,-88.11926223754881,animator
-88.7962879486084,-89.08600994873045,-87.26755299377442,-88.07455281066895,-96.5754307861328,-97.20552333068848,-95.49469535827637,-96.45628074645997,announcer
-85.10114154052734,-86.77619688415527,-84.3822160949707,-86.37716201782227,-90.44744789123536,-89.98969068908691,-89.00400155639649,-88.5416601715088,antagonist
-90.65800373840332,-91.4692678833008,-90.66857707214355,-91.883359375,-99.08051615905762,-100.1221394958496,-97.00687400817871,-98.2750100402832,antiquarian
