s,p,sent,s_freq,p_freq,freq
4.84095153045655,0.004017639160153408,choreographer,343,68,411
3.083248367309565,2.610979347228998,chum,50,12,62
4.6776469955444355,1.9733263854980478,churchgoer,12,20,32
4.1054111785888665,1.9223274612426735,citizen,1644,4207,5851
5.959579101562504,3.417966072082514,claimant,322,157,479
-2.056510665893562,2.009938224792478,class,22588,3889,26477
3.789600730895991,2.2104994049072246,classmate,285,358,643
5.625659576416005,2.4126704483032313,client,849,738,1587
5.25658619689942,-1.7069183197021545,climatologist,5,11,16
3.7632717742919937,2.023523796081548,clone,530,430,960
4.223176109313968,0.3300380859375167,closer,3303,30,3333
5.4940539550781295,1.8019921264648389,coder,5,8,13
5.542593078613287,1.4388487091064448,collector,1208,673,1881
4.688616012573242,3.7315162200927645,combatant,110,295,405
5.775120361328121,3.762916961669916,comer,60,26,86
5.484152969360359,0.6912764053344702,commander,11359,1979,13338
5.2033394088745055,-0.3369785614013736,commentator,705,1446,2151
5.155772491455075,2.5097675476074244,commoner,103,226,329
4.919201644897477,-0.17456623077393374,communicator,55,23,78
3.8202752609252926,2.975069686889647,companion,1945,908,2853
4.725804862976084,2.7200919265747103,compatriot,106,120,226
2.4380298385620023,-0.775525329589847,competition,8431,1677,10108
4.166162887573243,4.159212921142576,competitor,670,1164,1834
3.515080940246577,0.5299712982177738,computer,6158,1189,7347
3.9067548522949025,2.4162336807250924,comrade,138,420,558
5.0412629089355505,0.5102133026122999,confessor,201,12,213
4.6515812759399395,0.3697901458740276,confidant,112,27,139
3.6528068542480483,3.459287841796879,congener,28,32,60
4.9442176513671825,1.958678039550783,conquistador,73,91,164
3.7192870483398437,1.178993133544921,conservative,3913,1056,4969
5.144753486633306,-1.3785973281860464,conservator,35,47,82
4.515668289184568,2.2142813644409145,consumer,1085,700,1785
3.0546678009033172,0.6795712356567307,contemporary,7271,1034,8305
5.774311309814458,4.050508956909162,contender,690,440,1130
3.257452293396007,4.312304702758787,contestant,600,631,1231
3.3239637603759817,0.36444153594970885,contractor,517,456,973
4.20574572753906,-0.5185831375122021,controller,1077,450,1527
2.53157695770264,3.076096244812014,coon,178,31,209
2.7627921066284244,1.9761962432861324,copycat,47,4,51
5.74974610900879,0.32530692291258845,correspondent,740,161,901
4.883767616271967,1.1085093154907284,cosmonaut,67,73,140
3.0865698699951167,2.3348049163818345,cottager,4,12,16
3.6402033157348583,-1.0110464019775378,counter,3737,237,3974
5.228412185668944,0.07927724456786223,courier,460,52,512
4.284356986999512,3.6777874755859443,cousin,2123,509,2632
5.438450370788573,0.6061146621704196,coward,412,47,459
4.897053367614745,1.353615104675292,cowboy,511,523,1034
4.138845916748046,1.1222288131713896,crab,499,351,850
3.8110169906615994,1.0479176940917938,crawler,42,21,63
5.997730140686045,-0.024325218200687004,creator,2950,871,3821
3.3925309219360287,0.7979174499511714,creature,1566,1534,3100
4.843825088500964,0.0340965805053699,creditor,49,282,331
3.0340272674560467,-0.17104010009767023,creeper,61,18,79
5.059048995971679,-2.45398448944092,cripple,127,24,151
4.853319496154782,1.1464847183227675,crony,9,21,30
2.170446830749512,1.2942442245483434,crossbreed,15,11,26
4.005564857482902,3.246598976135246,crusader,424,719,1143
-0.21158792114258063,0.8237790145874015,cultist,4,22,26
3.28660787200927,2.148510360717779,cyborg,102,17,119
4.629158042907704,2.592183059692381,dancer,921,1857,2778
3.785983993530273,1.1845141372680672,darling,422,8,430
5.030030105590811,2.7935402832031215,debater,31,12,43
5.114575073242179,0.9357639007568395,debtor,50,156,206
3.2317613143921022,-0.12636566162108664,decoder,16,4,20
4.967097473144534,1.597002494812024,defender,1208,1711,2919
4.214783714294455,1.5016791305541943,deist,23,23,46
4.490377372741698,1.5065460128784238,demigod,56,26,82
5.452580696105954,1.63776414489746,democrat,1048,2107,3155
4.869862838745114,0.009869705200195256,demon,1286,830,2116
4.9287900238037,1.0491968765258761,denier,26,74,100
4.902463584899905,1.6290419082641705,denizen,13,48,61
4.660051139831538,0.8003425445556545,descendant,584,1249,1833
3.9081007537841685,0.9776961822509804,descendent,53,64,117
5.32105715942383,0.6274513244628892,deserter,44,163,207
6.017531570434571,-0.6601596755981447,designer,3003,1167,4170
3.322584754943847,1.68352785491944,destroyer,2451,2839,5290
4.478829902648933,0.09479576110840071,developer,1287,2254,3541
4.625628356933589,2.2706234817504907,devotee,164,289,453
6.06322921752929,0.8878176040649279,dictator,558,69,627
1.6188683929443357,2.4768647308349614,diploid,102,3,105
5.471882705688479,-0.7877261352539051,director,16935,2898,19833
4.984886329650884,1.8443595275878906,disciple,228,397,625
5.806352493286134,1.2678521881103535,discoverer,126,90,216
5.459459495544436,1.0804922790527343,dissenter,42,264,306
4.194973571777332,1.251559005737306,dissident,181,223,404
2.8477940444946412,0.4453190689086952,distributor,538,299,837
5.154546951293945,-0.37278182983398267,diver,402,582,984
3.638338218688986,-0.41499640655516146,divider,38,18,56
5.137344215393064,1.6826418380737351,doer,8,11,19
5.4100083465576105,-0.05280084228515136,doubter,3,20,23
3.1917777862548746,-0.06635870361327534,drawer,85,25,110
5.751725219726559,1.1834895629882851,dreamer,189,102,291
4.896765792846686,1.074183334350593,dresser,116,15,131
5.285759124755856,-0.644994842529286,dribbler,13,3,16
4.745505088806148,2.0250661697387784,driver,3170,2734,5904
4.217102027893063,1.201923492431618,dropout,122,15,137
3.885854782104495,0.6041610336303762,dummy,280,88,368
4.957403785705566,-3.2702404632568474,dupe,16,5,21
5.37067282104492,2.2371462783813385,dwarf,1530,191,1721
5.768608627319331,3.3051770935058613,dweller,49,146,195
5.460489822387693,2.571877372741696,dynast,18,10,28
5.067442909240725,-0.561496398925776,elder,2150,349,2499
4.776533920288081,1.5958700485229542,emcee,24,12,36
4.003437011718731,2.463231536865237,employee,1165,3109,4274
4.769254486083987,-0.6680922927856443,employer,701,562,1263
3.771217796325679,2.35681342315673,emulator,40,12,52
4.571024513244623,2.625108245849617,endorser,28,15,43
2.498488265991213,0.5212613906860426,enemy,7687,3948,11635
2.182775375366198,1.3251187362670862,engine,7650,4212,11862
5.223040290832515,0.36548750305176014,engineer,4249,2635,6884
4.0610742950439445,4.233044883728034,enrollee,3,7,10
6.039995170593258,2.3289711380004903,entertainer,392,198,590
4.932462707519534,4.007532737731914,entrant,130,162,292
2.764926582336429,-0.450007461547834,equal,3697,361,4058
4.099602630615237,0.5844561386108467,estimator,6,6,12
4.709888763427735,4.22897901153565,eukaryote,14,223,237
2.524483802795416,2.7364657745361356,ewe,73,102,175
4.8796188964843665,-1.269364974975602,exchanger,18,24,42
5.5744634552001955,1.2725102386474418,executioner,139,52,191
5.19594523620605,-0.7021341705322257,executor,108,81,189
5.03424407958984,2.806875419616695,experimenter,47,34,81
5.058640480041511,-0.1846040649414178,expert,1548,1285,2833
5.502988471984864,2.208257461547852,explorer,919,491,1410
4.9376839218139565,0.7084021759033163,exponent,147,94,241
5.151688606262205,2.2181682434082077,exterminator,13,10,23
3.861914848327636,-0.1476154785156183,extremist,114,105,219
2.977570869445799,-0.7459610824584857,face,10404,2002,12406
3.751187507629389,-1.3115106201171827,failure,5572,776,6348
-2.7130728225708083,3.597291908264161,family,35185,5277,40462
4.34627213287353,0.9809139862060547,fan,5086,10304,15390
5.724476966857921,2.314577842712403,farmer,1513,1784,3297
3.13495414733886,-0.08248271942137819,fastener,9,12,21
-0.4878758468627922,1.8732844314575345,fauna,657,37,694
3.7578388671874947,1.9559821090698222,favorite,3764,451,4215
3.978093444824232,0.7899830398559544,federalist,332,206,538
5.138231742858892,2.3790019378661924,fella,49,20,69
2.798397499084473,1.8100027008056614,fellow,6041,492,6533
4.966361618041994,1.2348705749511808,fencer,41,8,49
3.1953925552368077,1.7190077590942394,feudatory,42,29,71
4.540118980407726,1.5225640182495113,fiddler,69,31,100
4.928752471923829,2.6688796539306665,fighter,5058,3343,8401
4.230857131958011,1.2863175201416013,figure,7057,6255,13312
5.331866645812987,0.46380955505370025,financier,159,84,243
5.203453590393053,-0.7125357131957983,finder,123,40,163
4.0776361618042145,3.625318679809574,finisher,218,162,380
2.7153369064331017,-1.2691410598754942,flake,50,80,130
4.3512516784668165,1.2899271926879976,flatmate,20,10,30
4.9424502868652525,0.9817088088989294,flier,38,84,122
0.925837455749523,0.720112365722656,flora,883,18,901
3.7868906097412136,1.4545757064819327,flyer,226,597,823
4.99315190124512,1.5976501083373975,foe,270,292,562
4.532270118713377,1.6982059402465808,follower,240,1792,2032
5.228429512023922,0.4060561370849598,fool,558,220,778
6.312904838562012,1.245623580932616,foreigner,132,542,674
2.9542603836059627,2.0900703048706077,forerunner,415,132,547
4.367717811584477,2.601177497863766,fox,8099,510,8609
5.598724365234368,0.291921035766606,freelancer,63,18,81
5.23128885650636,1.3896001892089913,freethinker,15,5,20
5.249550529479976,1.0519324874877896,friend,9824,10015,19839
3.98123468780517,2.1025215530395513,fucker,9,5,14
5.662109336853028,2.7760106353759824,fugitive,346,141,487
3.7048738632202216,0.6660258331298934,fuller,916,7,923
5.91092736816406,1.1321390228271468,gambler,183,79,262
5.267658172607419,-0.4121548385620031,gatekeeper,94,14,108
4.83065836334228,3.5531153717041093,gatherer,53,118,171
2.662396949768066,1.0420161056518538,gay,4156,174,4330
4.770365760803216,1.596278259277355,geek,285,60,345
5.111233062744134,-0.38313757324219466,genealogist,41,16,57
4.389218162536615,2.0842889251708954,genius,1206,75,1281
3.890208930969237,0.5809308624267473,gentile,57,24,81
5.068852508544914,-0.15198369598388695,geographer,144,30,174
5.263091140747065,-0.4731263198852531,geologist,232,183,415
4.7836144332885695,3.3772983093261786,giant,4076,3129,7205
5.2661061096191375,1.0551663131713909,giver,51,9,60
3.9128035659790186,1.8070503311157111,gladiator,221,137,358
3.2867151718139596,0.7976717376708891,goat,456,327,783
5.2858759002685645,0.6052224502563632,goon,52,38,90
2.825408187866209,2.2519652252197133,great,31055,109,31164
4.924463027954097,3.588452377319335,grownup,5,8,13
2.9243755264282214,-1.0697174301147498,grunt,86,103,189
4.820807044982907,0.0582230377197277,guardian,3158,442,3600
3.6591902694702156,1.4535899734497022,guerilla,100,42,142
3.9197891921997154,1.3557221221923825,guerrilla,627,350,977
4.788480094909659,-0.25268604278564766,guide,4317,735,5052
4.995559242248532,1.5159487991333052,gull,180,169,349
5.432163681030282,0.5804628829956044,guru,332,97,429
3.1630084152221585,-0.24503764343261025,gutter,56,40,96
4.782607841491711,1.15445438385008,hacker,216,83,299
3.246705642700192,-0.2741791534423754,hanger,51,35,86
5.039005065917969,0.7286669616699228,hater,31,58,89
4.681178833007813,1.1003418197631945,head,21431,4830,26261
5.428643203735348,-0.11776640319825304,healer,107,29,136
4.086380630493174,1.9813448486328156,hearer,7,14,21
4.017534225463869,1.0900673904418952,heathen,173,82,255
3.078598709106444,2.679380279541,heavyweight,1820,25,1845
5.094112861633299,1.0574841384887748,hedonist,6,5,11
4.426375534057605,0.9376998443603597,helper,298,120,418
2.426569686889657,1.847058876037579,heterosexual,280,24,304
4.585887039184584,1.188933776855464,hobbyist,20,52,72
5.4256696472168,1.4290449523925801,holder,707,609,1316
4.083286132812496,1.515643074035637,holidaymaker,3,14,17
4.593886886596678,2.008926567077637,homeowner,26,74,100
3.4252099075317304,1.7932742996215794,homosexual,727,287,1014
2.4729059753417957,1.2703554382324214,honey,1016,3,1019
3.4553332748413084,3.4411245498657266,hopeful,260,26,286
5.369132629394542,-0.2845760650634759,horticulturist,23,10,33
5.459780029296873,-0.1531806335449204,host,4855,2168,7023
5.062928787231442,2.4378138885498046,householder,118,43,161
3.1476808624267676,-2.0164169311523423,hugger,10,3,13
2.957987571716309,2.0864088058471424,hulk,695,25,720
4.299186462402346,0.7662792587280265,humanist,232,24,256
4.2257653884887745,1.3445447616577226,humanitarian,705,6,711
5.136639640808113,0.3180553054809536,humorist,48,13,61
3.886497436523399,2.110179847717305,humpback,115,33,148
5.808594383239743,1.5031205749511827,hunter,2405,1345,3750
2.971880104064944,0.3299758148193348,hybrid,1404,491,1895
5.219153045654288,1.471205421447749,idealist,44,23,67
4.948164718627929,0.36296636962890716,ideologue,38,15,53
4.927873268127435,0.841943183898934,idiot,257,75,332
3.7844126358032213,2.1826699981689544,idler,24,11,35
5.044694755554204,-0.39110800933838163,illusionist,29,4,33
4.01352799987793,3.6731396331786925,imitator,19,68,87
4.0265913009643555,0.3987170715332127,incarnation,560,200,760
4.030013954162598,0.582113586425784,incompetent,247,7,254
3.562531227111826,1.7939741973877048,independent,9332,204,9536
2.8305967407226476,2.0392746353149533,individual,9095,5814,14909
4.515392845153805,0.9471420211791965,individualist,68,4,72
3.0754607009887707,1.1743550338745052,inferior,883,10,893
4.8530658035278265,0.7009133682250948,infidel,39,28,67
5.430157127380369,-0.2898334503173814,informant,197,95,292
4.868213798522945,3.3298017044067265,inhabitant,80,2425,2505
2.7143677520751908,-1.8798283004760776,initiate,520,183,703
4.84640512084961,0.9191516265869097,initiator,70,38,108
5.119210723876954,0.7220313949584849,instigator,68,30,98
3.8484448852538975,1.323567314147958,insurgent,136,505,641
3.4213807144165145,1.3815777587890565,intellectual,1618,375,1993
5.202564163208002,1.937673858642576,interloper,11,7,18
4.388567481994627,1.8742946624755845,internationalist,102,10,112
4.422236366271967,0.18518244171142584,interpreter,309,104,413
3.1351691436767553,-1.2041330337524414,intimate,942,26,968
5.568102355957031,0.5630078811645589,intruder,170,146,316
5.593790832519538,0.3435149841308558,inventor,450,97,547
5.782382232666009,-0.17733688354492472,investigator,315,689,1004
4.874233161926277,1.2021786270141632,investor,282,966,1248
2.9507365493774387,1.82995296478272,irregular,954,99,1053
5.125659057617206,2.484346229553232,islander,205,587,792
4.546306930541995,1.6821207275390577,isolationist,54,7,61
5.58965815734863,-0.8823273925781194,judge,4872,1916,6788
5.603794570922858,2.757138809204122,jumper,233,105,338
3.482852668762199,3.0632470397949234,junior,4573,210,4783
5.527165748596197,-0.365695167541503,jurist,112,80,192
4.39965215301514,3.0298327713012654,juvenile,1216,771,1987
5.4589934082031135,3.5935825347900447,kid,1678,2277,3955
5.567751701354972,1.0211751861572296,kidnapper,51,73,124
4.854423965454096,1.6760264434814474,killer,2162,363,2525
3.0359794998168894,-0.1062575454711876,knocker,19,6,25
3.396122512817385,2.481491912841797,lamb,1003,205,1208
5.520024383544914,1.4471874313354505,lawgiver,12,9,21
5.63782666015625,-0.0026134719848727173,lawmaker,21,116,137
4.7101236267089845,1.2038428497314442,layperson,11,16,27
5.200257774353027,1.3922086563110483,leader,10593,6269,16862
5.069900993347176,3.167667289733899,learner,34,55,89
3.975574234008789,0.8289167327880875,leech,216,48,264
3.696988876342772,2.300631271362306,lefty,76,18,94
3.597923011779784,1.4530461196899438,liberal,3578,829,4407
3.856448204040518,1.3483861007690479,libertarian,345,44,389
4.011887283325201,0.0257122116088766,libertine,40,25,65
4.939407417297367,-1.3918990783691356,linguist,135,122,257
4.09507424163818,2.419727912902843,lion,2318,1555,3873
5.329614334106438,-0.1258418655395488,liquidator,14,3,17
3.508857704162601,1.7016000137329144,listener,493,910,1403
5.387860565185548,2.2168382720947193,litigant,8,34,42
5.215889228820799,0.9722920532226595,logician,9,8,17
5.105664352416994,1.220393051147461,logistician,3,4,7
5.49253298187255,1.0214120788574235,loner,89,9,98
5.905132064819334,1.274352958679195,looker,7,4,11
4.641689155578611,2.6101443710327104,loser,332,101,433
2.5787170944213926,0.5793966293335018,lot,6579,982,7561
5.217176879882821,1.4663008346557547,lout,5,4,9
3.6318761062622045,3.5572607574462936,lover,1724,878,2602
4.823448585510249,0.894076385498046,lunatic,154,37,191
2.3476843719482403,0.9020342712402325,machine,7173,1647,8820
5.00664458465576,0.7690729293823324,magician,286,100,386
3.0657955245971635,2.5703229217529255,mailer,32,4,36
5.385748710632313,-0.47362295532226284,maker,998,646,1644
4.964633354187015,-0.08944857025146291,manipulator,53,15,68
4.549133888244626,3.2485011062622107,marcher,83,105,188
4.923505065917965,0.937928535461424,mascot,689,140,829
5.837933830261228,0.06625205230714215,master,6147,1962,8109
4.9635499725341745,-0.27752308654784485,mastermind,125,23,148
4.300026100158696,1.2934682846069308,matador,71,9,80
3.787795097351079,3.2410531539917002,mate,1933,788,2721
4.160207580566407,0.02461289215087703,materialist,37,3,40
4.386258689880371,0.8291704101562516,mathematician,445,244,689
5.034624450683587,1.2878424301147504,mentor,879,86,965
4.473511695861816,1.0191313400268456,mercenary,329,507,836
4.665407173156737,0.31298144531251637,messenger,644,245,889
5.177071197509768,0.08648155212402742,metallurgist,17,22,39
1.5360693206787133,0.20186575317383415,microorganism,17,150,167
3.4062003631591793,2.4375408782959056,midget,221,25,246
4.488017059326175,1.873258338928217,migrant,271,387,658
4.375993957519533,0.61221261596679,militarist,16,11,27
3.3881889877319367,-0.04992520904541209,millenarian,20,3,23
5.671133941650389,2.240528495788581,millionaire,439,101,540
5.169207267761237,1.1842333145141524,mineralogist,26,3,29
4.016975631713869,1.418702880859378,minor,9647,325,9972
3.4993410644531338,1.7623787460327378,misfit,45,68,113
5.393952453613281,1.2061924438476552,missionary,872,796,1668
3.229576622009276,0.9909759597778276,model,8931,4412,13343
4.688892196655289,0.399149681091302,modeler,7,14,21
2.7102814407348603,-0.18028465270996463,moderationist,3,7,10
4.225173164367675,0.3234306259155346,modifier,12,23,35
5.724267768859853,1.5774645996093852,mogul,81,44,125
3.5802204132080107,2.3973714218139577,moneymaker,14,4,18
3.211059989929197,2.540416107177741,monolingual,23,3,26
4.501379081726071,0.22843617248535253,monster,2710,1545,4255
5.461586196899418,0.8227478179931751,moron,20,10,30
4.389842041015619,1.003097259521482,mortal,1050,66,1116
5.69709589385986,3.0545699234008836,motorcyclist,24,20,44
5.421907287597662,1.6877540054321258,mountaineer,132,278,410
4.76402251434326,1.712843025207519,mourner,29,268,297
3.970153228759763,0.9847915649414105,mouse,1447,563,2010
4.707492248535161,0.9099549713134749,mover,97,45,142
4.492108665466304,1.5414923248291004,murderer,536,180,716
5.473980384826653,3.101595207214352,musher,18,66,84
3.785542800903322,0.7788062438964829,mutant,417,209,626
4.09015867614746,-2.09176832580566,mute,191,17,208
5.751937683105467,0.1657613220214813,namesake,443,19,462
1.7265033874511744,2.718698150634765,national,45586,624,46210
3.8738765640258848,0.700270553588858,nationalist,1439,581,2020
1.9374535903930763,2.589275100708008,native,8244,910,9154
3.056832168579099,0.5700858459472542,natural,10166,82,10248
2.248858016967773,0.027711784362786318,naturist,4,3,7
5.069445182800294,1.0920946960449243,navigator,307,77,384
4.035016174316411,-1.7697946243286111,nazi,2747,791,3538
5.314036888122558,0.2645577621460049,negotiator,111,89,200
4.5241454467773465,1.2107006759643397,neighbor,651,678,1329
4.16576810455323,1.5746379852294865,neighbour,306,980,1286
4.588456054687498,1.3869708709716804,nerd,79,51,130
4.389485176086438,3.4085280685424806,nestling,69,203,272
5.153450042724607,0.3282752304077192,nigga,33,48,81
4.97666593170166,1.2026376342773446,nihilist,16,7,23
1.8879249267578118,2.3252733840942383,nobody,1284,26,1310
3.2878667602538982,1.6441757278442424,nonconformist,69,24,93
5.0327945175170825,1.9433866882324295,novice,133,38,171
2.9568504714965798,2.1992358474731546,nudist,11,3,14
5.151670555114748,-0.13783448791505748,numismatist,103,48,151
6.276047546386721,0.7309264068603554,oaf,8,3,11
5.245725296020495,2.6671731185913075,objector,28,44,72
4.6999725875854494,0.03973128509521473,observer,1706,1213,2919
3.3768788223266597,-2.653478248596187,occult,282,4,286
5.219813148498545,1.0544263763427608,occultist,64,28,92
5.038720169067389,2.717752784729001,occupant,124,439,563
