ss,sp,ps,pp,sent,s_freq,p_freq,freq
-1.357221727721555,-1.1894064248490235,2.103814824180997,1.9904487895206788,aboriginal,830,72,902
-1.7225678648535379,-0.9326446911874484,1.767559988840354,1.580697437094985,absentee,111,6,117
-0.6153593611577914,-0.5081386565568486,2.151657696358571,1.9944210420928101,accuser,39,38,77
-0.9843594733312813,-0.7160961404518016,2.6524019654323414,2.545287433296364,ace,1494,295,1789
-0.5118617332878159,-0.677665021331439,2.2938668690393875,2.135083702191455,achiever,25,6,31
-1.3215978695876949,-0.8864414702953969,2.056429099535224,1.7816460414780781,acquaintance,373,218,591
0.7018086327192581,0.7919878331788741,2.2013658575491934,2.0722871514341055,actor,8770,6109,14879
0.7741457610390334,0.7686104357771502,1.9137451536499714,1.7467306063146282,actress,5705,614,6319
-0.04286007557192306,0.022448988217211863,2.4689931922863586,2.259160310366486,addict,145,72,217
-1.0232486712439073,-0.9501754300666843,2.1097776805549344,2.052551353868859,adherent,66,352,418
-0.7791070456948308,-0.45915766689063275,2.139351331075707,2.0212043234999655,administrator,782,492,1274
-0.8885485157157333,-0.6581733034044248,1.917317242551844,1.736786071989366,admirer,270,182,452
-1.2993125145782702,-0.822894610966415,2.0106905021632535,1.914039715561616,adolescent,335,209,544
-1.2122997627735774,-0.8275820352055021,2.0338226909270567,1.9170299369436652,adult,5529,3574,9103
-1.01899418884466,-0.5277799370772911,2.3624067991131437,2.1698939812429394,adventurer,192,152,344
-0.7062913612210799,-0.5626860304187122,2.5473967201218723,2.414238553639816,advocate,1365,653,2018
-0.7924347210263871,-0.5144099540475793,2.245453562945295,2.1357312676780733,agent,5241,3117,8358
-0.9673032171368412,-0.5857635084938124,2.4808488920831575,2.3126010119724842,aggregator,443,12,455
-1.4414771358044245,-0.9920133702262959,2.447177854455324,2.369122545396314,alien,3286,1309,4595
-1.0512925218026634,-0.8468290233017495,2.2110767333995476,2.0466308933924715,amateur,2233,232,2465
-0.7165213628970566,-0.4652509563716549,2.1077437272870796,1.8984833662825942,amir,541,4,545
-0.3466954938943161,-0.19057743041388342,2.4973392191799757,2.4901731700890473,analyst,462,549,1011
-1.126378762269999,-0.8805593280305768,2.4941257883104235,2.312860915305203,anarchist,566,321,887
-0.6651975482970691,-0.38155081772115196,2.4202305752560775,2.288995689434092,ancestor,931,1088,2019
-1.6343920316483942,-1.0099957879375765,2.396375236515709,2.3666712356824373,ancient,6622,134,6756
-0.8452925081026912,-0.5415512055525671,2.65478365083929,2.506367026861046,angel,2602,1354,3956
-0.5905013130964587,-0.24532557189839466,2.0408869371955394,1.9356127344882044,animal,5978,7775,13753
