ss,pp,sent,s_freq,p_freq,freq
3.517535016474861,4.145718496854281,reformist,152,26,178
4.740850149797039,4.017703467541791,regent,858,329,1187
3.3042846517158715,4.733431996990916,regular,10127,541,10668
3.411891358679938,4.109621128592098,relative,3500,1927,5427
4.0068486187187204,4.201021578936524,relict,45,6,51
4.753226197515577,4.41449879138445,reliever,130,38,168
4.748291802744449,4.38534051193461,renegade,168,60,228
4.470536168213849,4.330872905625476,repeater,23,24,47
3.9272300106305646,3.9569883410367854,replacement,3695,469,4164
5.398509999531509,4.936858842884435,reporter,2158,960,3118
4.135732854187305,4.07717025710126,representative,3604,3665,7269
3.7390930044058326,4.421750538244639,republican,5703,1900,7603
5.076066541350853,4.333071749230735,rescuer,35,129,164
4.861820170898646,4.341964300583122,researcher,573,2025,2598
4.138577601773088,4.4782105599695505,resident,2894,6817,9711
4.522761581463547,4.197393024593136,resister,7,31,38
4.825894128713612,4.21779493576785,respondent,74,285,359
5.173204807431256,4.5275258474021935,responder,19,53,72
4.1476616093302585,4.003029882463997,retainer,72,113,185
4.280622655408029,3.929511120140731,retiree,6,30,36
3.319338156139418,4.250706369579257,revolutionary,3007,415,3422
3.813250637854571,4.377029267888439,revolutionist,13,9,22
5.054682220153079,4.45501055303904,rider,1748,2746,4494
4.696686521626251,4.3942519334428365,ringer,61,34,95
4.4915341359755185,4.291221702223778,riser,34,15,49
3.9074094881468096,3.7348633582984867,rival,3393,1796,5189
4.204156747869412,4.484584455747603,rock,20733,2453,23186
4.116789789899954,4.4702889085740996,romanticist,20,4,24
4.9806008359642515,4.399970721155601,roommate,220,69,289
4.129796310949297,4.122389702940003,rounder,239,35,274
4.906828960207257,3.681504618727576,rover,243,1019,1262
5.063418386705013,4.056975676080146,ruler,2020,1278,3298
4.367259161436033,4.258270762848229,runaway,369,62,431
4.976988840138967,4.664752323398922,runner,1782,1214,2996
4.5424491425977465,4.199863732569387,runt,25,3,28
4.788017137771623,4.3984467547960655,rusher,124,44,168
4.871520160247286,4.19414357870874,sacrificer,4,3,7
4.488772319727239,4.004731155343498,saint,7507,1553,9060
4.983643471718354,4.326807243250817,salvager,4,6,10
4.35546698387145,4.319524178533946,samurai,255,4,259
4.4770321416533,4.713587249151791,satellite,2778,536,3314
3.6827469789295186,4.557167408109979,savage,1243,89,1332
4.662765124922437,4.179605020130596,saver,22,14,36
4.982650131484368,4.579945513295627,savior,197,18,215
4.679310998097035,4.034171815290126,schemer,14,4,18
4.778791168845407,4.410927563714328,scholar,2260,3394,5654
4.667793494261179,4.035467211133945,schoolmate,43,54,97
5.026997888594188,4.564246408093336,scientist,1552,3121,4673
4.687306522163411,4.285450723157593,scorpion,175,121,296
4.583749991402049,4.061561162545196,scout,1937,1222,3159
5.175958395538018,4.5346570965879796,screamer,6,13,19
4.874673999699063,4.509820271602017,scrubber,7,7,14
4.844591685123262,4.266679870787765,searcher,25,49,74
3.930412278379068,4.389029439542615,secessionist,90,29,119
3.4523376941214448,3.9442697280549446,secular,1092,3,1095
3.6980605759157115,4.122717055325911,secularist,9,7,16
4.9566281582556115,4.3823050113113915,seeker,96,196,292
4.861685676698446,4.5112151398040545,seer,72,13,85
4.347449197947906,4.0600820291675905,selector,111,417,528
4.729839087810534,4.448294369496541,self,10629,83,10712
5.191184431720549,4.641050503920084,sender,40,11,51
3.641928080941293,4.395923264177867,senior,6947,291,7238
4.940094361162492,4.662762671908224,servant,932,1108,2040
4.768048466485984,4.489137272356134,shaker,89,36,125
4.6619837341980706,4.5960352026857745,shark,3428,2071,5499
4.405877802238084,3.9150210683959568,sheikh,311,55,366
5.410186455072713,4.291724577880581,shooter,949,311,1260
4.704611535684787,4.203708464879938,showman,80,12,92
4.296173976039977,4.736677800818681,shrimp,352,67,419
4.513501305454101,4.379652300418037,sibling,242,1035,1277
4.545360837542262,4.223276840685967,sidekick,199,33,232
4.861770281072813,4.025525017393106,signaller,15,43,58
4.96604184301245,4.494883337283401,signer,38,121,159
4.526459270571042,4.376566703912681,sissy,18,3,21
5.08918055850447,4.589479842224078,sitter,144,33,177
4.573758768476024,4.659717689409396,slave,2202,2469,4671
4.567313094497562,4.329171964169234,sleeper,244,101,345
4.501690550569629,4.3149697833312555,slider,124,28,152
4.706114640362474,4.07205400651233,slinger,8,12,20
4.126675376203476,3.856371060669547,smith,11915,209,12124
4.887292200216832,4.393426245665745,snake,1742,725,2467
5.124676867878554,4.384201259537194,snatcher,22,40,62
5.063104079756549,4.4130828425646005,sorcerer,270,50,320
4.404567723319406,4.136473716882037,source,8045,6796,14841
4.726449178269581,4.237677995371614,sovereign,1265,128,1393
5.1208838454383105,4.492894266798219,spaceman,67,7,74
4.543797062041655,4.291933445448143,spade,86,65,151
4.735436337723309,4.415912185686588,spearhead,131,42,173
3.7954195426737733,4.2744839523515115,specialist,1207,385,1592
4.409660120696083,4.210180702947024,specifier,3,5,8
5.141153852209699,4.62480693647929,spectator,442,1348,1790
5.291380656800431,4.731541607632414,sphinx,61,8,69
4.148062575892995,4.016225423082515,splitter,45,13,58
4.2947090690366565,4.143626764055471,spoiler,78,67,145
4.605906227541793,4.537723693401059,sponge,263,274,537
4.2757619710905885,3.5491212912911028,sponsor,723,507,1230
4.2486093129652485,2.327539792909377,sport,3920,7486,11406
4.732241246334993,4.426371483195611,spotter,78,53,131
4.644672604307068,4.24229810576524,spouse,154,127,281
4.73014359009299,3.9045554506404887,stakeholder,14,78,92
4.611557307661602,4.736231454633925,star,22042,11432,33474
4.491519765278621,4.42722554875531,starter,928,237,1165
4.894437682279451,4.139256610668536,steward,350,201,551
5.316996461261862,4.604439150209691,stranger,707,303,1010
4.483841319427219,4.327675483028646,strikebreaker,3,27,30
4.779885854893955,4.13948751563238,striker,1037,273,1310
4.483400022964629,4.162727237297174,stringer,86,22,108
5.105289251296343,4.54942597492736,stripper,146,102,248
4.59584090409164,4.557427276525619,student,7009,11675,18684
4.817472304449337,4.190360010880802,subject,8316,2649,10965
4.2508785007045695,4.19985301042534,substitute,1824,209,2033
3.6836358858506593,3.6056948863963036,successor,3119,590,3709
5.066546237477025,4.726666116389293,sucker,150,71,221
5.094158442804973,4.372997934982868,sufferer,47,77,124
5.020837452134915,4.272653175517284,sultan,1768,71,1839
3.9795801642981914,3.90987569263414,superior,3078,408,3486
4.384897822949592,4.205824592953331,superman,1174,18,1192
4.46262046095981,4.170460853077637,superstar,488,287,775
4.3679909160778525,4.350497567920799,supporter,1286,4151,5437
4.823759426279482,4.478543710526118,suppressor,39,11,50
4.839749452500408,3.9092804703944104,surveyor,413,111,524
4.314507130793258,4.489587135725172,survivalist,5,4,9
4.7470678030308875,4.459964456587732,survivor,1246,2755,4001
5.244005201630001,4.574559336416996,suspect,1121,795,1916
4.7916987524806505,4.704162075684479,sweater,156,45,201
4.321018598210969,4.29874946200141,sweetheart,241,36,277
5.223213176981602,4.698493722966791,swimmer,508,319,827
5.05094079709629,4.760467325790669,swordsman,71,20,91
4.494718436613217,4.920811257449278,tactician,53,17,70
4.9063557909592905,4.603616115905783,tapper,29,4,33
4.847468860872697,4.033503204061455,tease,115,55,170
4.212402598776871,4.241836998938446,teaser,488,43,531
5.313794202901306,4.675282459756579,technician,275,319,594
4.991876521502617,4.686011362073783,technocrat,5,8,13
4.988616211175293,4.330458177215432,technologist,12,8,20
4.661393708263326,4.757456046745402,teen,1277,435,1712
5.319990265500376,4.791605687839288,teenager,893,666,1559
4.808157145019164,4.2419995766702225,terror,1019,48,1067
4.581516806263094,4.369755145483813,terrorist,911,385,1296
4.341706305495272,4.42089690997153,theorist,250,270,520
5.4503609660742836,4.656610469147212,therapist,159,61,220
5.111277957970723,3.9768448623777903,thinker,129,202,331
4.294985440374571,4.377452612253533,thoroughbred,319,119,438
4.876637587781136,4.4177765047437685,thrower,72,163,235
4.682353630920197,4.174175143269952,tiger,1842,1700,3542
4.55484826593255,3.9301379973772885,tinker,300,11,311
4.219885773912477,4.4776835361669995,tool,1291,1731,3022
4.686603160749463,4.266614299998876,topper,138,24,162
4.0821980885335964,4.773939311708499,tourist,1593,1453,3046
4.6446083599589265,4.519285544692558,townsman,3,26,29
4.852871291655797,4.249178893845812,trainer,694,326,1020
4.1700350750224455,3.901172416790331,transfer,4003,437,4440
4.9681167261531645,4.354535382140689,translator,340,110,450
4.973473853699652,4.677488897810054,transmitter,237,115,352
4.765023472956544,4.460582706390502,traveler,264,565,829
4.767852141540871,4.032026462263309,traveller,338,296,634
4.962414742633554,3.6374969652605245,treasurer,664,19,683
4.55964992740952,4.520330883193106,trimmer,191,23,214
5.04001085453238,4.462628112551757,troublemaker,49,21,70
4.538718174650636,3.761003957784691,trustee,438,1088,1526
3.59634411012199,3.753167186547902,turner,2043,10,2053
3.7703218095197215,4.755413239061731,twin,3171,1065,4236
4.917319752854075,4.284901106155296,tyrant,321,108,429
3.875486930836665,4.192498088308774,unionist,175,134,309
5.0974373027731765,4.455327648759841,user,1624,2111,3735
4.869871636130554,4.56535649506664,vacationer,3,18,21
4.599635581134473,4.165753399150274,vassal,359,179,538
4.121932361252448,3.684467531274146,veteran,1797,1772,3569
5.336923759236132,4.420764308239875,victim,1791,3195,4986
4.811039418968601,4.270929025267915,victor,2341,166,2507
5.30008648314031,4.357389539763636,viewer,1001,7379,8380
4.678159061860516,4.330540304427082,villager,61,671,732
4.973864942981924,4.0238784211619105,villain,1466,866,2332
4.6288368842595276,4.376624149713951,virgin,2202,77,2279
3.933263692692405,4.428233811396298,visionary,215,11,226
4.946234261038022,4.457637065633298,visitor,1018,3227,4245
4.386082071124152,4.568145463597697,volunteer,1614,2063,3677
4.460064773026664,4.164982116728909,voyager,815,13,828
5.209110216146133,4.653131812546047,waiter,176,51,227
4.563584235521683,4.6864752731005,walker,2773,235,3008
4.8568581568141305,4.247942935318999,wanderer,101,815,916
4.13102733876082,4.502620039020146,wannabe,103,16,119
5.118355206423352,4.6325196847037695,warrior,1570,1986,3556
4.723610008613159,4.394015433703551,washer,32,10,42
4.850926313457469,4.444143437599125,wasp,566,371,937
5.08116218223493,4.574576310266934,watcher,67,93,160
4.710795767318308,4.444165802832865,waterman,75,7,82
4.649074683125365,4.376449039446932,waver,40,10,50
4.92385092511484,4.412599765659891,wearer,94,16,110
4.86254304156054,4.316398917566282,weasel,198,78,276
4.035394160506748,4.153109981793724,westerner,27,114,141
4.404090898663377,4.6133959139279686,whale,1677,1475,3152
4.467159745079648,4.227219754092063,wimp,9,4,13
4.8611690682208355,3.901612301348619,winner,4292,1990,6282
4.83423543939651,4.509289929564037,wiper,3,17,20
4.938292188545887,4.591750555346431,witch,1227,594,1821
5.05090165896557,4.260015957952438,witness,1586,1783,3369
5.0477589777355725,4.621868532358196,wizard,754,433,1187
5.368695780525698,4.766545416994065,woman,11305,21958,33263
4.784518425793079,4.4032270788023435,worker,1509,6464,7973
4.459888876707053,4.226116419852563,workmate,4,4,8
4.766309568712844,4.323706861482927,worshiper,9,56,65
4.824097476977283,4.563218093331523,worshipper,25,112,137
5.046162094407858,4.371569071075468,wrestler,969,1096,2065
4.732058671390609,4.053749350258871,writer,11195,8004,19199
5.082617234652725,4.639592548808556,youngster,110,118,228
4.36059077586299,4.574739418203023,youth,5056,301,5357
4.761675557270083,4.856626876018883,zombie,601,342,943
4.234567180919191,4.264014971341847,zooid,17,73,90
