ss,sp,ps,pp,sent,s_freq,p_freq,freq
0.6347449579998496,0.56539482599986,2.3889844639998756,2.3267633020000815,abductor,998,1004,2002
-0.035506078000061336,-0.08163537800005827,2.5952567899999863,2.512892654000005,aborigine,354,2697,3051
0.3432297580000778,0.3404708399999805,3.1104049440001376,3.0312613459999653,abstainer,164,426,590
0.8610346739999812,0.7731651180003141,2.8975122040000443,2.921353974000006,accumulator,2194,469,2663
0.6710256480001675,0.5662379159997641,3.0918098000000214,3.1722388140000675,achiever,577,1612,2189
0.37336641400004567,0.22815344199996446,2.5783069800001286,2.4509583620000015,acquaintance,13178,9081,22259
1.2330126140000033,1.1382648720000503,2.5810880280000106,2.5677268319998277,actor,199773,143125,342898
1.0522120800000963,0.9384222340001216,2.363375772000097,2.4133619039999274,actress,90150,12160,102310
0.9933109739999963,0.6559737999998276,3.2580428959997434,3.1552696239999705,addict,12455,18953,31408
0.7059177840001212,0.6837148199999632,3.004765466000009,2.8629488240000427,adherent,2216,12743,14959
0.38968326799982833,0.28021912800002013,2.644289626000102,2.594315245999958,administrator,61210,57008,118218
0.6771492819999168,0.6185271340001393,2.825557575999852,2.6838478539998647,admirer,6444,6882,13326
0.30870204799997225,0.23996324599993812,2.747783975999994,2.8104427279999555,adolescent,26820,18675,45495
0.3587618960001393,0.2540678260000888,2.872417612000042,2.801968876000025,adult,245407,211316,456723
0.38970168800012317,0.35380350600001265,2.341469191999998,2.3757759960000726,adventurer,6950,8770,15720
1.0237459100000947,0.8764205219999823,2.764317888000001,2.7806765279999937,adversary,14726,15142,29868
0.09772517200001118,0.051205240000108176,3.002709462000084,2.9252792799998844,advocate,129120,169090,298210
0.3520691699999148,0.3310803040001389,2.505143229999888,2.476267171999943,agent,296265,259730,555995
0.37933957000009144,0.3622671999999625,3.53600109599995,3.542988063999907,aggregator,5228,2317,7545
0.16736345599996127,0.11328263200011435,3.0206467960000793,3.012818440000018,agonist,4617,3250,7867
0.07971205600007636,-0.0074998360001146125,3.2970042760001093,3.197533212000046,albino,4706,945,5651
0.47176794199993566,0.4387662259999985,2.8589920600000056,2.8642382379999916,alien,134423,59864,194287
0.3361854419998238,0.2926689580001707,2.8882183639999255,2.8628384759998866,allocator,2767,684,3451
0.2024578520001583,0.17156983200001008,2.4922035140000247,2.5603620260000994,amir,15694,147,15841
0.5252154099998734,0.44040648799992965,2.595856529999992,2.6628622119998866,amputee,2353,1728,4081
0.4699470880000689,0.38293610200010164,2.865176572000088,2.8348125759998126,analyst,140326,139030,279356
-0.17053552999992405,-0.20346624199994778,2.557700873999927,2.3849929360000175,anarchist,44060,26033,70093
0.40802456199998005,0.24942126599996328,2.834436531999984,2.840339598000014,anatomist,758,396,1154
0.28966655599999314,0.34964121400017234,2.272265010000112,2.3055817979999915,ancestor,16543,40028,56571
0.5351997319999171,0.5757023679999733,3.1445005540001034,3.007492208000002,angel,71285,52496,123781
0.963912760000099,0.9962696380000082,2.9420627619999493,3.0111736299999166,animal,376786,323086,699872
0.8621767960000426,0.7994221979999594,2.5795968939997636,2.6223587540000395,animator,8445,7778,16223
0.7755706160001168,0.6936548840000398,2.9027881759999303,2.8340467179999678,antagonist,12276,6215,18491
-0.02622143599994331,0.00014114599985504128,2.675400386000213,2.57040931800006,antiquarian,1833,197,2030
0.12368545199990422,0.11024623599985972,2.524036436000003,2.4544045299999055,antiquary,125,240,365
0.9273870719999806,0.9479690919999584,2.9209072159998755,3.0311314099999436,ape,11422,13950,25372
0.5136495820000704,0.5582324979999811,3.3688334359998606,3.1849409540000124,apologist,4324,8652,12976
0.24110988800003952,0.19288200000017497,2.9601617820000214,2.8416487440000324,apostate,2730,2622,5352
0.751114803999954,0.655216011999876,2.6663669640001473,2.7016886239999707,applicant,21197,49503,70700
0.9199050859999005,0.8956851779999937,2.9375884279999553,3.0614964960000037,appointee,7152,11733,18885
0.40815470199994053,0.40043935400003505,2.7375079099998985,2.8116152979999995,appointment,84329,30798,115127
0.662712694000021,0.5993420859998722,2.6860238239999816,2.685935158000042,arbiter,7407,2643,10050
0.5460508700000304,0.5850363899998499,2.2269221079999184,2.2601128139999744,archer,21385,4952,26337
0.4455290739998148,0.2916982499999605,2.3792882839999976,2.4436165120000766,architect,56275,39639,95914
0.4300876759999923,0.4591722960000624,2.6598416340000526,2.536930188000028,aristocrat,2937,4228,7165
0.5121510279999413,0.5019816399998902,2.580146748000118,2.542222233999958,artificer,1139,313,1452
0.9033957559998527,0.6781472200000849,2.5760392600000017,2.701632530000019,artist,229336,212484,441820
0.4604985080000148,0.3133385699998996,2.7973185179999334,2.629344586000009,ascetic,3489,753,4242
0.6890089560000234,0.6773279620000352,2.9010473699999793,3.0359727079999317,aspirant,1909,1896,3805
0.9464641020000926,0.8641713459999565,2.7239936240000375,2.7758296700000216,assignee,421,164,585
0.16679441000008666,0.20591933400000784,2.8552296339999685,2.79198023,assistant,282156,21877,304033
0.08203986400004482,0.07914212999991577,3.0113994460000697,3.0229495860001734,associate,161000,55860,216860
0.2896781379998572,0.3023441100000426,2.343951515999869,2.375345198000055,astronaut,28563,39886,68449
1.1125320819999942,0.8763415039999032,2.559604404000069,2.622576798000054,athlete,58866,116006,174872
1.6973626319999937,1.5730595720000196,2.8092433500000027,2.846559685999999,attraction,52751,22535,75286
0.9707606880000981,0.8134771219999664,2.9443658720000485,2.9119579520000443,author,463215,225163,688378
0.6667665279999824,0.5195861160001485,2.618850641999984,2.5722101639999195,authority,381264,501897,883161
0.96802200599992,0.8931253299999753,1.094773866000068,1.2084814860001103,automaton,3080,3462,6542
0.6967070800001025,0.6540816279999788,2.807237930000035,2.8536178479999634,baby,297082,89352,386434
0.7255314900000869,0.7076565840000342,2.52556755800007,2.536768660000071,balance,328654,26376,355030
0.4413883559999334,0.3872665559999078,2.754100859999973,2.628580139999869,banker,22058,45232,67290
0.5129257659999169,0.53869429200018,2.373715055999959,2.329050891999998,barbarian,8538,5867,14405
0.9612661700000231,0.9254882319999282,2.593461889999922,2.6692409279999794,beast,77081,21937,99018
0.6322905400000423,0.5988079799999326,2.8052005019999697,2.779332647999894,beater,2111,1081,3192
0.37140656200007527,0.3839791280000924,2.437382875999937,2.4723691320000114,beginner,14917,14870,29787
0.9482144360000433,1.037497698000081,2.878305808000036,2.950287533999976,beholder,1326,155,1481
1.1328201379999498,0.9962104319998275,2.507356717999933,2.589002845999815,being,5830771,92990,5923761
1.4198794820000202,1.229161048000016,2.896917318,2.804342716000022,believer,23513,32466,55979
0.0011478119999352998,0.02752396199989704,2.6431396900001047,2.590277805999989,billionaire,71829,22891,94720
0.5526598719998645,0.4724462220000518,2.612363975999955,2.597662627999931,biologist,26008,18230,44238
0.5730914199999617,0.6398229100000066,3.161409929999998,2.9971113739998856,biter,532,306,838
0.46765307199996187,0.41913797399988084,2.5546463180000316,2.593377888000049,bleacher,9033,3998,13031
0.23282435999995243,0.21875582200009802,2.5149589120000257,2.4586452639999195,blogger,48537,30692,79229
0.4542888099999445,0.3737871519998279,2.5233575959997623,2.5937504139999916,boater,621,2345,2966
0.3146397260000384,0.20852774399998708,2.4501052019998326,2.3740030960000524,boatman,702,526,1228
1.0784939259999717,1.0380187019998743,2.5787272999999615,2.5790112300001056,body,1036949,241587,1278536
0.33954695000004165,0.2951042180000485,2.5714398159999234,2.5038476279998534,bodybuilder,2626,2937,5563
0.354426634000113,0.29602767399995145,1.9884731619999343,2.0368395579999614,bomber,44275,38056,82331
0.40985537199999555,0.30521537000008436,1.4736922460001765,1.6584675959998592,bondsman,553,446,999
0.745844460000022,0.6757636340000062,2.3893016220002252,2.4957692179999995,bookmaker,1363,2639,4002
0.17679418400003044,0.09295190799995368,3.35018520400002,3.3033845400000033,boomer,6703,15065,21768
0.3939346039999023,0.4411237499998961,3.1293221360000985,3.068956215999883,booster,26185,10990,37175
0.574169544000128,0.5652946680000284,2.5855979739998745,2.569673516000023,boss,180377,48969,229346
0.6713942000000159,0.6259403360000775,2.3914867639999784,2.3910293020002342,bowman,15464,254,15718
0.65187613199992,0.5343593139999214,2.630121949999868,2.6656267500000297,boy,344870,247922,592792
0.611134832000026,0.48518846799978377,2.813987799999879,2.7926754460000254,broadcaster,35350,20661,56011
0.6587645500000292,0.6840655559998936,2.7583105839999362,2.737298058000036,brother,269930,178543,448473
-0.08990188799986498,-0.03372788199991561,1.8347633979999216,2.2734450620000075,brunette,5020,294,5314
-0.034109194000109255,0.04758914600002839,2.8329866959998995,2.8167900320000996,buddy,39376,17096,56472
