ss,pp,sent,s_freq,p_freq,freq
3.1798564420000375,4.1702472380000515,category,169959,93878,263837
3.8594631840000915,4.530293683999972,caveman,2778,1174,3952
4.317514004000074,5.015030570000107,celebrant,799,1211,2010
4.1997645640000485,4.7670520479999325,challenger,40310,14137,54447
3.6755267920000705,4.3698025020000415,champion,203122,176920,380042
3.9700788659998025,4.195112700000145,changer,7475,2584,10059
4.146507860000121,4.870311216000154,character,690363,486749,1177112
4.010641003999929,4.438274534000058,charmer,1023,292,1315
3.7982904420000665,4.795160884000104,cheerleader,7129,7446,14575
3.432639495999865,4.706506856000146,chicken,149491,26550,176041
3.734356924000082,4.690868326000178,chief,930238,83614,1013852
4.224529932000102,4.738543702000037,chieftain,3107,1644,4751
4.422312740000066,4.9884764320000485,child,741674,1313110,2054784
4.693460533999975,4.825571710000112,choreographer,2818,642,3460
3.3858090820000726,4.87102174799989,chum,2631,1083,3714
3.993790178000026,4.8320088480001,citizen,148173,424169,572342
4.274702550000022,4.97299039,claimant,5792,11538,17330
3.5418262919998824,4.543783073999947,class,913518,202635,1116153
4.161649656000158,4.591424281999949,classmate,11363,21505,32868
4.138222683999928,4.444369458000033,client,217687,162342,380029
4.088261393999979,4.787138308000138,climatologist,2607,1710,4317
3.240334816000022,4.668796121999897,clone,43670,14859,58529
3.8658843740000464,4.718307499999938,coder,3689,5606,9295
3.995635440000008,4.23991643800008,collector,30236,26981,57217
3.2581985540000176,4.534997381999943,comer,3027,1884,4911
4.387942493999965,4.748649753999963,commander,156018,42244,198262
4.431763775999997,5.192805978000024,commentator,34298,43224,77522
3.4968345239999863,4.609273785999932,commoner,1658,2323,3981
4.509213987999971,4.574871418000036,communicator,3732,1930,5662
3.302399944000136,4.761755260000015,companion,58412,22314,80726
3.8478257140000522,4.7281807179998765,compatriot,3854,5766,9620
3.688405735999943,4.199393045999969,competition,333569,30010,363579
3.926460567999939,4.651615303999954,competitor,38460,70055,108515
4.31518839199984,4.900892415999948,computer,562607,147007,709614
4.125690097999879,4.8020719920000445,comrade,11084,21797,32881
4.61455732799994,4.880537574000073,confessor,1359,345,1704
4.148637078000064,4.657242298,confidant,5843,1721,7564
3.0137878299998846,4.79616479600007,congener,131,343,474
2.7806789440001154,5.0262017839999515,conservative,585591,202174,787765
4.297438798000009,4.724033421999955,conservator,1620,1052,2672
4.04922687000002,4.6756717620000785,consumer,297398,260356,557754
2.2063403239999033,4.162985937999885,contemporary,152691,9638,162329
3.9338573540000397,4.932759761999925,contender,41063,30134,71197
4.2484841979999715,4.941285634000003,contestant,14077,19782,33859
4.433167256000026,4.778674735999935,contractor,51364,57007,108371
4.002234432000044,4.5018367619998045,controller,96056,37150,133206
3.5395207020000115,4.229144184000049,coon,3524,3142,6666
3.1983976340000595,4.3868074520000135,copycat,5793,1331,7124
3.8909083579999972,5.0595905680001465,cosmonaut,3588,2930,6518
3.9952250680001242,5.060748235999974,cottager,50,492,542
3.038374312000066,4.218202245999876,counter,183062,23621,206683
4.1359868599999885,4.876163345999927,cousin,49538,40521,90059
3.5798593219999972,5.053637793999918,crab,18863,8318,27181
4.106542373999972,5.020882979999925,craftsman,4117,4467,8584
3.975736111999936,4.8448646140000164,crawler,4268,2353,6621
4.109011619999933,4.810746848000029,creator,102790,75996,178786
4.782870220000035,4.931307891999921,creature,108032,110048,218080
4.432545960000105,4.847688369999986,creditor,5230,21247,26477
3.902486543999963,4.611615139999984,cripple,10583,1534,12117
3.395984448000057,4.921505567999894,crony,8187,6419,14606
3.079932461999931,4.740329581999916,crossbreed,466,137,603
3.6036948700000266,4.882294645999956,crusader,12713,10185,22898
3.7597391620000877,4.831754226000001,cultist,1507,2684,4191
4.458138231999918,5.26591037999988,dancer,15972,17784,33756
4.42325007000008,4.914822819999969,debater,1370,1468,2838
4.481866608000026,4.752925115999879,defender,117539,86322,203861
3.046792294000042,4.693408516000062,deist,675,476,1151
4.159719583999987,5.027868588000118,demigod,1481,711,2192
4.07277849999997,4.737442112000103,demon,40968,30127,71095
3.6136427500000323,5.222718766000156,denier,4148,7311,11459
3.973980359999885,5.068317022000073,denizen,1204,6409,7613
3.814392993999938,5.160496635999962,descendant,10774,30422,41196
3.6056309679999075,4.903099943999933,descendent,2026,2185,4211
3.8130180419999107,4.854049868000118,deserter,1184,1974,3158
4.338076031999982,4.864111546000004,designer,117125,79755,196880
4.23634252599998,4.499617396000048,developer,220575,332059,552634
4.339543521999957,5.091207356000041,devotee,3495,8903,12398
4.548794274000002,4.984407691999856,dictator,31781,10532,42313
2.594795248000011,4.589073312000039,diploid,1343,49,1392
4.633810200000049,4.55694759,director,1075374,90402,1165776
4.531713562000078,4.98647193999998,disciple,8693,15346,24039
4.263740979999994,4.735194712000016,discoverer,2175,959,3134
4.287253937999971,4.963172912000054,dissenter,1161,5676,6837
4.085323355999968,4.435794357999967,distributor,18499,19609,38108
3.866371368000017,4.4924815800001525,diver,9079,15982,25061
3.413020702000061,4.606107362000131,divider,2823,1424,4247
3.875395262000019,4.381669525999918,doer,1249,966,2215
3.652220951999972,4.897978807999905,doubter,421,5095,5516
4.545992153999968,4.720495838000019,dreamer,4988,8658,13646
3.664031043999927,3.7814373319998396,dresser,3907,673,4580
4.313370770000134,4.559665001999875,dribbler,548,180,728
4.142003041999942,4.642253991999965,driver,331017,250280,581297
2.7976508979999295,4.546434324000053,dropout,7558,3230,10788
3.431940467999901,4.697338549999891,dupe,3183,1850,5033
4.154631682000094,4.932964075999976,dwarf,36582,8124,44706
4.321005269999901,5.101031382000102,dweller,2203,8112,10315
3.243906329999895,4.908022764000037,dynast,162,168,330
3.6310546780000337,4.8957325719999645,elder,73271,24336,97607
4.095280653999971,4.784952512000039,emcee,2590,827,3417
4.018519615999999,4.720317138000048,emir,6569,602,7171
4.249594896000005,4.90881596599997,employee,200643,435134,635777
4.312785979999923,4.531492868000015,employer,69758,113415,183173
3.641400940000061,4.787497475999942,endorser,887,910,1797
3.769956748000027,4.6464021799999955,enemy,258760,159377,418137
3.68074127000002,4.654294400000083,engine,306340,90589,396929
4.287787806000118,4.77947477000005,engineer,122504,134789,257293
4.093366621999991,4.718314157999863,enrollee,1408,6384,7792
4.382272936000071,4.62634536599986,entertainer,6554,5577,12131
1.993968143999922,2.9017335940000635,equal,301687,32146,333833
4.046710988000044,4.536867421999894,estimator,1851,812,2663
3.7716855800000957,5.080794526000098,eukaryote,343,1452,1795
3.993348568000002,4.355154694000035,exchanger,1553,879,2432
4.281479168000089,4.676613234000165,executioner,4454,1712,6166
4.4052069219999765,4.808508683999989,executor,3148,1341,4489
4.312058933999978,4.792173874000021,experimenter,4456,3031,7487
3.4028748020000705,4.695566674000098,expert,230712,352516,583228
4.172867412000002,4.889486882000071,explorer,45025,14386,59411
4.036807019999905,4.780707171999907,exterminator,867,416,1283
3.1596979059999626,5.115217270000002,extremist,63574,44445,108019
3.571958620000032,4.876338800000028,face,1141842,268846,1410688
3.1764739240000424,4.627891667999975,failure,319477,64079,383556
3.526710049999913,4.80997483600008,family,1698371,468573,2166944
3.393515324000063,4.6633251259999895,fan,390877,819281,1210158
4.276735735999985,4.96162494,farmer,55493,170886,226379
3.268352298000032,4.551266087999863,fastener,1008,1482,2490
4.3867689080000645,4.56890708800006,father,560727,57378,618105
2.8912531099999086,4.203591940000123,favorite,566791,39200,605991
3.0616589820000115,4.879451423999932,federalist,10773,1911,12684
3.9299883140001697,4.762055659999973,fella,3341,2032,5373
4.210405100000081,4.949898676000011,fellow,403431,11927,415358
3.190262346000033,5.115385264000089,female,530753,68014,598767
4.523994177999981,4.770406977999926,fencer,2674,1738,4412
2.608405554000015,5.016746678000125,feudatory,49,48,97
4.397019173999929,4.939212440000055,fighter,161699,199203,360902
4.237489487999973,4.798456836000021,figure,760376,348399,1108775
4.426133099999873,4.941079494000078,financier,7841,7358,15199
3.6733944799999065,3.5299665079999727,finder,9627,1779,11406
3.438414719999976,4.599670732000028,finisher,7080,4879,11959
4.168594973999937,4.787393873999704,flatmate,794,544,1338
3.892785449999927,4.95127743400009,flier,6759,9655,16414
4.020792138000068,4.672277946000072,flyer,16207,40549,56756
4.341974983999982,4.8576908919999795,foe,16945,21576,38521
3.913794648000078,4.866283083999903,follower,14780,106645,121425
4.444706977999928,4.955612254000066,fool,42080,15039,57119
4.24176583400007,4.9646105140000145,foreigner,10236,48499,58735
3.3004218720000793,4.496958543999931,forerunner,6863,2052,8915
4.3567509440000975,4.929250232000008,freelancer,5327,6525,11852
4.188668117999974,4.488962833999857,friend,541766,796235,1338001
4.177460369999842,4.319830286000013,frogman,280,300,580
4.305459882000022,4.779258950000006,fucker,1628,1415,3043
4.307683912000087,4.67590138399995,gambler,3822,5009,8831
4.098767703999975,4.815741477999886,gatekeeper,4921,5440,10361
2.4247152259998828,4.6146890299999725,gay,422991,33016,456007
4.4393258299999445,5.009566344000042,genealogist,458,369,827
3.0043191039999613,5.178561493999972,gentile,5383,3576,8959
4.232241915999971,4.445496822000024,geographer,2438,1059,3497
4.24323066800001,4.90259750000002,geologist,7670,6851,14521
2.9687617040000447,4.780835471999872,giant,323138,137928,461066
4.4102821620000014,4.742888115999975,girl,421549,356727,778276
4.467587164000058,4.422749812000021,girlfriend,73703,8158,81861
4.298301322000107,4.5715433940000025,giver,3634,1963,5597
3.6722767059999697,4.9268815580000265,goat,28023,15779,43802
3.8917871199999823,4.6746779959999145,goon,3769,5611,9380
3.498692756000132,4.962204399999912,grownup,1128,1312,2440
4.062483524000122,4.617529522000041,guardian,142509,35886,178395
2.926868645999967,5.010833580000046,guerilla,6257,1046,7303
3.968060683999923,4.71859969399997,guide,288542,46739,335281
3.2102828799998733,3.809456194000063,gutter,5070,1861,6931
4.138643004000052,4.590746984000177,hacker,53067,77753,130820
3.4359317899999766,3.78164953000001,hanger,4473,2044,6517
3.8300593979999746,4.470872389999975,hater,2711,9670,12381
3.408352350000037,4.444897667999982,head,1389552,220981,1610533
4.2190446020000465,4.597940604000023,headman,489,158,647
4.049221816000006,5.1402031219999245,hearer,582,674,1256
3.1465878880000986,4.605128398000069,heathen,3771,1468,5239
3.328523129999958,5.175038747999956,hedonist,452,258,710
3.8509160200000068,4.63079402399994,helper,18222,8071,26293
4.156227753999886,4.803250319999989,hero,190739,136373,327112
3.8404530120001183,4.602100939999772,hobbyist,3975,4615,8590
4.255248938000037,4.295211404000035,holder,71229,57763,128992
4.179601296000023,4.809637518000002,holidaymaker,299,2009,2308
4.233906291999922,4.530791372000039,homeowner,15601,37775,53376
3.1824598499999155,4.841929942000036,homosexual,44888,16051,60939
4.565469393999905,5.011881597999988,horticulturist,359,181,540
3.848526258000028,4.64084237600008,host,454280,106233,560513
4.23684329799994,4.545915888000003,householder,2735,1649,4384
3.7639314620001514,4.472479459999981,hugger,466,363,829
3.6658196239999583,4.984067100000132,humanist,14279,3985,18264
4.565553078000008,4.83637683000002,humorist,1233,277,1510
3.7242301879999644,5.156562211999983,humpback,5221,1022,6243
4.266787251999986,4.6258276340000535,hunter,101381,42584,143965
4.160367183999895,4.581192495999858,husbandman,79,83,162
2.794901098000196,4.921379261999867,hybrid,94391,11371,105762
4.017221378000052,5.1010886779998685,idealist,3203,2080,5283
4.027488079999934,4.958000958000056,idiot,21041,13299,34340
3.6055964059999326,4.814301928000027,idler,712,308,1020
4.520259125999971,4.799857805999828,illusionist,982,282,1264
3.9214215399998977,5.008987672000039,imam,26463,6346,32809
4.155730675999912,5.186187434000026,imitator,409,1880,2289
2.5776831459999414,4.587864818000028,independent,576562,27512,604074
3.497032541999964,4.6321891479999735,individual,735597,492543,1228140
3.5064098779999924,5.1045828920000105,individualist,4331,1058,5389
4.474216404000117,4.838150696000056,informant,16362,9681,26043
4.105163306000037,4.780239398000035,initiator,2547,1247,3794
4.1386219980001115,4.855843033999882,instigator,2678,1448,4126
3.536426818000031,5.182226679999999,insurgent,19540,26709,46249
2.4940676840000364,5.302888174000017,intellectual,168356,22698,191054
4.154072066000026,5.081091042000075,interloper,1159,1148,2307
2.8320777300000586,5.050339031999968,internationalist,4415,900,5315
4.5113974759999,4.885158883999971,investigator,48561,196321,244882
3.9530240600000255,4.596456720000091,investor,74569,234503,309072
4.065634425999896,5.072165630000072,islander,5961,28312,34273
2.9461333700000267,4.860838387999863,isolationist,3955,596,4551
3.7563535279999414,4.757061430000022,jock,6240,1913,8153
4.269799903999953,4.705909248000097,judge,592105,144717,736822
4.565231530000084,4.969757320000191,jurist,3458,3323,6781
3.1305552940000325,5.043469525999953,juvenile,47332,10197,57529
3.678022038000023,4.369096475999989,khan,90579,3075,93654
4.540488583999981,4.940350251999909,kid,188924,557940,746864
4.173030333999968,4.693758283999955,kidnapper,1640,4212,5852
4.126183638000043,5.052586091999856,killer,112088,27958,140046
3.9470810019999405,4.667272483999987,kinsman,1206,773,1979
3.357124923999997,4.026404057999912,knocker,371,288,659
4.359235509999863,4.40920299600004,lawgiver,440,118,558
4.336471904000035,4.741374262000043,lawmaker,33866,211575,245441
3.805358135999903,4.444133451999754,layman,3379,1492,4871
4.201133493999976,4.60992618000013,layperson,1085,1586,2671
4.258262290000005,4.810906483999936,leader,762448,678185,1440633
3.714200117999873,5.090138356000047,leech,6040,2231,8271
3.3830960100000027,4.31981357999998,lefty,14605,6811,21416
2.877728344000161,4.732826095999947,lesbian,58344,18989,77333
3.1413780640000724,5.38682508400003,liberal,401555,136494,538049
3.417443659999911,5.128910976000014,libertarian,87027,28531,115558
3.499278660000229,5.0988223119999105,libertine,1260,569,1829
4.513851193999933,4.963808227999948,linguist,5220,5323,10543
3.8138417479999873,4.576160843999993,lion,52581,97033,149614
4.098977888,4.3912559680000385,liquidator,704,1129,1833
4.31222667000003,4.854332743999997,listener,21817,35683,57500
4.27466057400013,4.834295600000004,litigant,1055,2550,3605
4.205664060000011,4.883332983999935,logician,624,692,1316
4.038919532000172,4.840872807999993,logistician,120,174,294
4.193619509999962,4.16681841800014,looker,596,118,714
4.030125431999984,4.274633294000026,lord,237751,34623,272374
4.184050461999973,5.172478242000132,loser,19871,24029,43900
3.4770266080000383,5.0832520539999635,lot,2775567,360227,3135794
3.975571444000174,4.963066714000092,lout,400,349,749
4.297913607999988,4.676365954000083,lover,30166,36505,66671
3.5138160739999194,4.855936327999842,lunatic,8770,2652,11422
4.346349744000101,5.405126025999863,machine,382474,163748,546222
4.105987297999825,4.699265658000044,mailer,4892,2509,7401
3.819343522000011,4.46909847999995,maker,79167,84270,163437
3.640756316000008,4.884988634000116,male,443669,90666,534335
4.429591527999982,4.933248497999969,man,2058373,1477560,3535933
4.319151400000031,5.170272576000059,manipulator,3795,1858,5653
4.095334353999974,5.245949491999973,marcher,864,9530,10394
3.900312421999878,4.5974844059999995,master,263405,79403,342808
3.4600097640001124,4.317982507999929,mate,60970,20464,81434
3.630119499999978,4.940050658000118,materialist,4999,806,5805
4.213310121999982,4.739527634000197,mentor,36788,11416,48204
3.681933142000098,4.509586320000011,mercenary,14516,12564,27080
4.121302055999955,5.046577388000095,metallurgist,274,203,477
3.43799439200005,4.4030548739999205,midget,4102,721,4823
3.6137193020000424,5.351808635999966,migrant,56757,118605,175362
3.0195508999999703,5.246033286000063,militarist,1473,638,2111
2.641298946000134,5.144098682000056,millenarian,684,56,740
3.963404191999885,4.7517119079999475,millionaire,14951,12219,27170
4.082236991999963,4.749879200000002,mineralogist,205,50,255
2.8593668519999866,4.388607466000046,minor,273713,30644,304357
3.2080906360000654,5.0837515759999405,misfit,3680,6568,10248
3.9081661680001574,5.304979871999947,missionary,21192,16467,37659
3.809849645999904,4.585562284000005,model,800618,319129,1119747
3.9572480519999402,4.597620251999899,modeler,1193,1821,3014
3.308672801999897,5.331660708000008,moderationist,6,9,15
3.085117414000095,3.7510152219999213,modifier,14462,6303,20765
3.8306693199999557,4.244010956000018,moneymaker,955,281,1236
3.9720541139998673,4.715130691999995,monster,139425,74076,213501
4.038777811999999,4.910266366000094,moron,3656,3454,7110
3.144647450000143,4.951220503999977,mortal,34611,5028,39639
4.388908032000067,4.676435242000011,motorcyclist,3729,3308,7037
4.252454814000004,4.88719354800007,mountaineer,2238,3974,6212
3.909519354000075,4.989332502000018,mouse,106737,105286,212023
3.670461605999968,4.545603027999974,mover,5738,6198,11936
4.362233168000003,5.029357069999918,murderer,18445,12226,30671
4.189673975999909,5.097054184000008,musher,346,429,775
3.1731569839999736,4.956447375999822,mutant,28804,11040,39844
2.117009539999998,4.572728966000071,national,2686417,66786,2753203
3.0278501640000712,4.967721722,nationalist,71245,25989,97234
2.9731006879999313,5.098173243999888,native,367344,19769,387113
3.3690971560000804,4.579041525999926,naturist,2096,789,2885
4.2055588019999135,4.528394707999993,navigator,8245,2491,10736
4.225327548000088,4.8710088280001145,negotiator,11606,18663,30269
3.8406224260001025,4.850178086000007,neighbor,58872,97443,156315
3.8272453300000038,4.825543092000174,neighbour,19344,34003,53347
3.3819220300000055,4.631422465999989,nerd,18717,12080,30797
3.6196823700000564,5.110730707999956,nestling,1074,595,1669
4.632064121999932,4.625820362000056,newsman,1226,526,1752
4.099821710000221,5.184799877999858,nihilist,1490,751,2241
3.2741322059998694,5.308423772000026,nonconformist,751,255,1006
3.2643818920001237,4.782664163999861,nudist,3149,1128,4277
3.994775666000045,4.884541412000132,numismatist,257,248,505
4.104904102000042,5.021796440000074,objector,1500,2098,3598
4.147432337999987,4.692110809999875,observer,54918,73140,128058
3.9930666379999735,4.926942581999867,occultist,1324,875,2199
4.174346657999962,4.899637225999854,occupant,6825,15213,22038
4.372337431999895,5.089422829999926,occupier,2003,8418,10421
4.114180417999918,4.758259486000078,oceanographer,1999,690,2689
3.3199553800000245,4.663029506000065,oddball,5621,672,6293
4.355818438000085,4.904201788000009,offender,28947,47808,76755
3.085180135999998,4.868049801999923,official,1022849,1170063,2192912
3.832773159999867,4.556391553999987,oiler,1102,23280,24382
4.426289452000063,4.6366966260001234,operator,91301,91222,182523
4.177293891999916,4.396563264000029,opponent,176745,207959,384704
4.510614068000052,4.920666538000063,organism,18722,38223,56945
3.904128357999987,4.309474760000079,originator,3938,1812,5750
3.186173544000006,4.845810881999974,orphan,12912,7628,20540
3.6953619899998813,4.856273018000088,outcast,5159,2635,7794
4.313742834000074,4.736254186000082,outdoorsman,743,292,1035
4.051257836000097,4.898039754000102,outsider,21009,24531,45540
4.190050975999924,4.478479644000217,overlord,7333,4437,11770
4.285931919999861,4.664025141999986,owner,329155,309636,638791
3.3711391540000974,4.9984822739999615,pacifist,6077,1463,7540
3.592749061999953,4.450905139999996,pal,19389,10973,30362
4.385032755999937,4.993338431999803,palaeontologist,1164,980,2144
4.3567106239999305,5.0445400019999695,paleontologist,4025,4084,8109
2.996625956000031,4.644763356000091,pansy,988,299,1287
3.9305871659999525,5.162402894000039,parachutist,464,296,760
3.383397810000062,4.769969455999998,paraplegic,1175,328,1503
4.3234793519999855,5.037263894000098,parasite,14368,13015,27383
3.7209645519999697,4.694678425999797,parent,167159,605176,772335
4.077391530000035,4.508917012000083,parliamentarian,5506,8360,13866
4.487666284000035,4.846074672,parrot,11545,4788,16333
4.178559214000018,5.002204867999957,participant,43546,255180,298726
2.1034842959999622,4.935598196000086,partisan,74546,9746,84292
3.9200619539999053,4.838876931999984,partner,294528,213400,507928
3.8302425779999822,4.772283654000134,party,1679913,387168,2067081
3.624016572000123,5.083979792000065,passenger,117560,144367,261927
3.905331920000002,4.2364509200001095,passer,22013,3532,25545
4.698519879999914,4.983612404000041,patient,214098,448648,662746
3.392295470000036,4.802638565999999,patrician,1992,524,2516
4.103273963999769,4.370811287999892,payer,8917,4738,13655
3.4693968020000128,4.6493286240000415,pedestrian,44929,30149,75078
3.1031578780000686,4.26654828199996,peer,64685,59742,124427
4.0430595860000835,5.08892840399993,perfectionist,2644,654,3298
4.565153682000144,5.037275571999892,performer,26881,36524,63405
4.323172530000008,4.912328175999981,person,1285464,9341934,10627398
4.443199649999848,4.993467865999953,personage,1032,892,1924
3.8480941479999373,4.4155706679999795,personification,4186,471,4657
3.453935854000008,4.58413770599995,pet,107029,37318,144347
4.359813617999983,4.865495676000087,philosopher,36863,29693,66556
4.292554860000017,4.9186443080000615,physicist,27884,23343,51227
3.5454622940001386,4.397501476000052,picker,4337,2498,6835
4.16219999599992,4.3083263700000245,pitcher,63997,41173,105170
3.9205935920000243,4.7437568599999835,planet,242895,69186,312081
4.290452752000128,5.086159565999928,planner,15635,26112,41747
3.9944678799999664,4.931134810000017,plant,341368,238723,580091
3.5664170019999446,4.384901081999921,planter,3121,3766,6887
4.038197877999927,5.0523630019999715,plantsman,13,1,14
4.345088235999931,4.727154029999959,player,1194193,1628482,2822675
4.031316606000033,4.970866734000175,pleaser,548,183,731
2.9128283020001433,5.1637371739999764,plebeian,978,444,1422
4.085448484000011,4.770621174000084,plotter,1030,3492,4522
4.107983460000028,4.64228744399999,poisoner,330,218,548
4.123729824000037,4.963611371999875,politician,85261,277559,362820
2.842528252000065,4.454405335999972,polyploid,207,78,285
4.444294785999929,4.765269848000045,possessor,1679,826,2505
3.7359319459999867,4.874169802000019,poster,78313,50297,128610
3.915714623999989,4.961258814000097,potentate,345,461,806
4.277697021999856,5.260107442000056,pragmatist,2078,1175,3253
3.298216463999971,4.495346709999936,prayer,91560,52708,144268
3.391298563999925,4.410345042000067,predecessor,32632,17158,49790
4.189624038000005,5.073825770000141,prisoner,54598,123489,178087
4.239918705999997,4.566093308000006,processor,69608,34350,103958
4.271189109999931,4.832858948000059,producer,174531,129671,304202
3.057074456000116,4.99029221199995,professional,473027,99041,572068
4.05375078599991,5.258535543999869,profiteer,651,1852,2503
4.241444953999967,4.761460182000178,programmer,33606,38023,71629
