ss,sp,ps,pp,sent,s_freq,p_freq,freq
1.0144029440000182,0.34696273399998745,1.453674626000037,2.0093715819999574,knocker,371,288,659
1.6127324379999166,1.16943173399995,1.8923724440000456,2.795531923999995,lawgiver,440,118,558
1.8454626680001454,1.4239209020001837,2.778334003999994,3.3315137839998386,lawmaker,33866,211575,245441
1.8575279859998872,1.2774708980000185,1.5222366540000252,2.298674010000113,layman,3379,1492,4871
1.9264389460001112,1.3440306640000301,2.4156878039999157,3.2249499460000948,layperson,1085,1586,2671
1.5142685979999584,1.23130541599987,2.1288534259998926,3.056007053999913,leader,762448,678185,1440633
1.3603878600001025,0.630849529999999,2.286593063999959,2.68517434999994,leech,6040,2231,8271
1.2028305740000604,0.8314300699999038,2.0896659040000003,3.042150313999997,lefty,14605,6811,21416
1.0676027019999452,0.6852209380000431,2.2248061839999522,2.868782742000036,lesbian,58344,18989,77333
1.0319583880001133,0.5172581440001309,2.032469875999901,3.042726891999891,liberal,401555,136494,538049
1.0044658820001118,0.6842848459999615,1.835045127999976,3.067058006000053,libertarian,87027,28531,115558
1.191105956000051,0.7664303939999471,2.2348755260000175,2.762562021999905,libertine,1260,569,1829
2.1766283119999983,1.6649461480000056,2.494693369999837,3.3888809379999216,linguist,5220,5323,10543
1.0590946479999488,0.7547629819999813,1.9619453559999869,2.5778581300000027,lion,52581,97033,149614
1.0543297680000379,0.8257562160000873,1.6771548060000683,2.4730704819998905,liquidator,704,1129,1833
2.1734753719999915,1.2093256059999717,2.3784934100001607,3.0780879040000713,listener,21817,35683,57500
2.1044269980001005,1.4751256920000415,2.3894145459998697,2.9310701900000495,litigant,1055,2550,3605
1.8858487539999729,1.2964803359998882,2.5283142600000446,3.33125573599996,logician,624,692,1316
1.8489379580000218,1.500988802000009,2.051539394000102,2.8456561960000215,logistician,120,174,294
1.3091049760000786,0.8408278159999085,1.9001414420000273,2.5078216820000847,looker,596,118,714
1.4198496100001563,0.9679265039999763,1.8580046479999623,2.4542129259999825,lord,237751,34623,272374
1.7365719700000142,1.2266748559999314,2.0125703759999567,2.8388883019999724,loser,19871,24029,43900
0.053055426000099715,-0.0886033880000312,1.5298470239999844,2.47173034799993,lot,2775567,360227,3135794
1.7799830300001034,1.1334660380002148,2.60090644800011,3.1345783920000017,lout,400,349,749
1.8304755419999523,1.152705821999973,2.445842947999907,2.726073210000081,lover,30166,36505,66671
1.3538828539999912,0.9682195760002443,2.370242648000165,2.9325141179999363,lunatic,8770,2652,11422
2.1216437620000193,1.6086521960000937,1.9517920439999301,3.097752050000011,machine,382474,163748,546222
0.7922406259999022,0.45171146799996365,1.3339966020001128,2.57971804400006,mailer,4892,2509,7401
1.3259768980000501,0.8768202659998252,1.967881706000128,2.7948792399998297,maker,79167,84270,163437
1.983321061999959,1.2643993520000478,2.134137133999964,3.3075933959999944,male,443669,90666,534335
2.048757301999899,1.566187699999972,2.641976904000039,3.0408175980001175,man,2058373,1477560,3535933
1.9362911060000556,1.293445073999969,2.1952703719999604,3.1455785719999696,manipulator,3795,1858,5653
2.1972524099999475,1.6688217919999957,2.169082243999938,2.950766796000025,marcher,864,9530,10394
1.5707391059999551,1.117269982000117,1.92485658199994,2.7188371579998787,master,263405,79403,342808
1.5988754700000314,1.142802634000006,2.3309854780000023,2.8384363539999597,mate,60970,20464,81434
1.57841181799985,1.1613464340000874,2.162602172000149,3.2127573159998306,materialist,4999,806,5805
1.7003680859998909,1.1641399620000143,1.789035570000003,2.917490720000039,mentor,36788,11416,48204
1.6880009740000759,1.1528429920000605,2.3410108400000027,2.7181244459998553,mercenary,14516,12564,27080
1.662529628000037,1.2177072259999306,1.991534765999937,2.7829550499999343,metallurgist,274,203,477
1.332479699999901,0.7803194879999751,2.1848099320000074,2.6981660840001496,midget,4102,721,4823
1.2889815580000104,1.0247910659998638,2.3567743420000653,2.918914199999982,migrant,56757,118605,175362
0.8429081540000283,0.5011294440001066,1.8891760020000277,3.1038469320000672,militarist,1473,638,2111
1.1921610240000078,0.9865464699999436,2.103196041999915,3.111577095999955,millenarian,684,56,740
1.5615496879998574,1.115966072000056,1.777887389999897,2.8601605159999295,millionaire,14951,12219,27170
1.3655233999999155,1.1241936000000834,1.9283418280000433,2.874645255999951,mineralogist,205,50,255
1.3094403399999734,0.6786540239998189,2.036984983999993,2.8314904119998516,minor,273713,30644,304357
1.0193409779999527,0.6187560520002506,1.9970906239998953,3.0296198440001234,misfit,3680,6568,10248
1.7613926019999795,1.515552982000031,2.3515516939998733,2.9463009260000135,missionary,21192,16467,37659
1.5847038299999667,1.2506044679999277,1.5231178040000657,2.953050935999883,model,800618,319129,1119747
1.7638480400000631,1.287771590000233,1.8126559600000434,2.9158318340001372,modeler,1193,1821,3014
1.348505381999999,1.0177021060001437,1.939027569999979,2.9204813620001033,moderationist,6,9,15
0.7041224479999215,-0.0699177659999961,1.6574556279997879,2.133618546000079,modifier,14462,6303,20765
0.1419501860001091,0.2858882460002903,1.2806795739998975,2.49766437199996,moneymaker,955,281,1236
1.9567676399999954,1.5076950579998893,2.188824328000031,2.7861374079999024,monster,139425,74076,213501
1.520957266000103,0.9871501860001217,2.334212911999856,2.7112558719999527,moron,3656,3454,7110
1.959773607999992,1.1690615259998864,2.249490580000028,2.9330228539999865,mortal,34611,5028,39639
1.8444201920000367,1.496534333999925,2.4540440960000893,2.994842000000048,motorcyclist,3729,3308,7037
1.7480124840000713,1.289362003999969,2.4315076060000465,2.986987768000013,mountaineer,2238,3974,6212
1.648468059999928,1.0603745379998273,1.9865895519998702,2.9123207860000306,mouse,106737,105286,212023
1.7699949600000053,1.2222669840000009,2.2369554620000116,2.759242696000129,mover,5738,6198,11936
1.348350358000097,1.0155197659998123,2.104864064000118,2.574647009999964,murderer,18445,12226,30671
1.8382007160001024,1.3514969680000277,2.675405566000194,3.192823814000029,musher,346,429,775
1.4100043319999571,0.9422413360000093,2.392001396000019,2.8173932500000447,mutant,28804,11040,39844
-0.10867278000005598,-0.284680287999997,1.8796217620000704,2.6333589379999083,national,2686417,66786,2753203
1.0249520239999654,0.5727605600000985,1.9826066319998503,2.831197069999945,nationalist,71245,25989,97234
1.3636579780001057,0.861315423999983,2.369689189999818,3.0390793840000043,native,367344,19769,387113
1.3421476280001627,0.8663544219999579,1.7864561739998166,2.615448608000314,naturist,2096,789,2885
