SG_SG,SG_PL,PL_SG,PL_PL,sent
-36.63360168599995,-37.63087571599996,-38.864312330000025,-35.217021148,employer
-39.113644058000034,-41.14587402199994,-41.21174145800003,-37.655283880000056,endorser
-31.594786970000094,-31.762182082000017,-36.192646380000035,-32.83809042400005,enemy
-34.01858332000002,-34.589399522000015,-36.786801448,-32.911150349999964,engine
-32.104665129999965,-35.53872766400001,-35.86542335000001,-33.222465362000044,engineer
-39.11990161599999,-41.66299753599996,-42.407490351999975,-38.252418692000006,enrollee
-36.480821781999936,-40.3129688459999,-39.9158112860001,-36.60561955800003,entertainer
-40.15263201200003,-40.360733886000006,-42.86051333000003,-40.69346927599993,equal
-40.070923773999866,-41.122827361999974,-41.96990330199999,-38.20966627999999,estimator
-43.898517416000004,-44.406143187999994,-44.742662853999995,-40.42432761000008,eukaryote
-40.81465050000002,-41.90834394400002,-42.02105957399996,-38.718991249999924,exchanger
-33.38920644799997,-36.598493478000044,-38.26092059999998,-35.94133925000001,executioner
-36.430508012,-39.173999928000114,-39.58463071000008,-37.07541304199993,executor
-35.573361243999976,-37.68645035,-38.038403931999994,-34.74567513000004,experimenter
-33.813883358000005,-36.46921888399995,-35.92894422800008,-32.86181344400001,expert
-33.81408827,-37.02943160000002,-38.58341951399997,-34.74586714200005,explorer
-36.17019576799997,-39.35128186000002,-38.82675277599999,-36.28632190399999,exterminator
-35.98772159199999,-38.827776044000075,-37.632922384000025,-34.66098703000002,extremist
-33.64273342199998,-34.661853148,-36.24003573600003,-33.013465421999946,face
-36.972417957999966,-37.629442343999976,-38.169455564000046,-36.034292891999975,failure
-32.848834930000045,-31.10621019799998,-36.80056913799993,-32.29896066999999,family
-33.39864807200003,-34.42520293000001,-34.201548120000034,-31.01884420799994,fan
-32.20094520200006,-36.24685181799999,-36.96187798200005,-33.12934337400002,farmer
-40.17718904399996,-40.996781221999946,-41.11778732799992,-38.62429486399999,fastener
-35.506503683999995,-37.389450712000034,-38.724790890000016,-35.564627654000006,favorite
-39.766290906000044,-41.37120476799997,-40.4610233860001,-37.194605224000036,federalist
-33.40749436600009,-37.942823864000026,-37.587365084000005,-35.03620146799999,fella
-31.06984195800003,-35.11010488199999,-37.33040662399997,-34.26347623599999,fellow
-35.65603761000003,-39.38392390400007,-40.292225206,-36.036972492,fencer
-48.653644134,-49.48828994599992,-49.09449801999999,-45.35064438800001,feudatory
-32.354916640000006,-36.00666508000001,-36.213750152000024,-32.43693885800001,fighter
-34.620229972000004,-36.04734466399998,-36.670162872000006,-34.12146392799994,figure
-36.29582498400006,-40.572043778000044,-39.25215227800006,-35.78809311799997,financier
-37.74703828999999,-39.413707229999964,-40.567875226,-37.607827322000034,finder
-36.62092252599997,-39.31578677600001,-40.291998456000016,-36.65634956800004,finisher
-40.788178587999994,-42.89543911999992,-43.316920564000036,-39.99467943400011,flatmate
-38.482926442000064,-39.971999428000075,-39.59442518399996,-37.13791012999997,flier
-37.602804090000035,-38.36489990399994,-38.750108860000076,-36.882560076,flyer
-35.864978619999974,-37.41517908,-38.10723452599999,-34.95403646799994,foe
-34.895387945999985,-36.484200666000035,-36.442675349999966,-33.31858080199997,follower
-31.131019986000005,-35.40165082999993,-36.184477537999946,-32.98910478599997,fool
-33.67061595800001,-36.913269496000005,-37.552199739999935,-34.189678295999926,foreigner
-39.002947249999906,-40.101950537999976,-40.30565583199999,-36.97533888399996,forerunner
-35.194286962,-37.33784010800003,-40.180364336000096,-36.34487467799999,freelancer
-32.736211572000016,-35.24315998000007,-35.398737811999936,-31.88219998199999,friend
-33.70588482399995,-36.691126763999975,-38.17336117599996,-35.180471141999966,fucker
-34.521139899999966,-38.195094096000034,-39.47288645600007,-36.086902636000026,gambler
-35.60427123800004,-38.15411654200003,-38.82388170400001,-35.94524634600001,gatekeeper
-35.902610900000035,-37.67904735599999,-38.37266504000004,-34.94361638799998,gay
-38.59691037200008,-41.956677476000024,-41.18839466999995,-38.37594430399995,genealogist
-37.610843105999926,-39.63197718199999,-38.121288949999965,-34.843933654000004,gentile
-38.22276919,-42.16545752999997,-42.12779988000004,-39.040035515999975,geographer
-35.97649954200004,-39.74281529000001,-39.604569954000006,-36.65222448800004,geologist
-32.933631996000074,-35.40804605999999,-35.861218861999994,-32.63593111799995,giant
-36.359734345999975,-38.944926992,-40.99619729000001,-37.475131606000005,giver
-33.91373370199999,-36.40683839599997,-37.56912865399999,-34.064802442000016,goat
-35.91415375999998,-39.475131778000005,-37.83009791400004,-35.37919679000004,goon
-36.809522002000044,-39.28263113200008,-38.79385427999997,-34.96473986399996,grownup
-34.154037690000045,-36.48302876,-37.05142493,-34.38739229800001,guardian
-37.732650503999984,-39.797382403999976,-40.166371819999945,-36.900505518,guerilla
-34.035649936000034,-36.211785457999994,-37.136830282000005,-34.330020082000004,guide
-37.12675329000003,-37.892761958000015,-39.706774689999975,-36.57856597999994,gutter
-33.368162455999986,-36.02433156600003,-36.91680519399997,-33.73922063599993,hacker
-38.613013358,-39.18204033799998,-39.72674143600008,-36.72530636200002,hanger
-37.38763881199997,-39.976449239999965,-38.66496775799997,-35.61639598400007,hater
-31.96225717399997,-34.00592972600001,-35.90223564000002,-32.60663221400002,head
-38.30407276000001,-39.637479895999974,-40.767996709999935,-37.43559037600001,hearer
-36.411800938000006,-37.24895898799999,-38.41030121199989,-34.94917081000001,heathen
-37.520210503999984,-40.63444845599994,-41.329168440000025,-37.63824886799993,hedonist
-36.82411723800004,-38.597483444,-38.70956044200002,-35.760143988,helper
-37.32875549199992,-39.663231152,-41.86939530399998,-38.283360160000015,hobbyist
-36.360794624000036,-38.724399838000004,-40.29940714000002,-36.55037883799998,holder
-40.6444874899999,-43.57236662000005,-43.549196614000046,-39.63377061199997,holidaymaker
-34.75253132800001,-37.09711839399997,-38.967694988000034,-35.059849970000016,homeowner
-36.36762265599997,-39.00919882400003,-39.11630686999997,-35.868909042000034,homosexual
-40.17776975399994,-43.185115131999986,-44.65912719799999,-41.42831902399997,horticulturist
-31.15173684000005,-33.93476132999998,-35.17423566599999,-32.255855000000075,host
-36.003094688000026,-38.576011948,-40.07723506200004,-36.19699823599996,householder
-37.627643870000064,-39.878473728,-40.82744438200002,-37.533613054,hugger
-38.04506384000004,-40.27818106200003,-40.46294182400009,-37.32708555400009,humanist
-38.52076838599999,-42.618042107999976,-42.72717168399996,-39.415292285999925,humorist
-37.763530786000025,-39.97019168999999,-42.44269109399997,-38.368150740000026,humpback
-31.96799663200004,-35.39437303999998,-36.63730017000006,-33.18395539199999,hunter
-37.25353944200004,-38.352269847999956,-39.836525920000035,-36.142856541999976,hybrid
-37.263170442000025,-39.98354761999996,-41.49736466200003,-37.65321092200009,idealist
-31.746924567999983,-35.14229882199998,-36.705554041999996,-33.39860861200001,idiot
-38.54463239600003,-41.117260448000046,-41.341423186000036,-37.49766127400003,idler
-34.56822224199997,-38.280385262000046,-38.80243133199996,-36.221033268000006,illusionist
-35.791905883999995,-38.46792132600006,-38.767449741999975,-35.54457051199999,imitator
-35.962270434000004,-37.17240448799997,-38.12136625600013,-34.589188157999985,independent
-32.07727656799999,-33.60720863000001,-36.75802935800004,-32.95259179400001,individual
-39.552595154,-42.18433900800003,-41.63894825,-37.90768396599994,individualist
-34.22093587799997,-37.10855729599997,-38.932411684000016,-35.59760966600005,informant
-34.553111250000036,-37.121509318000044,-39.75954021599998,-36.228212371999966,initiator
-34.793979558000004,-37.40207623200007,-39.92282663000002,-36.59381901399996,instigator
