SG_SG_SG,SG_SG_PL,SG_PL_SG,SG_PL_PL,PL_SG_SG,PL_SG_PL,PL_PL_SG,PL_PL_PL,sent
-57.212065512000066,-60.392131381999995,-58.66984629000002,-60.31414569200005,-61.50715021200006,-60.28566363600011,-62.578599947999926,-59.43757112600002,artificer
-52.229104487999976,-55.20440671999998,-53.742899999999935,-55.2393916280001,-55.88772255400001,-54.06284783400003,-57.533497702000076,-53.925670507999904,artist
-56.972221971999986,-60.75028872200001,-58.30782553399996,-60.17486811999992,-60.398623385999954,-58.99299074199998,-61.48417391800002,-58.34743616600002,ascetic
-57.121813079999924,-61.041355529999905,-58.92538327999996,-61.125329340000064,-61.03385116000001,-58.94292290999991,-62.709274914,-58.89748922200005,aspirant
-59.79442856799997,-62.22164552400003,-61.88695233599997,-62.533962294000034,-62.58312368599997,-61.05531550799993,-64.29965649399993,-60.851947500000065,assignee
-53.81066897599997,-56.51758558399997,-56.02448972799997,-56.72233137600005,-57.4155222960001,-56.391694607999966,-59.16593363599999,-56.09551426199998,assistant
-55.298912528000024,-58.19956993599997,-57.47252459599993,-58.6168777520001,-58.18088241200004,-56.93018843800006,-60.21924453599996,-57.201555203999995,associate
-55.03813819000007,-58.336743696000006,-56.62702211000004,-58.568792069999844,-56.849316565999814,-54.80463649399999,-58.45117111800002,-54.69538100200006,astronaut
-53.23138502199997,-56.305487958,-54.666988738000015,-56.55314872399993,-56.49017116999997,-53.92864355400003,-58.03316746200003,-53.793429339999925,athlete
-56.19572606399994,-57.665178414,-58.51743915999998,-56.56036543400008,-59.42610286600008,-58.269097236,-61.237752945999965,-57.20743819800001,attraction
-51.901798726,-54.95777618399997,-53.117970955999965,-54.78450522599999,-55.70243698400008,-53.76285853999993,-57.393923631999954,-53.75913051200011,author
-55.738918681999884,-57.351366740000046,-57.998920345999906,-56.55384052600002,-54.379642644000036,-53.967978979999984,-56.84898628399993,-53.82212983799989,authority
-58.177395478,-60.936163949999845,-60.34340920599997,-60.28035397199996,-62.803130188000075,-61.83044093599997,-65.02554471399985,-61.308217451999944,automaton
-51.991100271999905,-54.736979929999904,-53.57380364999998,-54.312375387999964,-55.87774508800005,-53.493695044000006,-57.374824404000044,-53.132317493999956,baby
-56.467223794000084,-57.753281698000066,-58.70532237200022,-56.52573253799997,-59.67438841599999,-58.34695174399986,-61.845619184000086,-57.59768254400008,balance
-54.6276639759999,-57.978893403999976,-56.10417749599996,-58.03872083800008,-56.88240148199998,-55.26558499399985,-58.264457368,-54.75267745599989,banker
-55.2468437759999,-58.68012855400006,-56.99268868400009,-58.80486233600005,-57.12401175999995,-55.576996675999936,-58.97394401800002,-55.59234841399999,barbarian
-53.66220460399994,-56.45995095000003,-55.79952196200007,-55.925678285999915,-56.2313372220001,-54.59584068800005,-58.11080319999992,-54.35054777000007,beast
-57.76516790399993,-60.836337533999945,-59.45051197600003,-60.60127158400003,-59.51517662200016,-58.28418998999999,-61.40974489599999,-58.301078761999996,beater
-57.950102286000096,-60.565815816000004,-59.50495587999993,-60.39513791399988,-60.27124504000007,-58.44609269600004,-61.4866607540001,-57.83256198600002,beginner
-56.258052873999965,-58.47251384199996,-57.64734563200001,-58.609851831999976,-59.648965258000004,-57.919909052000065,-61.361603487999965,-57.90966659600003,beholder
-53.043759078000015,-55.86842625199993,-54.697318599999925,-54.739119946000024,-57.02315741000002,-55.655097601999934,-58.89228421200003,-55.4066607140002,being
-55.71037056199993,-58.74450762200001,-57.17710163599997,-59.029347957999974,-58.14334617000005,-56.308725794,-59.631809956000026,-56.034137308000005,believer
-54.17484032600005,-58.237361828000076,-55.42866138399994,-57.95427363000002,-58.73187243600016,-56.940270502000104,-59.791655565999996,-56.38587447400008,billionaire
-55.990252964000035,-59.12505974799993,-57.29742304600008,-58.95067746599992,-59.34335752200003,-57.93635798399991,-61.09906368799997,-57.55379852999995,biologist
-58.027158453999974,-60.9020411699999,-60.02661884400003,-60.32985729399999,-61.04945972600002,-59.464386514,-63.172118583999975,-59.42919717199995,biter
-62.33337784200005,-63.94418046599999,-64.65784057599994,-63.54972288599999,-60.76076031999996,-59.48071362399991,-62.88679839000002,-59.123432870000045,bleacher
-55.344438058,-58.423901525999966,-56.8033977619999,-58.02019251,-58.44041980200003,-57.102611678000095,-60.251190632000075,-56.682223572000005,blogger
-58.406018884,-61.62563686200003,-59.70927275800001,-61.66370917599993,-59.89547340800016,-58.13120519800008,-61.787300902000105,-58.07687162200005,boater
-53.191322688,-54.98296185999996,-55.283231131999976,-54.40203030999994,-56.31462774999998,-54.4844411579999,-57.724732192000026,-53.64347740800011,body
-57.164052722000044,-61.140496469999924,-58.49162353400004,-61.049027832000036,-60.50731284799996,-58.909989055999915,-62.56698944799997,-59.159757630000016,bodybuilder
-53.991081993999885,-57.312957356000005,-55.51374944199995,-57.371334047999824,-57.134270042000026,-55.544943872,-58.934618531999995,-55.32173128400007,bomber
-60.03734765399994,-62.748523122000115,-61.75229614600009,-62.534847204000044,-61.914086360000155,-61.055532464,-63.5425358900001,-60.699482428,bookmaker
-58.673182944000025,-61.308121958,-60.17743633199993,-60.64115274400008,-59.514343626000034,-57.67024369000011,-61.12676377799996,-57.34310389400002,boomer
-56.836550534,-59.02336811799991,-59.37488407999993,-58.686825144000025,-59.00251134999997,-57.65975757600004,-60.650887510000025,-57.279942023999936,booster
-52.74387964000004,-55.927980965999936,-53.564319664000074,-55.40590249400013,-56.59509143599991,-55.252823967999994,-58.010010165999915,-54.735356101999905,boss
-55.67494831800002,-57.846738520000095,-58.214155161999905,-57.77610086199997,-58.60566947999996,-57.231688727999995,-60.53891090400007,-57.06797295600011,broadcaster
-57.055969718,-59.51052851000002,-59.25862807800002,-58.83757479800006,-61.3313009699999,-59.64662243000001,-62.91403129400008,-59.04520048600004,brunette
-56.82899617,-59.63324609800002,-59.67783299799997,-60.635509893999995,-59.29710649400008,-57.64724810599992,-61.018212295999916,-57.714297796000054,buddy
-57.16804296599996,-59.527107172,-59.667076603999966,-58.956628786,-60.082483574000044,-59.50383421,-61.90679715800002,-58.70804389200003,buff
-55.297901284,-58.131231887999924,-56.654248484000036,-57.84218206599992,-57.37154883599994,-56.13056959800011,-58.71170914400003,-55.503142952000076,builder
-53.694246573999976,-56.86710533799994,-55.016085792000005,-56.14555190000002,-57.44472390599999,-55.52328668599993,-58.99891630800001,-55.15476166,bull
-57.91924942199997,-61.887991630000045,-59.17297609800008,-61.96849038799993,-62.32957696599992,-60.70505677599998,-63.922706555999994,-60.73550923800002,bullfighter
-59.472631592,-62.057078599999954,-60.956871239999984,-61.94483342599992,-60.803919011999895,-59.31862028,-62.55372317399991,-59.172972897999934,businessperson
-58.869998304000006,-62.275404008000145,-60.124927998000175,-61.73956751999993,-62.43493859799995,-61.44259429600008,-64.24282516199992,-61.13973881200005,busker
-59.60580773400011,-62.21910296600011,-61.91328565600007,-61.748882333999994,-59.74893678400008,-58.61230892399994,-61.825214884000026,-58.391859890000106,buster
-52.54949899000007,-55.953537565999916,-53.87710929799997,-55.48809479399998,-56.161472437999905,-54.212654285999996,-57.69651685199998,-53.89321776999991,candidate
-56.17022014599987,-58.99287970199999,-57.94151866000001,-58.895095594000026,-58.15218982,-56.279102092000024,-59.541225529999956,-55.96879440000002,capitalist
-52.090829283999966,-55.58362715800005,-53.00849982399995,-55.54788819599992,-58.2518000380001,-56.25587464599997,-59.040330988,-55.616432754000094,captain
-55.900560136,-58.66426589800001,-57.53990733000004,-58.24101757800001,-58.33293725200003,-56.06479889199999,-59.81780474999992,-55.812417680000074,captive
-56.65030221399998,-59.4281361160001,-58.38455763600011,-59.82572319600008,-57.540844994000004,-56.82884522199997,-59.59733813,-56.661950164000075,captor
-55.445292665999915,-57.21555225400001,-57.77932436799999,-56.879955878000004,-58.46561587000009,-56.50501992800004,-59.63502616800006,-55.72380076000002,carrier
-56.12702588000013,-58.65901147199996,-58.068130260000075,-58.345690295999994,-59.5363919599999,-58.20871378600011,-62.18776943199999,-58.646880888000034,cashier
-58.14956240599994,-60.93789108799992,-59.173366597999994,-60.8213021219999,-61.36439769,-58.82852558000007,-62.89217920199992,-58.83707317200015,castaway
-57.89557983399996,-59.125490820000046,-60.20191600600011,-58.37531423600011,-59.012950721999985,-57.19024720400002,-61.365718974000025,-56.782348406000054,category
-56.60694749,-59.640614429999935,-57.988294262,-59.74846951999986,-58.76914405800011,-56.66297757600006,-60.316319546000024,-56.565241644000004,celebrant
-55.203829076000034,-58.39101941800012,-56.69305464599996,-58.0375351740001,-58.89732738600011,-57.450398217999904,-60.343731054000024,-56.999268756000134,challenger
-54.54401564,-57.690278336000006,-55.795435723999965,-57.376482999999894,-58.450891322,-56.61905154199992,-59.64346307,-56.145667116000006,champion
-58.3120413480001,-60.94151253800001,-60.22662035799999,-60.43191953400004,-60.882374086000006,-59.75829950600001,-62.375308649999894,-59.105103809999896,changer
-53.344850155999964,-56.09468215200011,-55.35172556999999,-55.747946164,-55.43423185599994,-53.52126228,-57.39768265600002,-53.469129526000145,character
-58.35970186800003,-61.452952848000066,-59.786440556,-60.855713646000034,-61.091551024,-59.785423527999896,-62.819013564000045,-59.330183570000045,charmer
