s,p,sent,s_freq,p_freq,freq
2.196330795288084,3.5987373046874964,archer,950,324,1274
0.8804561843872065,1.7234381790161137,architect,2373,1256,3629
1.4963167343139645,3.2062276229858497,archivist,71,13,84
2.0785388641357443,3.4210300292968725,aristocrat,138,191,329
2.4278459930420055,2.636656257629376,artificer,12,7,19
0.9975789566040092,1.9239197311401313,artist,9094,7385,16479
-0.7879493408203118,3.9707776107788177,ascetic,142,50,192
1.0187618789672968,2.9279255142211866,aspirant,29,15,44
1.2314725646972775,3.883708953857422,assignee,10,5,15
-0.5008759307861297,3.5424409713745106,assistant,5266,498,5764
-0.7247038116454974,3.3234646530151366,associate,1675,1268,2943
-0.7467835006713912,3.72560375213623,asthmatic,33,5,38
2.5623058547973727,3.7626743469238306,astronaut,433,438,871
3.1595596084594675,3.81489035797118,athlete,1335,2410,3745
0.6596343154907345,2.6621883392333885,attraction,1582,735,2317
1.754683723449702,4.313654525756839,auditor,184,97,281
1.614035812377928,4.752861274719237,author,7640,3461,11101
0.814993156433097,3.4551782989501945,authority,7524,5340,12864
2.422079376220708,2.705226173400881,automaton,39,43,82
3.8534317245483436,3.1983968505859366,avatar,888,182,1070
1.7003896484375005,3.357009963989256,baby,4303,480,4783
2.0551138916015645,1.8457804260253923,balance,2775,122,2897
0.37123268890380956,2.55290938568114,banker,372,252,624
0.41250349426269395,4.478332244873052,barbarian,318,163,481
1.2244382553100621,2.895008636474614,bather,7,25,32
3.082443672180176,3.775178939819334,bearer,374,150,524
2.92030265045166,3.017802909851085,beast,1214,238,1452
2.6320726470947307,4.7184679489135775,beater,46,11,57
2.11613827514649,4.340641021728516,beginner,59,78,137
2.447163024902345,2.637885826110839,behemoth,83,3,86
2.5209916610717755,2.8873923416137757,beholder,54,3,57
0.712019729614255,3.3098128204345727,being,69128,978,70106
3.5858003005981445,4.0418311080932625,believer,355,228,583
-0.13455528259277827,4.002144035339356,belligerent,111,42,153
-1.173623527526857,2.1437847595214947,beloved,547,4,551
1.3304649429321245,3.7997681045532303,benefactor,187,94,281
2.7625957870483475,2.998796691894526,bidder,118,56,174
0.2766068572998037,3.471396942138668,billionaire,174,31,205
-0.07863490295411424,2.779898178100588,biologist,293,237,530
-1.3815075378417987,4.910142173767099,bisexual,298,9,307
3.354036712646476,3.5499262847900397,biter,12,4,16
-0.5384761657714847,3.415486953735339,bleacher,42,88,130
1.1179893951415991,3.6064053344726403,blogger,162,89,251
-0.7815196685791079,3.6871656036376947,blonde,641,31,672
1.6267339706420927,4.106093299865719,boater,9,57,66
3.020776664733887,3.993545089721678,boatman,23,25,48
1.6154516448974618,3.084385421752934,body,17987,5562,23549
2.5966682205200087,3.2852575912475572,bodybuilder,30,5,35
0.6405917510986328,3.409154777526851,bomber,2167,2884,5051
2.6919878463745093,3.6387007904052737,bondsman,3,5,8
-0.8307629852294909,3.064487823486317,boob,11,18,29
0.8370843276977524,4.862649810791019,bookmaker,37,73,110
-0.3364637145996099,4.450046279907227,boomer,66,27,93
0.626553367614747,4.3125316619873075,booster,281,98,379
1.6528880462646498,1.7976703414916955,boss,2156,471,2627
2.729887245178219,3.955587089538575,bowman,455,22,477
1.3818321914672964,3.1460854644775367,boxer,550,129,679
3.7505120391845708,3.973451194763186,boy,7855,4928,12783
1.713323089599612,4.336075027465824,boyfriend,1689,74,1763
1.5991796112060612,0.16851398468016754,brawler,28,5,33
0.16407888793945347,4.530352409362806,broadcaster,515,297,812
0.71639418792725,3.4525601577758778,brother,12442,6567,19009
-1.5159875183105456,3.456087081909182,brunette,74,5,79
-1.68552174377443,4.499638290405272,brute,186,45,231
-0.0797716751098605,4.1928476104736205,buddy,424,46,470
0.0035171890258780536,4.48058847045899,buff,458,42,500
0.8717098464965929,2.8556395950317253,builder,492,431,923
1.5516053771972693,3.423131172180163,bull,1696,585,2281
2.225401603698728,4.403752769470209,bullfighter,18,5,23
0.41303647613525385,4.462087875366215,bum,81,24,105
1.287486991882325,3.352806274414064,businessperson,16,37,53
