ss,sp,ps,pp,sent,s_freq,p_freq,freq
2.86338635200007,1.4279944559998086,1.1504689539999546,3.1207108499999023,abductor,998,1004,2002
2.271703887999955,0.4897957559998716,2.4495377760001418,3.9926161960000286,aborigine,354,2697,3051
2.8343761320000027,1.5846656920000157,2.244792793999977,3.9581736779999517,abstainer,164,426,590
1.706025175999983,-1.5505177419999967,1.9000801300000845,4.216425774000122,accumulator,2194,469,2663
2.6628401980000618,1.269975418000108,2.24879355800001,4.041792290000082,achiever,577,1612,2189
2.9413391519999976,1.1558278759999823,1.426806538000072,3.0190533059999325,acquaintance,13178,9081,22259
2.851514902000048,1.7192110760000503,2.1852262440000203,4.119543973999868,addict,12455,18953,31408
2.8940164679999967,1.3857919199999316,1.9139842719999507,3.675264622000064,adherent,2216,12743,14959
2.6372271400000287,0.8946997219999133,0.9773343559999859,3.0916514559999086,administrator,61210,57008,118218
3.1527587979999865,1.7499703440000332,1.3163077319999985,3.4437655780000327,admirer,6444,6882,13326
3.317381458000206,1.743749366000138,2.3148444279998586,4.069128941999956,adolescent,26820,18675,45495
2.380532268000188,0.6641480859999476,2.0028015779999038,3.907098420000061,adult,245407,211316,456723
2.934110539999949,1.4210465800000378,1.514762334000018,3.489694524000001,adventurer,6950,8770,15720
2.57962244000003,0.532945138000045,2.0162773719999905,3.746804816000136,adversary,14726,15142,29868
3.077355624000063,1.1122668039999368,1.359170294000009,3.5134969100000504,advocate,129120,169090,298210
2.885874553999905,1.0605375779999093,0.8851052379999444,3.254769421999889,agent,296265,259730,555995
1.708833231999897,-1.354681586000055,1.6020267300000555,3.996858159999981,aggregator,5228,2317,7545
2.6387637320000863,0.3854543040000138,1.347830873999925,3.4901951559999915,agonist,4617,3250,7867
2.924501218000117,0.8192269819999396,1.9896680779999514,4.001952299999957,albino,4706,945,5651
2.77235024000003,0.4905483359998257,1.4355344800001006,3.6144094139999865,alien,134423,59864,194287
1.9202913760000797,-0.7620488280001823,1.6805893159999243,3.739422122000228,allocator,2767,684,3451
3.772230393999955,2.52026444399997,2.3863987259999675,4.20063723800002,amputee,2353,1728,4081
3.040620613999998,1.5435014980000972,1.7698384120001336,3.609633131999999,analyst,140326,139030,279356
2.6039492539999003,0.6715962539999651,1.511900292000064,3.62600022599986,anarchist,44060,26033,70093
3.4159219579999913,2.056268305999957,1.3028461239999558,3.1575189540000324,anatomist,758,396,1154
3.071645718000042,1.8940245359999537,2.6030123840000385,3.796171439999952,ancestor,16543,40028,56571
2.914341868000193,0.6755892079998063,1.0239023199999977,2.9968477539998233,angel,71285,52496,123781
2.5670656859999283,-0.2641342780000073,2.0690361979998286,4.187942351999986,animal,376786,323086,699872
3.0406768920000005,1.9409035260000422,1.0846460160000646,3.0099946219999296,animator,8445,7778,16223
2.724173036000103,0.5671858680000241,1.7792710879999802,3.6778802060001325,antagonist,12276,6215,18491
3.4937580479998616,1.5040198299999759,1.0084209460000153,2.836201909999957,antiquarian,1833,197,2030
3.7775692500000417,2.206092219999867,0.7841795940000509,2.604250778000022,antiquary,125,240,365
3.0589388439999965,0.8445076360001309,2.147206066000166,3.974693249999966,ape,11422,13950,25372
2.9777682860001278,1.3313827420000095,1.4681968199999034,3.2229752000001213,apologist,4324,8652,12976
3.3431759340001435,1.6533535199998397,1.1253067420000207,3.1152413739999503,apostate,2730,2622,5352
2.75114040600004,1.1417677859999387,1.9947600620000543,3.937681527999999,applicant,21197,49503,70700
3.012253135999863,1.1451581620000013,1.044125935999837,3.124416814000078,appointee,7152,11733,18885
2.145159834000104,-1.109903029999927,0.01102299599993728,3.04340979600007,appointment,84329,30798,115127
2.7699097720000765,0.8234197420000413,1.380497525999985,3.4395511800000804,arbiter,7407,2643,10050
3.319686847999897,2.0582068739999713,2.0384891720000056,3.6084596640000157,archer,21385,4952,26337
3.08486732399993,1.7560470559998933,1.4396296979999406,3.2399063839998234,architect,56275,39639,95914
3.4853408200000047,2.2702555539999025,2.2202062780001555,3.746364900000067,aristocrat,2937,4228,7165
3.180065869999929,1.6442994020000299,1.221486575999954,3.141028821999903,artificer,1139,313,1452
2.975302232000004,1.4964916280001646,1.8248747199999755,3.6078271940001727,artist,229336,212484,441820
3.778066750000022,1.867042585999961,1.4056326439999722,3.136737751999995,ascetic,3489,753,4242
3.9195424499999802,2.1999460600001015,2.090928250000104,3.811785691999951,aspirant,1909,1896,3805
2.427216956000059,0.6470099580000621,1.5278081780000434,3.4477089939998677,assignee,421,164,585
2.7069166080000002,0.6978416480000789,1.0238276880001322,3.0704193740000107,assistant,282156,21877,304033
2.900657407999944,1.1443531560001716,1.2506939739999794,3.017689331999968,associate,161000,55860,216860
3.2986055059999373,1.941769959999803,2.044680071999821,3.7557901159999574,astronaut,28563,39886,68449
3.074102936000031,1.8861599859999174,2.5615276159999354,4.239738122000105,athlete,58866,116006,174872
1.4694523500000614,-1.9570737259998978,1.1570056300000786,4.030314747999952,attraction,52751,22535,75286
