s,p,sent,s_freq,p_freq,freq
2.2508434740000354,3.7487111979999455,descendant,10774,30422,41196
2.3638070779998657,3.576922360000104,descendent,2026,2185,4211
3.9781619620000015,3.703459008000003,deserter,1184,1974,3158
2.645332708000005,2.989362128000053,designer,117125,79755,196880
1.500810349999952,2.9725889220000425,developer,220575,332059,552634
3.092820438000153,3.1589056199999987,devotee,3495,8903,12398
4.485289154000057,3.43785152400001,dictator,31781,10532,42313
0.26858224000003617,4.3735999620001,diploid,1343,49,1392
3.6286093400000965,2.9397909759999834,director,1075374,90402,1165776
4.019004770000016,3.307685733999989,disciple,8693,15346,24039
3.5688556580000537,3.5320088179999303,discoverer,2175,959,3134
2.663297349999965,2.82800327799999,dissenter,1161,5676,6837
0.8135770879999811,3.3526522419999765,distributor,18499,19609,38108
3.377702251999956,3.2877552439999675,diver,9079,15982,25061
0.9451358819999811,3.0519055179998773,divider,2823,1424,4247
2.7074490900000967,3.539650164000136,doer,1249,966,2215
2.9176410739999667,3.2737241819999667,doubter,421,5095,5516
3.0469325760000032,3.792058437999998,dreamer,4988,8658,13646
0.973946837999982,3.0575793960000937,dresser,3907,673,4580
3.5744176019999543,2.4613738979998985,dribbler,548,180,728
3.03779751800003,3.6933410280000487,driver,331017,250280,581297
1.5523799420000302,3.373998505999971,dropout,7558,3230,10788
1.4042577139999892,4.10696995200005,dupe,3183,1850,5033
3.598615125999995,2.9457841759999894,dwarf,36582,8124,44706
3.0181991940001254,3.491289789999982,dweller,2203,8112,10315
2.1800113759999746,3.959247927999968,dynast,162,168,330
4.040469860000044,2.774968731999955,elder,73271,24336,97607
3.4253000280000307,3.1587415020001544,emcee,2590,827,3417
2.3775968000000347,3.477238307999972,employee,200643,435134,635777
0.997274030000014,3.647291182000025,employer,69758,113415,183173
2.032229963999903,3.5564575779999714,endorser,887,910,1797
0.16739511199992307,3.3545559559999845,enemy,258760,159377,418137
0.570816201999996,3.8756510980000343,engine,306340,90589,396929
3.4340625340000415,2.6429579879999636,engineer,122504,134789,257293
2.5430959199999705,4.155071659999969,enrollee,1408,6384,7792
3.8321470639999617,3.3101917280000706,entertainer,6554,5577,12131
0.20810187399997204,2.167044054000101,equal,301687,32146,333833
1.0519035880001084,3.7602370219999983,estimator,1851,812,2663
0.5076257719999901,4.318335243999918,eukaryote,343,1452,1795
1.093693444000003,3.3020683240000395,exchanger,1553,879,2432
3.209287030000077,2.3195813499999645,executioner,4454,1712,6166
2.743491916000117,2.5092176680001472,executor,3148,1341,4489
2.113089106000025,3.2927288019999565,experimenter,4456,3031,7487
2.655335525999945,3.0671307840000637,expert,230712,352516,583228
3.2153433300000174,3.8375523719999194,explorer,45025,14386,59411
3.1810860920000508,2.5404308720000017,exterminator,867,416,1283
2.840054452000082,2.971935354000003,extremist,63574,44445,108019
1.0191197260000209,3.226570314000085,face,1141842,268846,1410688
0.6570243860000105,2.135162672000071,failure,319477,64079,383556
-1.7426247320000634,4.501608467999937,family,1698371,468573,2166944
1.026554857999983,3.1827039120000933,fan,390877,819281,1210158
4.045906615999932,3.8325346080000244,farmer,55493,170886,226379
0.8195921779999864,2.493492463999928,fastener,1008,1482,2490
1.8829470280000393,3.1601632360000096,favorite,566791,39200,605991
1.6049138619999255,3.2664181620000647,federalist,10773,1911,12684
4.535329497999939,2.551163616000018,fella,3341,2032,5373
4.040262923999958,3.0669303879999816,fellow,403431,11927,415358
3.7278862940000437,4.255252714000001,fencer,2674,1738,4412
0.8346458119999198,3.7438536319999756,feudatory,49,48,97
3.6517484400000058,3.7768112940000123,fighter,161699,199203,360902
1.427114691999975,2.5486989440000656,figure,760376,348399,1108775
4.2762187939999805,3.4640591600000903,financier,7841,7358,15199
1.6666689399999726,2.960047903999964,finder,9627,1779,11406
2.6948642500000375,3.6356488879999773,finisher,7080,4879,11959
2.107260531999927,3.3222411299999237,flatmate,794,544,1338
1.4890729860000107,2.4565150539999863,flier,6759,9655,16414
0.7620958139999061,1.8675487840000784,flyer,16207,40549,56756
1.5502004600000276,3.1531980580000507,foe,16945,21576,38521
1.5888127200000497,3.124094547999995,follower,14780,106645,121425
4.270630843999925,3.195372751999976,fool,42080,15039,57119
3.242653537999992,3.3625214440000093,foreigner,10236,48499,58735
1.0990032880000697,3.330316948000032,forerunner,6863,2052,8915
2.1435531460000306,3.8354896580001068,freelancer,5327,6525,11852
2.5069484080000564,3.5165378299999475,friend,541766,796235,1338001
2.985241940000023,2.9928900339999913,fucker,1628,1415,3043
3.673954196000068,3.3859838200000425,gambler,3822,5009,8831
2.5498453039999944,2.878635357999997,gatekeeper,4921,5440,10361
1.7764364559999564,3.4290486520000556,gay,422991,33016,456007
3.3597671039999426,2.812450366,genealogist,458,369,827
2.0211340760000667,3.2773552959999606,gentile,5383,3576,8959
3.942688339999968,3.0877643640000656,geographer,2438,1059,3497
3.7663157479999683,2.9523454659999686,geologist,7670,6851,14521
2.474414063999916,3.225287744000042,giant,323138,137928,461066
2.5851926460000243,3.521065684000007,giver,3634,1963,5597
2.4931046939999817,3.504326211999974,goat,28023,15779,43802
3.5609780180000286,2.450901124000005,goon,3769,5611,9380
2.473109130000033,3.82911441600001,grownup,1128,1312,2440
2.328991069999958,2.6640326319999943,guardian,142509,35886,178395
2.064731899999991,3.2658663019999423,guerilla,6257,1046,7303
2.17613552199996,2.806810200000001,guide,288542,46739,335281
0.7660086679999836,3.128208710000038,gutter,5070,1861,6931
2.656169110000043,3.177584558000042,hacker,53067,77753,130820
0.5690269799999754,3.0014350740000637,hanger,4473,2044,6517
2.588810427999995,3.048571773999896,hater,2711,9670,12381
2.043672552000043,3.2956034259999996,head,1389552,220981,1610533
1.3334071359999626,3.332406333999927,hearer,582,674,1256
0.8371580499999851,3.461130401999874,heathen,3771,1468,5239
3.1142379519999537,3.690919572000098,hedonist,452,258,710
1.773366205999956,2.9494164540000156,helper,18222,8071,26293
2.3344756600000807,3.5860351439999647,hobbyist,3975,4615,8590
2.3636052139999677,3.749028302000042,holder,71229,57763,128992
2.92787913000015,3.915426002000075,holidaymaker,299,2009,2308
2.34458706599996,3.9078450180000175,homeowner,15601,37775,53376
2.641576168000057,3.247397827999933,homosexual,44888,16051,60939
3.0073453780000463,3.2308081740000247,horticulturist,359,181,540
2.783024489999928,2.918380665999912,host,454280,106233,560513
2.5729172599999757,3.880236826000079,householder,2735,1649,4384
2.250829857999939,3.2938313280000173,hugger,466,363,829
2.23311722199999,3.135856269999998,humanist,14279,3985,18264
4.097273721999983,3.3118793980000376,humorist,1233,277,1510
2.2066609039999676,4.074540353999943,humpback,5221,1022,6243
3.4263764079999355,3.453344778000073,hunter,101381,42584,143965
1.0987304059999161,3.6936693780000596,hybrid,94391,11371,105762
2.7203771779999357,3.844153739999939,idealist,3203,2080,5283
3.3953742539999965,3.3069454299999848,idiot,21041,13299,34340
2.572628052000013,3.843761912000005,idler,712,308,1020
3.7121630200000766,2.5813980639999556,illusionist,982,282,1264
2.6760154420000646,3.2228792299999824,imitator,409,1880,2289
1.2101340539999654,3.532178098000145,independent,576562,27512,604074
1.5299320620000216,3.80543756400003,individual,735597,492543,1228140
2.631743854000028,3.731264284000062,individualist,4331,1058,5389
2.887621418000002,3.3348020179999693,informant,16362,9681,26043
2.5683980680000076,3.5313278440000104,initiator,2547,1247,3794
2.608096674000066,3.3290076160000552,instigator,2678,1448,4126
2.931325030000032,2.9036021099999445,insurgent,19540,26709,46249
1.7593967920000537,3.8597382619999934,intellectual,168356,22698,191054
2.5790770920000057,3.157958539999889,interloper,1159,1148,2307
1.9610189760000907,3.519961816000027,internationalist,4415,900,5315
2.6735473220000117,2.778367760000016,investigator,48561,196321,244882
2.507749332000074,3.742863919999941,investor,74569,234503,309072
2.7889012000001188,3.5451462619999603,islander,5961,28312,34273
2.36622539399999,3.378776798000011,isolationist,3955,596,4551
3.0331338580000065,2.825712847999956,judge,592105,144717,736822
3.7611882340000165,3.1247394419999637,jurist,3458,3323,6781
2.6778431920000187,3.6203058779999893,juvenile,47332,10197,57529
3.5453360980000035,3.6349507499999945,kid,188924,557940,746864
2.681288838000029,2.062968362000035,kidnapper,1640,4212,5852
3.2974080299999926,3.449943129999994,killer,112088,27958,140046
1.349182003999907,2.332053151999915,knocker,371,288,659
3.7234898359999633,2.99839320199996,lawgiver,440,118,558
4.1758931419999215,3.1381829079999406,lawmaker,33866,211575,245441
1.031585930000169,3.3622098899999386,layperson,1085,1586,2671
3.5470243019999614,3.690463127999923,leader,762448,678185,1440633
1.8586927880000275,2.7814465859999515,leech,6040,2231,8271
4.855466936000013,2.51839130000004,lefty,14605,6811,21416
1.3879941159999944,3.3824202780000334,liberal,401555,136494,538049
3.020056385999993,3.2971705860000355,libertarian,87027,28531,115558
4.009859628000065,3.619858735999884,libertine,1260,569,1829
3.4374011419998496,3.054334831999988,linguist,5220,5323,10543
3.233507625999941,3.3147949879999956,lion,52581,97033,149614
2.731752140000019,3.2618813980001278,liquidator,704,1129,1833
0.6959109959999097,3.28924760999989,listener,21817,35683,57500
2.645742410000139,4.099144916000029,litigant,1055,2550,3605
3.920186677999901,3.476419777999965,logician,624,692,1316
3.0653276199999624,2.990979402000093,logistician,120,174,294
3.0692227100000267,2.9196765160001092,looker,596,118,714
1.6155612220000535,4.452948202000101,loser,19871,24029,43900
-0.15584527399997938,3.713396565999993,lot,2775567,360227,3135794
4.371454438000036,2.925242519999955,lout,400,349,749
3.021983266000028,4.0751503779999965,lover,30166,36505,66671
3.6022512600000525,3.487671666000047,lunatic,8770,2652,11422
0.8052567019999941,3.4903508620000423,machine,382474,163748,546222
0.4573420260000063,2.170843055999903,mailer,4892,2509,7401
1.7513735760000273,3.089919972000075,maker,79167,84270,163437
2.351392726000036,3.1411903999999637,manipulator,3795,1858,5653
3.131204044000114,3.9025928020000578,marcher,864,9530,10394
3.6984029939999274,3.096710270000038,master,263405,79403,342808
2.557394888000097,3.1203563319999645,mate,60970,20464,81434
3.950264164000025,3.2969590819998587,materialist,4999,806,5805
2.846661594000004,2.714537238000055,mentor,36788,11416,48204
3.510086302000026,3.124855306000036,mercenary,14516,12564,27080
3.8395677159999835,3.3358983180000124,metallurgist,274,203,477
2.7806263379999123,2.883381988000103,midget,4102,721,4823
2.844430323999994,3.6441099339999425,migrant,56757,118605,175362
2.355001086000037,3.3407986819999422,militarist,1473,638,2111
2.5940623739999893,3.5891654299999516,millenarian,684,56,740
4.086147718000014,3.8213069640000015,millionaire,14951,12219,27170
3.305052626000034,2.9438029320000467,mineralogist,205,50,255
2.449093499999975,3.6767664620000957,minor,273713,30644,304357
2.8884968699999405,3.571826869999974,misfit,3680,6568,10248
3.713079365999924,3.0472663360000993,missionary,21192,16467,37659
0.8794945660000693,3.916591779999962,model,800618,319129,1119747
2.317041314000015,3.240363611999932,modeler,1193,1821,3014
2.7392159679998755,3.270340662000045,moderationist,6,9,15
0.6748828220000362,2.716424315999994,modifier,14462,6303,20765
2.4279103420000325,3.6539499499999906,moneymaker,955,281,1236
2.287778366000012,3.4262866500000513,monster,139425,74076,213501
3.65331024999999,3.314812460000134,moron,3656,3454,7110
2.7052517779999192,3.154572535999961,mortal,34611,5028,39639
3.653583752000138,3.268264619999968,motorcyclist,3729,3308,7037
3.681174203999916,3.916097010000037,mountaineer,2238,3974,6212
1.6044129759999848,4.391449666,mouse,106737,105286,212023
2.5804546580000576,3.3433711880000274,mover,5738,6198,11936
3.6564247460000416,3.611524487999958,murderer,18445,12226,30671
4.319897539999928,3.6658154699999344,musher,346,429,775
2.208753632000011,3.3092267919999188,mutant,28804,11040,39844
0.24758168800003943,3.571793344000099,national,2686417,66786,2753203
2.87729675799995,2.9946775859999946,nationalist,71245,25989,97234
2.0731249679999735,3.4322834079999183,native,367344,19769,387113
2.069837328000027,3.642930093999915,naturist,2096,789,2885
2.8986972940000015,3.190155537999864,navigator,8245,2491,10736
3.163452275999923,3.7942902939999996,negotiator,11606,18663,30269
2.4476494800000097,3.1917070880001006,neighbor,58872,97443,156315
2.356389425999943,3.210284480000105,neighbour,19344,34003,53347
3.3195810259999803,3.4542379579999647,nerd,18717,12080,30797
2.220388584000041,4.263527131999929,nestling,1074,595,1669
3.010597872000048,3.2020151659999883,nihilist,1490,751,2241
2.312655785999901,3.781036058000005,nonconformist,751,255,1006
2.5116239759999317,3.9540850900000564,nudist,3149,1128,4277
2.9068483440000463,2.904169347999904,numismatist,257,248,505
2.1859902120001493,3.559950409999992,objector,1500,2098,3598
2.47105630800003,3.3556991800000304,observer,54918,73140,128058
3.496498245999881,2.727442508000017,occultist,1324,875,2199
2.2255285579999935,3.605428119999992,occupant,6825,15213,22038
2.081147272000102,3.4509987359999883,occupier,2003,8418,10421
3.440673691999997,3.3442611380000784,oceanographer,1999,690,2689
3.0204370459999836,3.14842318799991,oddball,5621,672,6293
2.423698729999977,3.664848582000019,offender,28947,47808,76755
2.0787705399999936,2.6535897460000157,official,1022849,1170063,2192912
2.6966487820000538,3.050036250000069,oiler,1102,23280,24382
2.1043277220000434,3.2305209320000188,operator,91301,91222,182523
1.4563261899999844,3.435804548000114,opponent,176745,207959,384704
0.8692235059999689,4.122879160000032,organism,18722,38223,56945
2.740360041999949,3.320453599999972,originator,3938,1812,5750
2.2230888199999796,3.6002472060000272,orphan,12912,7628,20540
3.367190444000059,3.352664204,outcast,5159,2635,7794
4.13055273799997,3.337010965999987,outdoorsman,743,292,1035
2.657062367999977,3.1607374339999623,outsider,21009,24531,45540
2.8278462800000455,2.4080017279999666,overlord,7333,4437,11770
2.6604019020000145,3.1890585040000268,owner,329155,309636,638791
2.8984661579999837,3.7432893079999303,pacifist,6077,1463,7540
2.978379696000033,3.072810320000009,pal,19389,10973,30362
3.1221310439999286,3.344608661999928,palaeontologist,1164,980,2144
3.326396372000019,3.1115846080001077,paleontologist,4025,4084,8109
1.7548674339999764,3.3885188699999915,pansy,988,299,1287
3.360303994000077,3.7323808539999987,parachutist,464,296,760
3.522434774000061,3.1984926539999705,paraplegic,1175,328,1503
1.3917583360000378,3.2101413960000045,parasite,14368,13015,27383
0.7386152860000124,4.104674858000003,parent,167159,605176,772335
3.3584889779999543,3.230824644000002,parliamentarian,5506,8360,13866
2.6284336179999457,3.4823876239999976,parrot,11545,4788,16333
1.580522378000012,4.552661244000024,participant,43546,255180,298726
0.37117627799993613,3.5482552459999823,partisan,74546,9746,84292
1.4434447100000227,3.8524815339999066,partner,294528,213400,507928
-0.7113529619999746,4.36580257,party,1679913,387168,2067081
2.3520253740000427,3.8840741559999827,passenger,117560,144367,261927
3.425838022000015,3.0168154979998505,passer,22013,3532,25545
2.3242397599999514,4.199344195999942,patient,214098,448648,662746
3.5248870059999433,4.030685261999977,patrician,1992,524,2516
0.9929289339999059,4.501061071999928,payer,8917,4738,13655
2.401841392000044,3.7844371659999823,pedestrian,44929,30149,75078
2.276397872000018,3.33358938800005,peer,64685,59742,124427
3.326636368000102,3.45525710000004,perfectionist,2644,654,3298
2.7994318540000407,3.7014387679999885,performer,26881,36524,63405
1.4731997479999954,3.743743490000071,person,1285464,9341934,10627398
2.849023392000049,2.653811079999919,personage,1032,892,1924
1.2152729479999707,3.0400019779999923,personification,4186,471,4657
1.7577968019999801,3.6273227240000736,pet,107029,37318,144347
4.227364419999937,3.484069720000001,philosopher,36863,29693,66556
4.397371940000028,3.2639525979999178,physicist,27884,23343,51227
1.4147621419999652,3.1070435579999796,picker,4337,2498,6835
4.247951649999962,2.698114287999971,pitcher,63997,41173,105170
0.4189211580000247,4.297181735999914,planet,242895,69186,312081
2.2123021220000325,3.3375620759999762,planner,15635,26112,41747
0.15798314199996355,4.01604810399995,plant,341368,238723,580091
2.4568821620000705,3.672662432000024,planter,3121,3766,6887
3.580391532000135,2.955127422000075,plantsman,13,1,14
1.5734052080000502,3.858426931999972,player,1194193,1628482,2822675
2.3105350759999794,3.7311345679999732,pleaser,548,183,731
2.452982662000011,3.656899193999976,plebeian,978,444,1422
2.8908554620001183,2.967752076000018,plotter,1030,3492,4522
3.1360112019999775,2.72690636199993,poisoner,330,218,548
3.5367408339999855,3.659478193999888,politician,85261,277559,362820
0.3413760380000852,4.282531621999929,polyploid,207,78,285
2.9388370919999787,3.562286754000006,possessor,1679,826,2505
1.267167387999912,2.4428421059999508,poster,78313,50297,128610
4.277854171999934,3.2574842280001093,potentate,345,461,806
2.8906634600000203,3.1731218459999724,pragmatist,2078,1175,3253
1.0147416980000301,1.5822032999999252,prayer,91560,52708,144268
0.7734568740000611,3.458527862000011,predecessor,32632,17158,49790
3.3507455640000288,3.9347794280000628,prisoner,54598,123489,178087
0.25330055000003426,4.112735576000119,processor,69608,34350,103958
2.7221094960000656,2.363878678000056,producer,174531,129671,304202
2.0952019659999976,3.094121812000054,professional,473027,99041,572068
2.514832430000041,3.922391096000105,profiteer,651,1852,2503
2.5671986059999767,3.316547330000013,programmer,33606,38023,71629
1.7015233720000111,3.3610495779999354,progressive,225347,36828,262175
0.5246488079999878,4.518631875999922,prokaryote,139,639,778
3.0067028580000184,2.8237210580001033,propagandist,3413,4275,7688
2.70735027200017,2.9789533620000057,propagator,445,362,807
3.9866796720000437,2.840097359999959,prophet,63528,13896,77424
2.1799133999999185,3.1360844159999814,proponent,18988,48141,67129
2.1342426539999977,2.725209182000043,prospect,172517,108779,281296
3.355615125999954,3.8406626119999103,protagonist,34384,12718,47102
2.184138207999915,3.58763069999992,protectionist,8002,387,8389
3.201525159999953,3.3749319420000035,protester,24545,230790,255335
2.182053030000077,3.055400911999996,publicist,7827,1620,9447
4.2839902500000235,3.682457853999942,pugilist,604,199,803
2.283837158000125,2.6899839419999623,puller,1055,424,1479
3.9852109379999376,3.4819901160000697,punter,7839,4391,12230
2.06229899800001,3.8341266559999383,pupil,14328,30410,44738
3.0957359640000703,2.821234748000009,pursuer,774,1324,2098
1.8942098679999475,3.4253064879999755,pussycat,921,366,1287
1.462685126000025,3.752468476000047,pygmy,3611,1081,4692
