SG_SG,SG_PL,PL_SG,PL_PL,sent
-5.60490090564,-9.0354799566,-8.064712239199988,-5.570419617840001,cottager
-8.109112181800002,-8.59358831560003,-8.948005167999984,-6.486891073739997,counter
-5.965296762100012,-9.361165151399993,-7.9542447248,-6.350715753140001,courier
-5.539439675860003,-9.208547364599983,-7.934176747000003,-5.82200202555401,cousin
-4.567164485786,-9.335684588200026,-7.250542004000003,-5.862227212410005,coward
-4.974609480791981,-9.994060200400005,-7.712656401399998,-6.282352737967996,cowboy
-6.337315319939992,-8.604241457,-7.958735931000001,-5.894182184065012,crab
-6.218882659400004,-8.801557522800008,-7.903861410200013,-6.008826076380004,crawler
-4.633178052187998,-8.751561749400004,-6.900769663599999,-5.638603183560005,creator
-6.102296255399997,-8.818666973800028,-7.984793650400005,-5.812414044873992,creature
-5.255630727519997,-8.868858570399993,-7.3448716759999995,-5.3679849325400015,creditor
-6.436697822580003,-9.184406218,-8.137641673200001,-6.480110384902406,creeper
-5.619790500103994,-9.091279548400006,-7.269173687200012,-6.025249687693004,crusader
-5.3673942335600096,-8.652228834399986,-7.40689170099999,-5.752757730939988,cultist
-5.492595123659993,-8.899260620200005,-8.205628511600004,-5.1729064468618,dancer
-6.1240574242000045,-9.147934952799993,-8.332396625800008,-5.9053682917599986,darling
-5.273215760460007,-8.996800978800003,-8.015667108599997,-5.656559764979197,debater
-4.627273334739988,-8.771927570999997,-7.198763981400013,-5.212218603179996,debtor
-6.4235251269999925,-8.695728371399996,-8.134873135400017,-5.787643045379992,decoder
-5.171425201619999,-8.885988641800017,-7.528520602999996,-5.787827141360003,defender
-5.687045571419993,-7.639174409000004,-7.201695126800012,-5.602686116950004,deist
-5.9414044862,-9.123233569799977,-7.803703361999995,-6.2567603006999954,democrat
-5.693048205920014,-9.777790962200022,-7.85633097000001,-6.285521244859996,demon
-5.000684428061996,-9.32296787700001,-7.433056277000003,-5.631879021236008,denier
-5.85803960233999,-8.561930156599985,-7.479641939800022,-6.066850824460006,descendant
-5.372247307640002,-8.324610476800016,-7.33370016540002,-5.371125589830009,descendent
-4.808858466840008,-8.932249942199995,-7.608742454200003,-5.572791536413994,deserter
-5.1310977379400065,-8.8328883636,-7.547597697000007,-5.34734143309054,designer
-6.590181819199997,-9.196870658999998,-8.669644535800012,-6.396567204479996,destroyer
-5.742624660560003,-8.531966988000004,-7.226227551599997,-5.9102253897719965,developer
-4.544733847980007,-8.446723160800005,-6.870444035800003,-5.246113144698007,devotee
-5.004808508879999,-9.121834730800003,-7.432985996200002,-6.277224469099997,dictator
-4.8998956402,-9.154575932000016,-7.121945375399983,-5.649697116456005,director
-4.731367838399997,-8.775205137200013,-6.9865437491999804,-5.516179176576006,disciple
-5.21972243108,-9.067839620999985,-7.747416411599996,-5.765907658780002,discoverer
-4.9416092511200045,-8.425287822999994,-7.239589241399995,-5.225625477960002,dissenter
-6.802789106400009,-8.541501734600013,-7.555320433799998,-6.043622666258004,distributor
-4.949082501400008,-8.997547939800013,-7.208137456200014,-5.823176477460003,diver
-7.616032506600004,-8.806209157000023,-8.429955731200009,-6.595007778840006,divider
-5.081095449192004,-8.8892438132,-6.894569635999996,-5.302461755299996,doer
-4.727815179142009,-9.292940561800002,-7.5925511312000005,-5.384891645807199,doubter
-8.363231109600001,-9.520630024399994,-9.104269803400015,-7.0131369138799915,drawer
-5.092266820559994,-8.741955050800007,-7.308446145399997,-5.4791921110000015,dreamer
-8.1568766382,-9.5649679198,-9.086578589200007,-6.550533383099988,dresser
-5.137917788619991,-9.223892195400019,-7.630833321999995,-5.253043660278,driver
-6.777854493999997,-8.289895609200007,-8.724275193199986,-5.996123873280003,dropout
-5.327257648319998,-8.717198933600013,-7.2003611164,-5.985800838259403,dupe
-4.943743051124012,-9.685108826400006,-7.4016875317999995,-5.6480477722721245,dwarf
-4.9726868013899965,-8.895500190800007,-7.61173164700001,-5.396353865480001,dweller
-5.353201121409994,-9.62439710699998,-8.003886728199994,-6.16995810839,elder
-5.427799985740006,-8.623223514199989,-7.610056318200009,-5.420208304393908,employee
