s,p,sent,s_freq,p_freq,freq
3.6323021450800095,2.2453839621799814,champion,5322,4183,9505
3.1161760330000066,1.8510557886099965,changer,48,22,70
3.8833416550040045,1.401513794669988,chap,46,23,69
2.8255231103599963,2.431088584350684,character,34343,20753,55096
4.08638028594,2.0206783795004775,charmer,33,6,39
4.079544732820017,1.4845151497000018,chemist,427,188,615
2.272451405099998,2.4992952959960064,chicken,1204,264,1468
4.406467169839982,1.2876525282400069,chief,12922,1421,14343
4.184066343034007,1.3956068944599886,chieftain,219,180,399
3.041920579859994,2.8774907729799963,child,10686,22791,33477
3.7201094411200053,1.7326868018880166,choreographer,343,68,411
1.8950366540000108,1.6369242901600023,chum,50,12,62
3.177214386580011,2.6972742789700046,citizen,1644,4207,5851
4.15128138954001,2.8029763903079985,claimant,322,157,479
-0.7836045603599748,3.0448308827353987,class,22588,3889,26477
3.2879726804199976,2.5311935380359945,classmate,285,358,643
3.1259295069999844,2.3067648833263927,client,849,738,1587
3.3387346849000252,2.2508310183199987,clone,530,430,960
1.1463209187999848,1.7481045553399746,closer,3303,30,3333
3.971833160800018,1.6350062413679884,coder,5,8,13
3.8580849314519785,1.6463421125745992,collector,1208,673,1881
4.1244105462399885,2.4613479800677585,combatant,110,295,405
2.140713671487985,1.9473061454411313,comer,60,26,86
4.726030869979991,1.5097585286860218,commander,11359,1979,13338
4.07645398852398,0.8708940900479876,commentator,705,1446,2151
2.947700614760005,2.285154283140006,commoner,103,226,329
2.576493670339995,2.5701152935304936,companion,1945,908,2853
0.14149096640002767,2.4193805081999926,competition,8431,1677,10108
3.0113593353399892,2.6332476059946,competitor,670,1164,1834
1.525933329000022,2.3348578849800194,computer,6158,1189,7347
4.720579075421995,1.6874433086460137,comrade,138,420,558
4.333191382366018,1.6264571567519885,confessor,201,12,213
2.164823591999994,1.4684338421399916,conservative,3913,1056,4969
1.6808260194800049,2.6149098464599936,consumer,1085,700,1785
1.4316184172000028,1.3202573825200163,contemporary,7271,1034,8305
2.3515426961799974,2.942910698277114,contender,690,440,1130
2.620131057240009,2.576021220180804,contestant,600,631,1231
2.9835660132280104,1.6940972674580035,contractor,517,456,973
3.1539546691799893,1.7394928052632004,controller,1077,450,1527
2.5964120423600088,2.0189575000523776,coon,178,31,209
2.0693920486000144,1.8318693792736065,copycat,47,4,51
3.652556852340001,1.600368019830011,correspondent,740,161,901
3.4305790509599996,2.494292621359987,cottager,4,12,16
0.48447613380002785,2.4611140942599867,counter,3737,237,3974
3.395868389299981,1.6035289716599985,courier,460,52,512
3.66910768873998,2.112174721445993,cousin,2123,509,2632
4.768520102414026,1.3883147915899983,coward,412,47,459
5.019450719608024,1.4303036634320012,cowboy,511,523,1034
2.2669261370600085,2.0645537469349895,crab,499,351,850
2.5826748634000047,1.895035333820009,crawler,42,21,63
4.118383697212006,1.262166480039994,creator,2950,871,3821
2.7163707184000305,2.1723796055260127,creature,1566,1534,3100
3.613227842879996,1.976886743459998,creditor,49,282,331
2.7477083954199966,1.6575312882975952,creeper,61,18,79
3.4714890482960126,1.2439239995070075,crusader,424,719,1143
3.284834600839977,1.654133970060002,cultist,4,22,26
3.406665496540012,3.032722064738204,dancer,921,1857,2778
3.0238775285999884,2.42702833404001,darling,422,8,430
3.723585218339996,2.3591073436208,debater,31,12,43
4.144654236260009,1.9865453782200175,debtor,50,156,206
2.2722032444000035,2.347230090020025,decoder,16,4,20
3.714563440180018,1.7406934616399932,defender,1208,1711,2919
1.9521288375800117,1.5990090098500085,deist,23,23,46
3.181829083599977,1.5469430612999995,democrat,1048,2107,3155
4.084742756280009,1.5708097251400135,demon,1286,830,2116
4.322283448938014,1.801177255763995,denier,26,74,100
2.7038905542599947,1.4127911153400161,descendant,584,1249,1833
2.952363169160014,1.9625745755700112,descendent,53,64,117
4.123391475359987,2.0359509177860096,deserter,44,163,207
3.701790625659994,2.2002562639094663,designer,3003,1167,4170
2.606688839800001,2.2730773313200165,destroyer,2451,2839,5290
2.789342327440001,1.316002161828001,developer,1287,2254,3541
3.901989312819998,1.6243308911019962,devotee,164,289,453
4.117026221920004,1.1557615271000046,dictator,558,69,627
4.254680291800017,1.4722482589439787,director,16935,2898,19833
4.043837298800016,1.470364572623974,disciple,228,397,625
3.848117189919985,1.9815087528199937,discoverer,126,90,216
3.48367857187999,2.0139637634399925,dissenter,42,264,306
1.7387126282000045,1.5116977675419934,distributor,538,299,837
4.0484654384000045,1.3849609787400103,diver,402,582,984
1.1901766504000184,1.834947952360003,divider,38,18,56
3.8081483640079963,1.5921078807000004,doer,8,11,19
4.5651253826579925,2.207659485392801,doubter,3,20,23
1.1573989147999928,2.091132889520024,drawer,85,25,110
3.649688230240013,1.8292540343999955,dreamer,189,102,291
1.4080912816000009,2.5360452061000194,dresser,116,15,131
4.085974406780028,2.3777896617219945,driver,3170,2734,5904
1.5120411152000104,2.7281513199199834,dropout,122,15,137
3.389941285280015,1.2145602781405973,dupe,16,5,21
4.741365775275994,1.753639759527875,dwarf,1530,191,1721
3.9228133894100106,2.215377781520009,dweller,49,146,195
4.271195985589986,1.8339286198099938,elder,2150,349,2499
3.1954235284599823,2.1898480138061007,employee,1165,3109,4274
3.325713207279999,1.897387128823989,employer,701,562,1263
0.7928272455999954,2.1206550060420017,enemy,7687,3948,11635
0.5839156218000117,2.667142176620003,engine,7650,4212,11862
4.353488905497994,0.8338616584049907,engineer,4249,2635,6884
3.0207925650200114,2.6250583669099985,enrollee,3,7,10
3.8396382371400017,1.9421411108059798,entertainer,392,198,590
1.4265209704000057,1.9748824542400172,equal,3697,361,4058
0.7154873640799932,1.2449752691559937,ewe,73,102,175
3.4384663840600123,1.6193969984060006,exchanger,18,24,42
4.136789690038003,1.4727773567919913,executioner,139,52,191
4.121881246220018,1.4212848652000005,experimenter,47,34,81
4.12026794552001,1.1480952978259857,expert,1548,1285,2833
2.988486713086014,1.7847175298047881,explorer,919,491,1410
1.5549569969999917,3.3126343422480042,face,10404,2002,12406
1.390605832000003,1.6375981560199842,failure,5572,776,6348
-0.49782809258000604,3.512077767127005,family,35185,5277,40462
2.0677172043999823,1.61048587529402,fan,5086,10304,15390
4.370462848720001,2.302276918671989,farmer,1513,1784,3297
-1.4110513004000005,2.7198672715399823,fauna,657,37,694
2.4634631143999997,1.9884534860199992,favorite,3764,451,4215
2.5789044242000285,1.3666732285600176,federalist,332,206,538
3.997076260679999,0.46515653233999643,fella,49,20,69
4.0032533332799725,1.592598653117789,fellow,6041,492,6533
4.671786550220014,1.7100095198799918,fencer,41,8,49
3.927073019551999,1.9265646374398502,fiddler,69,31,100
3.0808599016740104,1.9726816377001937,fighter,5058,3343,8401
2.739821214019992,2.637162355199993,figure,7057,6255,13312
3.1352805415399967,1.9171621984199865,finder,123,40,163
2.7254578967199956,2.2364135467832433,finisher,218,162,380
1.6906050364000311,1.928602054119997,flake,50,80,130
2.839066753500016,2.5564880520780173,flatmate,20,10,30
2.3057284527999764,2.0975712001731797,flier,38,84,122
-0.43565223099999884,2.2181546478399996,flora,883,18,901
1.7690365457999926,1.9517705619253967,flyer,226,597,823
2.1245899215999886,1.9893557693120014,foe,270,292,562
2.9228345235200006,1.8034039453799888,follower,240,1792,2032
4.781834135972009,1.553806944894891,fool,558,220,778
4.390045629691988,1.8228549045649318,foreigner,132,542,674
1.267237254400012,1.636354526626005,forerunner,415,132,547
3.0664272815999896,1.9418681163599967,fox,8099,510,8609
3.7734262834399885,2.0073077204730128,freelancer,63,18,81
3.9050954123600086,2.452702766427996,friend,9824,10015,19839
4.397622981132008,1.3723275582221914,fucker,9,5,14
3.8687363537799913,2.0330866729000006,fugitive,346,141,487
2.723421666180009,1.1350773920139892,fuller,916,7,923
4.581273054913979,1.7098379731961986,gambler,183,79,262
4.105783219779995,1.5711610884279947,gatekeeper,94,14,108
2.9772948692400023,2.2890150912071983,gatherer,53,118,171
1.28523220866,1.6880343861088178,gay,4156,174,4330
4.303359657534003,1.7551580659133874,geek,285,60,345
3.886205046620015,1.7591658004716235,genius,1206,75,1281
4.523402940420002,1.3367811622800012,geologist,232,183,415
4.259054522717993,1.7030402118219952,giant,4076,3129,7205
3.713919699999992,1.8162165499053993,giver,51,9,60
3.0881818930399767,2.457475717903801,goat,456,327,783
3.9198096548460057,0.8761395109999794,goon,52,38,90
3.368251314790016,1.4218554285119955,great,31055,109,31164
2.1142543502799827,2.317471967813999,grownup,5,8,13
4.12870217154,1.2036842276430075,grunt,86,103,189
3.3933631518800027,1.899089090259996,guardian,3158,442,3600
1.1303787720000118,1.5530876102999862,guerrilla,627,350,977
3.0164893262599835,1.6491745584240052,guide,4317,735,5052
2.3280394345599777,1.985231457600408,gull,180,169,349
4.949277385190022,0.6251734972840142,guru,332,97,429
0.20929283460002068,2.4152121978880086,gutter,56,40,96
4.33254296258799,1.5287245816379942,hacker,216,83,299
1.5813765606000079,1.8909579553740024,hanger,51,35,86
4.119539228440022,1.8873479514220106,hater,31,58,89
2.276504583400004,2.677641089108014,head,21431,4830,26261
4.351550827160001,1.6736610793640052,healer,107,29,136
2.9742991724400074,2.411662346051199,hearer,7,14,21
1.1914391688799935,1.9801994044939937,heathen,173,82,255
4.130513330419972,1.2011794417343982,heavyweight,1820,25,1845
3.425971722539991,1.6396290309885897,helper,298,120,418
2.098290573749998,1.837189050884012,heterosexual,280,24,304
3.6682003602400055,1.803648979759994,hobbyist,20,52,72
3.0293975443200107,2.008298702140018,holder,707,609,1316
3.095477841340019,2.1995912006200076,holidaymaker,3,14,17
2.6302538153000086,1.1977061089240086,homosexual,727,287,1014
1.4026478651999978,1.7480797089199926,honey,1016,3,1019
2.284879473799962,2.8088010069710068,hopeful,260,26,286
2.6347505323399885,2.0617072422439913,host,4855,2168,7023
2.565383342540005,2.9265678717639885,householder,118,43,161
3.7502402009239866,1.7257381905065916,hugger,10,3,13
3.397998222599993,0.9500184051399989,hulk,695,25,720
3.2039906623199848,1.2626113716419853,humanist,232,24,256
1.1011138664000057,2.0959292946239936,humanitarian,705,6,711
4.271040879051996,1.4692888758284077,humorist,48,13,61
4.667108683525992,1.5132547344660017,hunter,2405,1345,3750
1.3919469192000182,2.843367462532939,hybrid,1404,491,1895
3.3055525780000075,1.4176081819630006,idealist,44,23,67
5.142726485100015,1.811459943761994,idiot,257,75,332
1.6706233333999938,2.5088284277400286,idler,24,11,35
4.123352934979997,1.39444485278002,illusionist,29,4,33
2.1316959890599954,1.769111763467989,incarnation,560,200,760
0.9346399469999831,2.105909444601994,independent,9332,204,9536
2.3308241691000013,2.8656944964899793,individual,9095,5814,14909
2.743846377939982,1.4904233777880052,individualist,68,4,72
1.818640567540018,1.6766744637599968,inferior,883,10,893
4.011440153999986,1.2458603146300158,informant,197,95,292
2.8406280471600187,2.9607190665499914,inhabitant,80,2425,2505
3.8663882404280114,2.611996612760003,initiate,520,183,703
3.098828173955984,1.3666089990087924,insurgent,136,505,641
2.997675443192012,2.1318924618856014,intellectual,1618,375,1993
2.853672054180012,1.5466518381639993,internationalist,102,10,112
3.677782675460028,1.4900492112000094,interpreter,309,104,413
1.864987285999999,1.9834575860399877,intimate,942,26,968
4.221487513293994,1.738778976568013,intruder,170,146,316
4.422249945171994,1.4498578680400085,inventor,450,97,547
4.716073499631978,1.3280770896079925,investigator,315,689,1004
3.562481297566004,1.7589304974228916,investor,282,966,1248
0.880646730399981,1.7483612128999937,irregular,954,99,1053
4.304809538864013,1.7534289302319968,islander,205,587,792
2.9107685686599885,1.1753469662599763,isolationist,54,7,61
4.866829249745994,1.1981031311059978,judge,4872,1916,6788
2.701398341099986,1.8369121528200045,jumper,233,105,338
3.479768046159987,2.134971253067013,junior,4573,210,4783
4.082282024460009,1.3478359616000137,jurist,112,80,192
2.595753851439972,2.5532309527776054,juvenile,1216,771,1987
4.485751806849975,2.6049953441460616,kid,1678,2277,3955
4.033949839089984,1.5763527925499954,kidnapper,51,73,124
4.602746625353996,1.5276673853055254,killer,2162,363,2525
2.0743497722000193,1.7593942463200012,knocker,19,6,25
2.5591679903199687,1.7184357721400056,lamb,1003,205,1208
3.7894232098800122,1.9653970571139832,lawmaker,21,116,137
4.14435959571999,1.7944974919280083,leader,10593,6269,16862
2.9968324619599978,2.1793203290715217,learner,34,55,89
2.383440587359992,1.745653463580001,leech,216,48,264
3.207655405173993,1.7080042357791632,lefty,76,18,94
2.6041838621999958,1.2588147801599971,liberal,3578,829,4407
2.491428204199983,1.2945405965399814,libertarian,345,44,389
4.45100177856,1.450842298660005,linguist,135,122,257
3.2139040610200036,1.8599424068334107,lion,2318,1555,3873
2.9092122188000022,2.1675254363643868,liquidator,14,3,17
2.495333481200004,2.154699568273389,listener,493,910,1403
4.142912856279991,1.5804348848399972,logician,9,8,17
3.742849034359981,1.9812257002640008,loner,89,9,98
2.586223554779991,1.8643016841979962,looker,7,4,11
2.8033981389200093,2.823959031479994,loser,332,101,433
-0.886083564196011,2.484832356169023,lot,6579,982,7561
3.7472084100799874,1.6804351890400087,lout,5,4,9
4.0510686204399855,2.9348076837519965,lover,1724,878,2602
4.115071292929987,1.5929364953322018,lunatic,154,37,191
1.5171676308000048,2.3499609952100107,machine,7173,1647,8820
4.484407367088022,1.3325089783303916,magician,286,100,386
3.2526108094299797,1.6476469922186006,mailer,32,4,36
3.492364981859983,1.072147351331993,maker,998,646,1644
2.220652729979994,2.5600807474500575,marcher,83,105,188
2.606141163600004,1.7401102651499913,mascot,689,140,829
4.552611422850011,0.6388501540479936,master,6147,1962,8109
3.4728309167199907,2.3425824759899854,mate,1933,788,2721
3.044014991799993,1.5630576187380072,materialist,37,3,40
3.827122958332012,1.9695602031796078,mathematician,445,244,689
3.8288725818799856,1.657229062094994,mentor,879,86,965
4.559068304992028,1.8271759675220274,mercenary,329,507,836
3.8311824722400143,1.5330891149135955,messenger,644,245,889
2.51175517414,2.0115819431519997,migrant,271,387,658
4.460170491271986,1.824905717243011,millionaire,439,101,540
3.1578076199400043,1.525812432993991,minor,9647,325,9972
3.4871748846199706,1.621048715580729,missionary,872,796,1668
1.7109733398000024,2.8274164318200095,model,8931,4412,13343
2.637325958399992,2.039640507032,modeler,7,14,21
1.4253969585999808,2.1085152294400036,modifier,12,23,35
3.2948533750200033,1.7023698632453979,moneymaker,14,4,18
3.100991469260003,1.8254786587247889,monster,2710,1545,4255
4.860318947099992,2.139938600020007,moron,20,10,30
3.8347050629599977,2.313698647864193,mortal,1050,66,1116
3.9265574782280046,1.7442903713359827,mountaineer,132,278,410
2.484388889060006,2.387852242460009,mouse,1447,563,2010
3.561296341320012,1.4957554593800069,mover,97,45,142
4.115162549620015,1.8162088014419853,murderer,536,180,716
3.4282564442800085,1.9393759719999881,mutant,417,209,626
2.6564884995600133,1.766178077641988,mute,191,17,208
2.630131633130004,1.5671745198906084,namesake,443,19,462
1.4480788201999797,1.7905724691780067,national,45586,624,46210
1.7079359083999988,1.0058912329600043,nationalist,1439,581,2020
1.9987757374000008,1.9132213671299958,native,8244,910,9154
1.1871577140000031,1.8529206695279923,natural,10166,82,10248
4.343488986540011,1.5394387554720002,navigator,307,77,384
3.161223328239985,0.37697292092000456,nazi,2747,791,3538
3.14708863318001,2.802191403692209,neighbor,651,678,1329
3.0727036744000165,2.287550627800006,neighbour,306,980,1286
2.9039065727600057,2.5079772136090046,nerd,79,51,130
1.052739900600005,2.875571688951995,nestling,69,203,272
4.228735001519985,1.5451464783200022,novice,133,38,171
3.5618896917800127,2.3379631685959987,objector,28,44,72
3.298648630319989,1.9194967569600143,observer,1706,1213,2919
0.3047016446000024,1.4629419288520058,occult,282,4,286
3.705388927880013,1.4307042411920037,occultist,64,28,92
3.545347610000001,1.4810082721338107,oddball,39,4,43
4.263925317047987,1.9148716165399957,offender,149,200,349
2.8949656140600037,0.9401375509999932,official,14224,7271,21495
-0.5481194827799829,2.4222766837690024,offspring,959,8,967
2.8624093781199864,1.318427648580018,oiler,77,513,590
2.8486571846000057,1.5185923982000036,opener,915,145,1060
3.514474032419977,1.569623196180002,operator,1272,950,2222
3.261998800339999,2.089036299890031,opponent,2661,3149,5810
1.3515481503999975,2.023345979652789,opposite,3650,104,3754
-0.36273767660001166,2.1632483581399775,opposition,5996,33,6029
0.8058651057999802,3.082780589673992,organism,612,1676,2288
3.5620175567400096,1.4754113068200212,originator,73,32,105
2.8897182541599973,2.5437132265459805,orphan,293,228,521
3.9114304755099916,1.5646684664675892,outdoorsman,13,4,17
3.812886010699984,1.8471337403799994,outsider,288,219,507
3.7708328834000113,1.2113622314799972,owner,4043,3208,7251
2.2130028277400067,1.826743245900003,pagan,1001,113,1114
3.280463959819997,0.5821177857200164,pal,393,79,472
2.322000873000005,2.239569810701984,pansy,16,4,20
1.6218031822000087,1.6284380315599893,parasite,480,689,1169
2.6192929506000118,2.4896475911479774,parent,1965,7259,9224
3.802255596440009,1.645129347710017,parliamentarian,225,228,453
2.561424231880001,1.8522919034720182,parrot,485,274,759
2.6666619205599904,2.8663300965960037,participant,503,1763,2266
2.2087476565799866,1.5850156334380072,partisan,1034,924,1958
3.3350082997600152,2.1085120542700047,partner,3356,1725,5081
-0.4510407208599956,3.441607365320019,party,26195,4288,30483
4.045808020844002,0.9139361212739896,pasha,580,8,588
3.3048934900800244,2.591106253074021,passenger,3612,3795,7407
3.2729170811800197,2.12382123717759,passer,272,66,338
3.4066960019800065,2.6068075011400005,patient,1587,2039,3626
4.235270699230016,2.369965487356694,patrician,91,102,193
2.855532663519999,1.3696672914449914,patriot,574,635,1209
3.500787675805997,1.7190887443981975,payer,32,28,60
2.009898043319998,2.9570100517478934,pedestrian,581,236,817
3.792297264280011,2.271863368820016,peer,556,986,1542
4.134408613230026,1.575009924049997,perfectionist,145,9,154
3.4809055758199943,2.6439422016510994,performer,1139,1440,2579
2.7612743596799856,2.547679703913995,person,11675,49224,60899
3.0900880303600067,2.435889365531401,personage,31,38,69
2.8281803358000053,2.37987003725895,pet,980,387,1367
4.101583901160009,2.0850234102660066,petitioner,56,66,122
4.203094643740008,1.9495444452400026,philosopher,1071,527,1598
4.523545551800007,1.7347814368999934,physicist,630,364,994
3.223023199060031,1.6376723326758018,picker,36,35,71
3.9613934674199998,1.4488222223599978,pitcher,1788,547,2335
-0.5613311426000127,3.9851804296155864,planet,6078,2394,8472
3.95155949694,1.5833157267400004,planner,153,377,530
0.5894391947999971,3.061608149069988,plant,7415,5599,13014
2.407496850172004,2.3079659948230056,planter,112,105,217
3.312672968912003,1.5582795680099828,plantsman,4,7,11
2.9783839319400167,1.9604512853279976,player,27922,20973,48895
3.2560615692599866,1.7656085744399848,pleaser,25,3,28
3.505844485220007,1.6089167597994054,plotter,27,166,193
4.073308857340028,1.7548823657800119,poisoner,18,7,25
4.224832127480008,1.7202476878519892,politician,1622,1734,3356
4.191483428280008,2.302453436811997,possessor,44,12,56
1.391092801799993,1.8415389519999943,poster,893,675,1568
3.054668247100029,2.1987759735359838,potentate,5,13,18
2.624383277199996,2.0884620896,powerhouse,224,22,246
1.0242490549999852,1.8678606931199946,prayer,1689,515,2204
1.5513436702000165,2.0237477705400098,precursor,807,238,1045
1.7872509819999909,1.011247669540003,predecessor,2358,1121,3479
3.417277714019985,1.976169732712611,presenter,374,82,456
3.4948271286799955,1.8696587274066028,preserver,23,8,31
1.7183787442000051,1.7936655245739983,primitive,1094,31,1125
3.8998565016000235,2.231329059934004,prisoner,2082,4335,6417
1.1409004348600087,2.6111624290407995,processor,369,188,557
3.3313916515599935,1.1217516519079904,producer,10663,5972,16635
3.38418083879999,1.3271456607999959,professional,9659,775,10434
3.903572247139996,1.4921290306557848,profiteer,4,8,12
4.04773461793998,1.6107393249459943,programmer,376,275,651
1.2491188177999772,1.3731202126499857,progressive,1974,66,2040
4.4243741081100065,1.6084113805679845,prophet,560,211,771
3.5497351967600013,1.476218479055996,proponent,358,467,825
2.4596750007999955,1.5759015838000021,prospect,1495,695,2190
3.876505978179985,1.9129046651799948,protagonist,2821,726,3547
2.7432453145400304,1.4418334988320076,protectionist,83,16,99
3.6099187670999857,1.7775766669499857,protector,494,89,583
3.4341490356400026,2.0640013384737843,protester,79,834,913
3.5923362896800013,1.7465469929926067,psychic,426,13,439
3.400189126379998,1.560530392720004,publicist,216,26,242
2.357670530000015,1.5720395048531852,puller,70,5,75
3.6843036855000166,1.7311475819660043,punter,140,15,155
2.3344090327999885,2.3828080536899856,pupil,643,1177,1820
3.021348938920007,2.0371950044675833,puppet,757,391,1148
3.3133992415000115,1.8989928957848186,pursuer,34,129,163
2.8122813907999706,1.923202131017205,pussycat,98,10,108
1.6310075397699935,2.0904963984390106,qualifier,295,178,473
1.9845372773800127,1.6113595443870015,radical,2099,337,2436
0.7350244318000181,2.0403117802199953,rafter,39,110,149
1.9561549861999898,1.3490618740240121,ram,1117,524,1641
3.336610715300007,2.0888600926237313,rat,917,913,1830
3.4281413038200084,1.1999048369680025,rationalist,56,5,61
2.4591977901000153,2.1866869881719966,raver,26,3,29
2.3658083422000216,1.9706488104400064,reader,1645,2530,4175
3.2657707435599956,1.4516856809779943,realist,175,20,195
2.886348187219996,1.8140956651951834,receiver,1075,346,1421
3.3499241485919873,2.463520697141801,recipient,942,539,1481
3.8973471769799994,0.9490364076600084,reformer,262,373,635
2.5193845936000026,1.3033566826680048,reformist,152,26,178
3.556396210660008,1.6920198071973873,regent,858,329,1187
1.365676091600033,1.5432484654359957,regular,10127,541,10668
1.865218374999987,2.2302536669599977,relative,3500,1927,5427
2.504457057399989,2.3453353750400003,relict,45,6,51
3.938490523272015,1.41456431553019,reliever,130,38,168
4.372441993586005,1.3074867406080015,renegade,168,60,228
1.5230271845799956,1.9800397566440182,repeater,23,24,47
2.04343353929999,1.6669666518059936,replacement,3695,469,4164
3.8556586636200034,2.3426329331279705,reporter,2158,960,3118
3.4386436287200004,1.8875145253599852,representative,3604,3665,7269
2.380844469160002,1.4426850958520072,republican,5703,1900,7603
3.830373114639987,1.9455543693046033,rescuer,35,129,164
3.8750847610000063,1.5876103780599902,researcher,573,2025,2598
3.0235200282000108,2.887074257944006,resident,2894,6817,9711
2.112306792059985,2.0608638943763955,resister,7,31,38
3.4347770321000066,2.74164929265201,respondent,74,285,359
3.0637797607400215,2.2676912950384285,responder,19,53,72
