ss,sp,ps,pp,sent,s_freq,p_freq,freq
1.2044132729999992,-0.510581157199991,0.89837051166002,1.2498276048600072,aboriginal,830,72,902
2.2942109112200058,0.8890947206799966,0.8341730705599835,1.5133334066539783,absentee,111,6,117
2.8286536799180046,1.855603700919989,0.7468416773999804,1.0976754633820072,accuser,39,38,77
2.3106703821999774,0.5895908015400124,-0.35609609985999313,0.7300155178799992,ace,1494,295,1789
2.119022248299988,0.6977634864800111,0.9855455115659844,1.48268668494398,achiever,25,6,31
1.7473578002000076,-0.019500650000003006,-0.11418867096000174,1.1254425329000046,acquaintance,373,218,591
1.9898612942000016,0.1023539337999857,1.1771844626800068,1.4364517429799983,addict,145,72,217
2.5095145285999836,1.460881497200008,0.16006527943998883,1.2821096711199989,adherent,66,352,418
2.671643716059993,1.2346149570600078,-0.11829624084001367,0.744232752099995,administrator,782,492,1274
2.7533936094800087,1.3870276440399882,0.8504524336060095,1.3792144310872105,admirer,270,182,452
1.741101140759981,-0.057642268000019925,0.13859604454000163,1.1570046259799929,adolescent,335,209,544
1.776315326599999,0.12177879191998198,1.298592112312006,1.8044050273120122,adult,5529,3574,9103
1.871560728859996,-0.030666177600013,0.7915659387900078,1.061344290657992,adventurer,192,152,344
2.43597825179999,0.6023280924000041,-0.10058605060002002,0.9103994208399913,advocate,1365,653,2018
3.5616011787800126,2.255323750319995,0.9157002774099832,1.5203633818400037,agent,5241,3117,8358
1.3646768219400132,-0.5505507057999974,0.6478660012199988,1.2333771955599957,aggregator,443,12,455
2.6081853334000016,0.9685553051999962,0.5688970631999943,1.462601317999983,alien,3286,1309,4595
2.456113993199981,0.6825179133999955,0.19206829249998147,1.1172524584519907,amateur,2233,232,2465
2.605266294179976,0.8841837273999724,-0.7694388818999833,0.5735199520199794,analyst,462,549,1011
1.7765512201399858,-0.10572595247999672,0.7379720727260013,1.0477775516160133,anarchist,566,321,887
2.0896443806000295,0.39998623740001626,0.012787550560005911,1.0722227547199799,ancestor,931,1088,2019
2.306162145300001,0.3429898920400003,0.7714614157200081,1.1873481923200098,ancient,6622,134,6756
3.3869140426200026,1.8874611760000004,0.22587432569399102,0.9017517368240302,angel,2602,1354,3956
2.6348589371999953,1.1432490455999833,0.9567431488000047,1.902366888199996,animal,5978,7775,13753
1.7101665662999714,0.02921089009999811,0.5198558518800072,0.7597569914679996,animator,391,736,1127
2.5997667569999905,1.0658288434000216,0.688747616999982,0.9768426486000088,announcer,324,99,423
2.1626649991799978,0.47593076769998266,0.5717596749400107,1.1197722922199853,antagonist,884,345,1229
2.0065838087999817,0.04270247839997943,0.08862410285999545,1.0567044546799993,ape,207,372,579
3.5414878059599966,2.4600329435400052,0.6573815854319873,1.0584115756800037,apologist,31,24,55
2.1330982994000127,0.4957977784000045,0.6902809701999919,1.4149379001999982,applicant,269,385,654
3.014210819509991,1.9039003253319864,0.7334650695800002,1.217763472820005,appointee,73,147,220
1.9629075049999845,0.2088713828000035,-0.35086761280001166,1.0108126320000066,appointment,2742,656,3398
2.6721147323599945,0.797107162680005,0.40317317345999015,1.3440752143600099,archer,950,324,1274
3.224614329320027,2.0581848225599906,0.300713824040006,1.0082563677600014,architect,2373,1256,3629
2.9346467531999982,1.844031238800012,0.7850597870800087,1.4608092211000292,artist,9094,7385,16479
2.8218482238600133,1.8268658290800044,1.1606376624660184,1.6212825733320093,assignee,10,5,15
2.4732808060000266,1.0517733615400058,0.23841496551998187,0.9977945309799932,assistant,5266,498,5764
2.395985636999976,0.6048011379999867,0.3915535778400008,1.1940495002000064,associate,1675,1268,2943
2.429322327800018,0.9154462451999823,0.5908056981199934,1.2077263401800202,asthmatic,33,5,38
2.2189878689000064,0.3331455833999879,-0.4226544873200071,0.8285454353599926,astronaut,433,438,871
2.787592640560023,1.1481764324999864,0.22012180887999921,1.2778227293400208,athlete,1335,2410,3745
1.8553936508000053,0.062112056599962884,0.255456333900014,1.4542488399799902,attraction,1582,735,2317
1.754485632000013,-0.04816233339999254,0.5885592498000083,0.8348357533999895,auditor,184,97,281
2.4960025620799877,0.9177563951999783,0.32928379026002474,1.1157592506600107,author,7640,3461,11101
2.1502731518000022,0.5072730311999782,0.013798292799998002,0.9650739273999971,authority,7524,5340,12864
1.4768148769000042,-0.32194839754001325,1.3203316455699916,1.6540764114140156,avatar,888,182,1070
2.210224092799975,0.8816399468000125,1.2331578904400313,1.9252341784799683,baby,4303,480,4783
1.6299599587399767,0.06614193499998322,0.48371242771999423,1.3638707248799937,balance,2775,122,2897
2.3569085634799842,0.4949112686000152,-0.30940218880001247,0.964083023419998,banker,372,252,624
2.320408090000009,0.3042714558200128,-0.054374083660013284,1.0607417239400005,barbarian,318,163,481
2.8225472279999817,1.8221242393999946,1.404625816199986,1.8374939472000191,bather,7,25,32
2.0015541906600074,0.19477049820000047,1.1245866598799727,1.4494505726199902,bearer,374,150,524
3.330487971499985,1.6082085765199974,0.5933625426999924,1.5236029956399868,beast,1214,238,1452
2.5718285411600004,1.4874507040799942,0.8337191687399903,1.2706476054600007,beater,46,11,57
2.2055966780400196,1.1250226053000043,1.1932804259285792,1.5905033191688114,beginner,59,78,137
2.4315297982800024,1.182855352000007,1.1672042481199991,1.5855717665199913,beholder,54,3,57
2.6000464929999847,0.8551525601999979,0.44670097011998244,1.2489708204199976,being,69128,978,70106
1.4427297337999976,-0.3781270479999961,-0.04813806139998977,1.1387053431999856,believer,355,228,583
1.1797573140200042,-0.6086578870999988,1.2094406886400044,1.6729036499239944,beloved,547,4,551
2.169259528019964,0.28257393899998906,0.8232215730000094,1.1046132892199907,benefactor,187,94,281
2.5204908273400077,1.5660378799599828,1.155672924000001,1.409916551579986,bidder,118,56,174
2.514995336519995,0.5194509043999913,0.803287043260001,1.0692556351200118,billionaire,174,31,205
2.2325165006000027,0.3686630905999948,0.47621848900000163,0.6311269638000105,biologist,293,237,530
1.1512241116000155,-0.7120165016000239,1.146056086880007,1.5354722579400066,bisexual,298,9,307
2.5367729382800075,1.2824827998000172,1.131839533759992,1.5262307335999976,biter,12,4,16
1.646547097659993,-0.2182613276000085,1.052541114059978,1.309439039600016,blogger,162,89,251
2.1900663455999982,0.7258388179999908,1.8939270117999838,2.521043862499978,blonde,641,31,672
3.038355229560005,2.0196470821600068,1.0402823518200028,1.3935992149399894,boater,9,57,66
1.9182201209999938,0.5366050075999897,1.3010127589399891,2.1106418094200157,body,17987,5562,23549
1.9095493084000124,0.09654563139999262,0.30684660020002674,1.1620722736000069,bomber,2167,2884,5051
1.4678769730000205,0.1086596930000141,1.1739537411800143,1.947277493700005,boob,11,18,29
3.0616094838399794,2.239345043839995,0.6364445718399949,0.9565076888800172,bookmaker,37,73,110
2.663123838240015,1.4541783668200061,1.173120800620012,1.5403612266320197,boomer,66,27,93
1.516244270479989,-0.32008710811998764,0.9970220002720165,1.448570520679981,booster,281,98,379
3.340686768600002,2.2516525755000174,0.3584400163799959,0.9917020783599995,boss,2156,471,2627
2.5731011754399766,0.7191227890999956,-0.06591315440400702,0.7552813564719898,boxer,550,129,679
3.645736831094001,2.7111436537260145,0.8788714893226279,1.344315670552012,brawler,28,5,33
1.55633435958,-0.10085053011998824,-0.35247123687998894,0.9051450592700165,broadcaster,515,297,812
1.7743090376000143,-0.04671287760000098,2.082180194999996,2.749161812159991,brunette,74,5,79
3.461251532800011,1.5518831211999817,0.3583588810000089,0.7707356476000076,brute,186,45,231
1.9736138101300265,0.16626022308000188,-0.032980065087988564,1.0011792853599895,buddy,424,46,470
