SG_SG_SG,SG_SG_PL,SG_PL_SG,SG_PL_PL,PL_SG_SG,PL_SG_PL,PL_PL_SG,PL_PL_PL,sent
-84.59750863647461,-89.22107099914551,-85.71163523864745,-88.1887924194336,-85.06366758728028,-86.07456175231934,-86.39984088134766,-85.31853909301758,administrator
-83.22398428344727,-88.05041773986817,-85.15855093383789,-88.0548969116211,-88.57073788452148,-87.83959776306152,-90.59101258850096,-88.21451840209961,admirer
-82.94284872436523,-87.55844458007813,-85.5033205871582,-87.38151724243164,-87.50787690734863,-85.14067987060547,-89.44640686035156,-85.82847616577149,adolescent
-84.21151307678224,-87.93423973083496,-86.46717546081543,-87.2820380859375,-84.5777662963867,-82.62074053955078,-85.9247346496582,-82.51382754516601,adult
-82.34832693481445,-88.21181274414063,-83.98974308776856,-87.62470855712891,-84.04945790100099,-82.9375570678711,-85.75112048339844,-83.12123538208006,adventurer
-83.57539373779295,-88.16032554626464,-85.66949662780763,-87.95031964111328,-86.69667460632324,-84.78459036254883,-88.27018641662598,-85.1026965637207,adversary
-85.71652177429198,-90.3868927154541,-87.18587246704102,-90.08179696655272,-87.86903924560545,-87.5304197845459,-89.6307859954834,-87.65437202453613,advocate
-81.85553287506103,-85.9195553894043,-83.34861596679687,-85.53035525512695,-83.07099095153809,-83.34185195922852,-84.38125888061523,-83.01212864685057,agent
-91.39095504760742,-95.22848309326172,-93.28842767333984,-94.14527563476562,-96.18373413085938,-95.82174479675292,-97.73928840637207,-95.94126734924316,aggregator
-89.2474126739502,-93.76773731994629,-91.9045394897461,-93.52752879333497,-88.97776849365235,-88.18963494873047,-90.35522596740722,-87.78895802307129,agnostic
-89.49166619873047,-94.34826266479492,-91.48126133728027,-94.06284980773924,-93.84019877624512,-93.97528007507324,-95.36134866333008,-93.59483354187012,agonist
-90.43865045166015,-93.34502995300294,-92.93543330383301,-93.11125953674316,-89.29615516662598,-89.85624682617187,-91.4079985809326,-89.35883561706542,albino
-84.89773583984375,-89.74911262512207,-86.76649827575683,-89.17289987182617,-87.1778967590332,-86.77174482727051,-88.79950984191895,-86.77023905944824,alchemist
-82.67758876037598,-86.54798370361328,-84.85024801635744,-85.9299452972412,-83.6773837738037,-83.40734477233887,-84.94540693664551,-82.98330189514161,alien
-92.44157060241699,-95.27562266540528,-94.62609045410156,-94.63531439208984,-95.9899096221924,-96.84487399291991,-97.70770420837404,-95.98319709777832,allocator
-87.78818048095705,-91.15310157775879,-89.95194955444336,-90.41271517944335,-89.42618846130371,-88.11056553649902,-90.79185833740236,-87.98125425720215,amateur
-90.79215092468262,-94.3487944946289,-93.31502426147459,-94.15368014526369,-93.69396606445312,-91.82350805664062,-95.59737815856934,-92.02515213012695,amputee
-84.23801216125489,-89.09828440856934,-86.57134321594238,-89.20039239501953,-89.8497574005127,-90.42712780761718,-91.78322019958496,-90.42728594970706,analyst
-85.48345916748049,-89.75628869628906,-87.74464404296873,-89.41370686340332,-86.98079711914062,-86.07544679260253,-88.659974319458,-86.06860858154297,anarchist
-85.00787174987794,-89.82276193237304,-86.81443331909179,-89.67352430725097,-86.86636093139649,-87.15031517028808,-88.23568669128419,-86.85942771911621,anatomist
-84.82008142089843,-88.20400149536133,-86.99356863403321,-86.97386724853516,-88.62809111022949,-88.81579106140137,-90.47047711181641,-88.52227578735352,anatomy
-83.2680573425293,-87.34049644470215,-85.82875442504883,-87.59051593017578,-81.4751547241211,-80.49538236999511,-83.73872038269045,-80.9234251098633,ancestor
-86.1606823425293,-88.26443653869629,-87.83288816833496,-87.32216746520996,-85.1174478149414,-85.03318305969238,-86.75403648376465,-84.5152109375,ancient
-81.11631855010987,-84.99807759094239,-83.52254957580567,-84.74106100463867,-80.7859023590088,-80.67103701782227,-82.45888703918456,-80.67849324035646,angel
-76.25685665893555,-80.04282917785646,-78.54244300079345,-79.46160353088379,-80.89647177124023,-79.22500364685058,-82.11035568237304,-78.8577905578613,animal
-82.9822759399414,-87.93602876281739,-85.31065005493164,-88.1294893951416,-83.80240238952636,-83.71194229125976,-85.6336392211914,-83.7499116973877,animator
-84.70023637390136,-89.44436363220215,-86.43404078674317,-89.03416230773925,-91.23669055175782,-91.77573042297364,-92.24939201354981,-91.140561126709,announcer
-79.8051552734375,-85.10668612670898,-82.18020672607422,-84.86697969055177,-84.60431694030761,-84.3011032104492,-86.04403861999512,-84.02629817199706,antagonist
-87.01727069091797,-92.17151376342774,-89.23736157226563,-91.73435409545898,-90.1811612854004,-90.25522822570801,-91.5932495727539,-89.92693009948731,antiquarian
-84.30795936584472,-89.11013146972657,-86.36559660339356,-88.90542314147949,-88.35011854553223,-88.23637905883791,-90.13803344726564,-88.25653636169433,antiquary
-82.13386672973633,-86.10135328674316,-84.40511174011229,-85.68489588928223,-85.56550495910645,-84.38711981201172,-87.32947483825684,-84.59617048645019,ape
-84.74013047790527,-89.66246594238281,-86.67498403930664,-89.48865505981445,-88.36274440002441,-88.5053475189209,-89.49430773925779,-87.88035884094238,apologist
-88.7938377532959,-92.67073039245605,-91.04068423461914,-92.05759120178223,-93.45066105651856,-93.10587901306153,-95.22499644470214,-92.93697523498535,apostate
-83.91465701293946,-89.48517198181152,-85.44351956176756,-89.01389553833008,-84.71124241638185,-81.7100883178711,-86.33847631835937,-82.25567280578612,applicant
-87.99352500915528,-93.07000041198731,-89.93123188781739,-92.73428062438965,-89.7684716796875,-88.37269117736817,-90.99878717041015,-88.36204113769531,appointee
-81.17778950500487,-85.17420825195312,-82.9245909881592,-83.41720916748045,-86.88926943969726,-88.06501022338867,-87.73542126464844,-86.57699664306641,appointment
-85.27975674438477,-89.49231631469726,-87.30264036560058,-88.79221392822265,-91.01203195190428,-90.95582730102541,-92.66502459716796,-90.79553526306152,arbiter
-84.51715612792968,-88.92048432922363,-86.61975746154785,-88.9416057739258,-88.65791500854492,-87.90663946533203,-89.98671893310545,-87.60785940551756,archer
-82.89239118957519,-87.66264353942871,-84.65307205200196,-87.39441622924805,-86.00208525085449,-85.57405038452148,-87.60137023925782,-85.74289001464844,architect
-87.53080268859863,-92.05516764831543,-89.13781663513184,-91.398488861084,-90.87424728393556,-91.83561988830566,-92.14537252807615,-91.17845516967772,archivist
-81.13659370422363,-86.25754522705078,-82.85235668945313,-85.97785877990722,-86.55506930541992,-85.8561798248291,-87.90056422424317,-85.6356798248291,aristocrat
-90.05213391113281,-94.78719329833984,-91.90550790405274,-94.73026724243164,-90.03927066040039,-90.33284436035156,-91.79429093933105,-90.19793980407715,artificer
-77.65675158691407,-82.57769151306151,-79.50386038208008,-82.39263734436034,-84.03120394897459,-82.96789157104492,-85.62849354553222,-83.18213821411133,artist
-83.64419509887695,-88.56003047180175,-86.29702226257324,-88.48581713867188,-86.10608204650879,-84.7452106628418,-87.47957536315919,-84.82358485412598,ascetic
-88.36533729553223,-93.1268885345459,-90.61352778625488,-93.36715408325195,-92.15821983337402,-89.99588008117676,-93.7684881439209,-90.58866763305664,aspirant
-87.7093080444336,-91.49277096557616,-89.45359527587891,-90.99723435974121,-88.4428028717041,-88.74058096313476,-89.8324783782959,-88.31901805114747,assignee
-87.27870947265625,-90.79464561462402,-89.91864614868166,-90.99069483947754,-85.17692047119141,-84.68627182006836,-87.38761923217774,-85.17050660705567,assistant
-87.69956359863279,-91.9321217803955,-89.27266479492188,-91.1272788848877,-89.34555616760254,-88.74760733032227,-90.52013743591309,-88.43697486877441,associate
