SG_SG,SG_PL,PL_SG,PL_PL,sent
-64.90565545654297,-68.76210366058349,-65.73789510345459,-64.38950900268554,libertarian
-57.753733528137204,-61.765620811462405,-58.879147857666005,-58.85343564605713,libertine
-59.61407292175293,-64.5534803390503,-66.40997948455811,-67.80187856292724,linguist
-54.02685590362549,-58.12193014526367,-57.638536041259776,-55.21880812835693,lion
-62.93002788543701,-68.25964221954345,-57.71105072784424,-57.83689259338379,liquidator
-56.70222029876709,-60.21107800292969,-59.429569122314454,-57.72796910858154,listener
-60.542718696594235,-65.93057926177978,-61.57437981414794,-59.35754154205322,litigant
-60.96574273681641,-66.18163196563721,-68.55382818603516,-67.5815361328125,logician
-58.37218492126465,-63.47784927368164,-62.219031219482424,-60.99863816833496,logistician
-53.2790552520752,-58.77158823394775,-61.8665668258667,-60.845154747009275,loner
-54.672963706970215,-60.57809577178955,-63.424365768432615,-62.15001280975342,looker
-54.9494469909668,-59.59113614654541,-64.21937143707275,-61.60922706604004,loser
-59.5116290435791,-62.09034613800049,-65.8166092376709,-65.2372126083374,lot
-62.26912683868408,-67.4863037185669,-56.31463263702393,-54.84833180236817,lout
-53.74776372528076,-57.37963983154297,-58.391002021789554,-54.83374126434326,lover
-55.1649859161377,-59.98843450164795,-61.54793524932861,-60.653858863830564,lunatic
-56.801281410217285,-59.148965782165526,-58.83633687591553,-57.934302604675295,machine
-52.24505732727051,-57.25170191192627,-58.6727914352417,-57.903718505859366,magician
-70.66540259552002,-73.73119812011718,-64.19373258972168,-61.62340966796875,mailer
-57.49048441314697,-62.876233123779286,-60.35683446502686,-60.83045742034912,maker
-64.48328233337402,-69.44791568756104,-69.59962918090821,-69.68907775115967,manipulator
-70.78061364746094,-75.32974753570556,-64.09734425354004,-60.84884314727783,marcher
-58.19052671813965,-63.114031784057616,-58.5610626373291,-57.62313410186768,mascot
-55.23423274230957,-61.0721665725708,-56.518705993652354,-56.45245394134521,master
-59.67407466888428,-64.63762464141845,-64.22999704742432,-64.50752013397216,mastermind
-60.57469440460205,-64.87472050476075,-54.76557792663574,-53.47210964202881,matador
-58.30669448852539,-62.09448958587647,-61.1193759765625,-57.8783228225708,mate
-62.39744483184815,-66.55765241241455,-59.26082869720459,-59.23621580505371,materialist
-59.3182105178833,-63.70446920776367,-60.86663891601562,-60.037468505859366,mathematician
-58.10651078796387,-63.14113523864746,-57.30419915008545,-56.0163567199707,mentor
-57.734837409973146,-62.20834910583496,-61.160595443725576,-60.14146410369873,mercenary
-54.74825733947754,-59.41366451263428,-57.15156550598145,-56.838584060668936,messenger
-63.81912155914306,-68.99619275665283,-61.816853065490726,-61.7303715133667,metallurgist
-63.12524105834961,-64.66131037902832,-61.20198759460449,-61.000121841430655,microorganism
-61.16747480773926,-64.57367517089844,-59.07123008728027,-56.633689208984364,midget
-58.90475284576416,-63.39276990509033,-60.023510437011716,-58.1502520980835,migrant
-62.86224371337891,-67.23823767089844,-63.33220994567871,-62.71999732971192,militarist
-65.08016661071777,-68.4683555984497,-59.18059152984619,-59.2305167388916,millenarian
-55.48871698760986,-61.15985092926025,-67.01468503570557,-64.77415653991699,millionaire
-56.310006843566896,-61.47921411132813,-61.671615562438966,-60.48738224792481,mineralogist
-57.68118600463867,-61.69816163635254,-57.77885915374756,-56.36015627288818,minor
-60.840128097534176,-64.33946916198731,-66.33972258758546,-64.57734384155272,misfit
-54.49582720947266,-59.88977966308594,-55.05014644622803,-53.84395400238037,missionary
-55.18630067443848,-58.41587729644775,-57.448132759094236,-56.45715679931641,model
-68.1302173461914,-72.81910954284669,-69.60072983551025,-69.20158015441895,modeler
-57.89544458770752,-60.60572602844238,-61.82235877227783,-62.002643424987795,moderationist
-64.66734927368164,-68.89252243804931,-65.90401052093506,-65.58057989501953,modifier
-62.23401171112061,-67.95827947998046,-62.9049652709961,-61.327500671386716,mogul
-56.6994827041626,-60.27970311737061,-60.321755615234366,-57.92438419342041,moneymaker
-71.67981588745117,-74.89087587738037,-61.2517734375,-58.71135733032226,monolingual
-54.241757919311524,-58.743137001037596,-56.40212998199463,-56.173693809509274,monster
-60.60428929901123,-66.06587549591065,-68.9199428024292,-68.09719498443603,moron
-55.691769447326664,-60.08161148834228,-62.750443138122556,-61.747345878601074,mortal
-63.99116735076904,-69.6882632446289,-65.77612072753907,-62.72155080413818,motorcyclist
-61.23266488647461,-66.65457217407227,-62.686615837097165,-60.99886183166504,mountaineer
-59.193407852172854,-63.957430366516114,-57.57646368408203,-55.86362065887451,mourner
-50.28573344421387,-54.25588667297363,-58.22420082855225,-57.23940926361084,mouse
-66.5068870010376,-71.21437924957276,-64.43767050933837,-63.5277155380249,mover
-50.22395820617676,-54.716066871643065,-56.27475394439697,-54.73326161956787,murderer
-61.12859964752197,-66.60258003234863,-64.42260299682617,-61.32100778961182,musher
-59.01757664489746,-62.80311944580078,-61.60012131500244,-60.82131507110596,mutant
-55.3027759475708,-59.39293462371826,-55.373656288146975,-57.465424613952635,mute
-57.33000863647461,-63.08194631958008,-66.79069864654541,-66.62493732452393,namesake
-58.36358558654785,-60.09008897399902,-67.56180564117432,-64.84310749053955,national
-55.96669455718994,-59.840571121215824,-60.66997584533691,-59.96970529174805,nationalist
-56.22435047912597,-58.16180406951904,-57.75539789581299,-55.16612279510498,native
-57.58819203948975,-60.64502420806885,-63.77551202392578,-63.205426177978524,natural
-58.690920387268065,-60.93977840423584,-60.832692733764645,-60.80498094940186,naturist
-57.54078839874268,-62.61023358154297,-67.02025994110107,-65.92816524505615,navigator
-55.8612499923706,-59.89626616668701,-60.11893909454346,-61.88873371887207,nazi
-63.19187171936035,-68.50590860748291,-63.80661111450196,-63.54205335235596,negotiator
-53.006507774353025,-57.53065322113037,-58.41475983428955,-57.20405915832521,neighbor
