Noun,Simple_s,Simple_p,SentComp_s,SentComp_p,ObjRelClauseThat_s,ObjRelClauseThat_p,ObjRelClauseNoThat_s,ObjRelClauseNoThat_p
reader,-1.1212485545251873,0.49473144958427084,-1.330855536047014,0.9321042731171435,-1.6960109156175398,-1.0259586623271022,-1.1289656486428488,-0.5631376789932068
realist,0.5236547796153607,0.14286749619448003,0.9353238880624694,-0.14113054548797307,-0.6662810220690617,0.2699789653954843,-0.5346840799214635,0.13065734858773811
receiver,0.9447742420799446,-1.5085636899447732,0.7795261624289564,-1.6115025844667774,2.139709269211052,-1.160958763476878,0.8990667882836055,-1.28033258589246
recipient,1.1074515855299094,1.4876988432789475,0.7133978546662612,2.201876794877715,1.6291324879201592,1.072158310559914,0.07718229707996618,0.7601547504258174
recombinant,-1.3887432639317103,-1.6483472837524482,-1.5003304812874854,-1.760015232880344,-1.0724051384011624,-0.03139804554938283,-1.7276116790863218,-1.4730171521644118
rectifier,-1.2685383189394799,-0.5870521477411236,-1.2278990166619212,-0.694239345845872,-1.0003479961362876,-0.7327068204793534,-1.178273817702118,-0.8293873925581892
recusant,-0.4539202973751333,-1.2235585951212997,-0.8331991326703334,-0.867319756276185,-0.3488745469456809,-0.5386612936842284,-0.2758292166149965,-0.7894835963564508
referral,-0.3359774725385273,-1.5450148831021608,-0.8521756273841317,-1.5289308219496967,-0.18274910022493357,-1.589959899437071,-0.1098219787567333,-0.829805700952289
reformer,0.9325540837383978,-0.21094412414345887,0.9145206791794991,-0.6503733633611083,1.0126463729928146,-0.5210714343955848,1.0448694787392707,-0.4453863805418292
reformist,-0.5479057435935194,-0.612046050961734,-0.2860139670524755,-0.444688090152895,-0.5516078541329675,-0.9321413196480404,-0.7439074428485462,-0.5549793221407271
regent,0.9968520283807684,-0.6307481013434517,0.6195436732678126,-0.5748371888550492,1.0506461749377836,-0.4098111869290444,0.9503043842004548,-0.17337735506685478
registrant,0.20601958502561543,2.0313003663895786,0.3026393364270079,2.2588375102453524,-0.004864448311158204,1.1439478987359033,-0.023687273091402145,1.6060719653027218
regular,-1.6243792283803908,0.9606758080444385,-1.7776723329816537,0.7687587885349865,-1.2309254042113242,0.9316084737287034,-1.204890956963205,0.4855500600733371
relative,-1.8669890765849495,-0.2187557868845877,-1.9620799341285533,0.036556121857630186,-0.9397575405002315,-0.25557357924006113,-1.7420845830963028,0.11626842452292319
relict,-1.9688335866305964,-0.07370803164077869,-2.0238824694336226,-0.14697361773278467,-1.4538259764395212,1.2475769012826283,-2.0146691846297697,0.027043156634863286
reliever,0.7387157993685513,-0.5357137841732678,0.7834161199442754,-0.5349540298857155,1.8640040091849328,-0.12098681426778252,1.5131355714325903,-0.26644259434001116
renegade,0.24529770203257792,0.5070142239818006,0.1655436462424989,0.47411523192594746,0.13296305882329595,0.4571360349925142,0.12640343149549588,0.2361737504240476
repeater,-0.16114325717969802,-0.8875766156955798,-0.38357946144383304,-0.9596597187921095,-0.0788939520356029,-0.11263115950462907,0.33389225352052054,-1.180298402287107
replacement,-0.7967036595326012,0.18611868184207234,-0.7388972530710458,-0.07514933417244433,0.560717257676892,0.5350515353750843,0.07507924650749304,0.4958611355964634
reporter,0.6341817464564741,-0.6493603912738521,0.6694838711733587,-0.575944015007873,-0.04421577787972031,-1.6481527681832653,0.9154765154849122,-0.8820000255073017
representative,-0.003449899351849892,-0.41791397944915615,0.346565328713409,-0.6754296327467394,0.5860177077893498,-0.5834326955999167,0.7869025444970619,0.1530675383653269
republican,-1.8115467746882428,-0.31785689025010866,-2.0713624090573255,-0.5646385424395775,-1.3592263778835139,-0.8580362518058117,-1.0493737282980096,-0.7669092933579433
rescuer,0.7894567526506504,-0.8506291813139255,0.6007825872651553,-0.9269174525240773,0.5263173876860661,-1.213221785830028,0.45117903650223107,-0.6483318638737025
