Noun,Simple_s,Simple_p,SubjRelClause_s,SubjRelClause_p,SentComp_s,SentComp_p,PP_s,PP_p,ObjRelClauseThat_s,ObjRelClauseThat_p,ObjRelClauseNoThat_s,ObjRelClauseNoThat_p
associate,-1.1578195619309744,-0.13189361428594332,0.18955559597014376,1.6569995016096537,-0.5654661170143627,-0.10184523625507752,-0.26293217960645626,2.1930787273900116,-0.6842108083219041,1.019663884167109,-0.12050586142407703,1.5411358341479606
asthmatic,-1.172277148059923,0.3100504554475862,-1.2163072419386503,-0.816436681955287,-0.833847116587004,1.5739643792750184,-0.17088565588843857,-1.7984899497295248,-0.41839494314462977,-0.4913921034261745,-0.6028589018914627,-1.4391915206670642
astronaut,0.9944854503159588,0.3507904122527855,-0.2908925882440285,-0.21864663735640424,-0.2602507858940587,-0.4473463818854319,-0.8390069562946922,0.20947083303560687,-0.448097635100668,0.04785970137939693,-0.8839335070075659,-0.23041125589208672
athlete,1.3855619538972006,0.40817492541738937,0.04747346747401751,0.9473336572947796,1.0009783983083125,0.3698565959128851,1.241104897776407,0.6805129786313024,0.745787543367785,0.0881707663513666,2.1741486815511797,0.8820509935665919
attraction,-0.2513671349430692,-0.8586251009029411,-0.04995005353427848,1.0111397273176508,1.0770141434650928,-0.8628415966685145,0.1783577574329947,0.4791043293946929,-0.019023859352073805,1.2125703691515284,1.0996621337020207,1.4186895185921888
auditor,0.4656615837338328,0.9563083116765448,-0.06688462754970848,-1.176931048762878,0.5133611141003215,0.09338620808496403,0.8575286075142906,1.7011410785132917,-1.1331006994186503,-0.8419129084323133,-0.3295589668224639,-0.1101020840249094
author,0.3735665689085696,1.4389891017690934,-1.6123005024795778,-0.16133786887852236,0.2962206246513318,0.20193662068611412,-0.45229953873666273,-0.13776973544837617,-0.5562102756897505,-2.492899621641257,-0.5205572160969762,-0.9845203708680526
authority,-0.1496395326573786,0.012857455309635269,1.2839609520722877,-0.531703806760786,0.7535159974185687,-0.04085917340971522,2.0872628838109253,-0.19356670833163425,1.22233657456376,-2.212444515869197,2.173271390506535,-1.285355576025721
automaton,0.902666385780957,-0.8113272489256806,1.9655970819352624,0.3552871849981594,0.972279894746293,-1.399021074848914,-0.6420776393935289,0.8942044168778319,2.2851055744003457,0.554117831062542,2.337668050367409,0.8078277208530686
avatar,1.8399033111992091,-0.2693410142502669,1.9129548822732811,1.0873974772175978,1.6868406806517986,-0.16119457543626997,0.21689854015210658,1.0525461152487443,1.4816070148617588,0.7144534194085599,-0.41663133403158764,0.533702140461356
baby,0.4301103010658591,-0.09502788477896192,-0.26694318024795205,1.2406673347311652,0.077623976195808,-0.8804077488312021,0.18265203683713815,-0.17743280173034437,1.2829107171815148,0.3188672418133903,0.03331417312251003,0.7558787061727733
balance,0.6623806148169382,-1.7558435920030888,2.0630499090021868,-0.48022845168443096,0.823279002546999,-0.28258430429786185,1.1236860109857516,-1.0133256295010984,1.774557478848973,1.156622940375794,3.1217048560157448,-1.053724348475022
banker,-0.44020998283008056,-0.978720822942044,0.3188058240649806,-1.815727009782552,0.12659697579907592,-1.2471665842853419,0.2822143265925553,-2.0462131103892824,0.4850811807383295,-0.6654412159189242,1.0917756616695895,-0.5489658247482576
barbarian,-0.4131862225593901,1.1372863402734086,0.33723140349110725,-0.9918412495250725,-0.27817277823401054,0.40729530033815736,-0.35601117966502066,-0.49876891240738697,0.6292899098281757,0.6565675612808344,-0.8500743751089219,0.13713234618706996
bather,0.11846151600990537,-0.6027595312424949,-0.24912612187254088,-0.45114398660320354,-0.32652085007681736,0.44007841287910077,-1.4832128434239968,-0.3780358339128224,0.6311370476110817,-0.37022275180725894,-1.2859800958358016,-0.3930017044504245
bearer,1.335067117245975,0.36453274839139505,0.11877470693034013,1.3403614389261027,1.2338456976765864,0.37429409303060135,1.0238194450325686,0.983834123333142,0.5928802649298566,0.27779104148729544,-0.9429567656505481,0.841559522021903
beast,1.2288986026474826,-0.4678107012615837,0.9345659442823306,-0.06914415270853169,0.7350501374131406,0.0826388292305649,-0.1878435257822352,0.7198708816148678,1.631312238297888,0.9220219389393058,-0.11741075311433552,1.6135305143934922
beater,1.0401681321416236,1.401191418302241,0.27578579014619176,1.054807117341434,0.5989310436012136,1.0515810224292355,-0.47065050054616175,0.9866409176450042,0.8039490383839636,0.5084792131521852,-0.7862909042049167,-0.25899111655782986
beginner,0.7023388443025116,0.9859660144058671,0.33739007381726804,-0.22473084900295723,0.5187003306282469,1.1272746742095943,0.9605113847341655,0.050754382380686205,-0.19987327425802356,-0.027127855742915506,-0.5779405550893028,-0.5387640118928628
behemoth,0.9190909382652682,-0.8853331518674106,-0.49483652929747785,-0.5361628596787851,0.40070186412377273,0.571296809392704,-0.8339384652559865,-1.194030505674005,-0.6159634910554626,0.0735686349086625,-0.44874788385657227,-0.37581364627503233
beholder,0.9674332797244523,-0.6111297105024718,-1.065408344539201,-0.6871720878830736,0.5734209217355942,0.5183513474476079,-0.43314471865585424,-1.237777575369451,-1.1785927863343555,-0.30143067162330417,-0.45407589100860923,-0.8331639472311074
being,-0.21706562663363385,-0.14689674743853048,-0.9663999333955514,1.855037214972967,0.3757107065770499,-0.5806012758752097,0.24380295958192358,1.1086301657843496,-0.6681838358239491,1.3603881508577285,-0.8720016930069041,2.02847521610485
believer,1.6646606092736742,0.6575789722174555,-3.090250542354106,0.1118126614936204,1.6337393333860006,0.4343721722714853,-2.0745759359069367,0.5295691272063282,-0.5529833600373466,-1.760791522919355,0.029858572663556644,-0.8810638072114818
belligerent,-0.7713954969160142,0.6139635503721137,-0.4783699782368339,-0.23971603466210054,-1.380012061199751,1.0008455330370478,0.5274178641521847,-0.9688468021272335,-0.3164324872211579,-0.4265970667738628,0.11225756554062229,-0.960885283909196
beloved,-1.4517682425363263,-1.428341868765187,-1.8057234741698607,0.39602242600549964,-2.2104360950850066,-0.5296402512672321,-1.4580043643810283,-1.0512880162523541,-1.4854867807565606,0.0014502121842485567,-0.2321584531510075,-0.5260475660081579
benefactor,0.18788685829916615,0.3915558246294355,-1.0579677850219689,0.7084133822211263,-0.251471733111556,0.7901539669668919,-0.30783143081250125,0.027758429119026096,-1.1259151169530432,0.1601190068814881,0.21654502698077202,-0.5515868577804905
bidder,1.1256335359109984,-0.48869821339935393,-1.8091425543902853,0.34956773700065014,0.8297127751115929,-0.1211785512119776,0.2046480163870867,0.13637311836543048,-1.7838412121452074,-0.20756025384022922,-1.238608461677241,0.5750583546213126
billionaire,-0.5021701448973057,0.03068146991536644,-0.5877321426154178,0.31403949727253777,-0.38739289679642674,-0.23493768596997155,-1.262545571100775,-0.18059911078313218,-0.6714170013648157,0.9623276651584813,0.07815833551711929,0.7572422319224168
biologist,-0.7347793242859846,-0.729263978469573,-1.9102017769501107,0.23010026129635958,-0.27358210502896774,-1.2111890356525654,-0.6954344611077404,0.2381563096814995,-0.8597621937910953,-0.6912005429142035,-0.4198828945120625,-0.4282495894608882
bisexual,-1.5878888636390447,1.611838150191589,-1.2045210253879004,0.2248919215334674,-1.6829310696635853,1.532077182642726,-0.9540150093308931,-1.3712964240782453,-0.058189804588365195,0.1360212468515153,-1.2996949525514203,-0.41197324327306517
biter,1.512903850814084,0.11698388955249717,0.6513680684827347,-0.5999866390239942,1.3420079162583494,-0.13573430981485082,-0.3677319471863885,0.18452626369914019,0.35321883701828094,1.2033539620714029,-1.1509706040176757,1.0501919330300435
bleacher,-1.0358793377431514,-0.03076266189804143,0.4810242213135281,0.4101090879866255,-0.5830889154947028,0.1131712525702268,-1.877232418540392,0.13166374973018466,0.7641033779885111,0.10323415502670209,-0.5275504752842222,0.14252762315245232
blogger,0.04875973885130832,0.17905341008895748,-0.07951083128358297,-1.7759670119472784,0.2692264038786776,0.26569445358038174,0.44248883728424,-0.24671459707916468,-0.627130227488873,-1.8456638957692948,0.29870377080547983,-1.5043566778331676
blonde,-1.1950220852158082,0.2678075802395011,0.5272462757754766,0.40787499721246934,-1.399018196147518,0.5172436435123657,-0.063294183507939,1.1014239625327162,0.6627592972318759,1.2906914248623043,-0.8152118562893618,1.4339420359693085
boater,0.38188121122839064,0.7282020342971847,1.6483325172431922,-1.2219250589586519,-0.37801330584648324,0.5145267273436676,-0.7258445635369437,0.18414643707224546,1.3433678448767798,-0.5183777807802403,-0.5034028584577387,-1.0140423337814772
body,0.3744936435866287,-0.3946376465964274,1.4280628847856067,0.9221569984673288,0.5603578212217615,-0.47726407745701716,-0.7210132944837575,0.8143237717498442,1.8899468706050497,0.7906806195727079,2.4876472787288266,1.3464458871792235
bodybuilder,1.0169856250895632,-0.17388252908440213,-0.10894861635940149,-0.5902624922315737,0.9474098337115102,-0.3940437906474756,0.560609784646807,-1.266985156214076,-0.012011977161105178,-0.2958377214450692,0.05245957523824962,-0.8136892462969476
bomber,-0.2638360385807969,-0.037721616473622877,0.2299413557712246,-1.502649273015995,0.25781577306492054,-0.35371946411975247,-0.454340242974008,-0.44980789543483163,-0.20996456214430753,0.5242750528287279,-0.5188612287697969,0.8707894693490942
boob,-1.2272661757423136,-0.41650477062164876,1.2404035611677022,-0.9520295700040781,-1.0595078485279805,-1.3991795765028145,-0.7012358539915331,-0.27900509893060366,1.7026649923376158,0.26708296821103655,-1.0371056771034084,0.8951197386173849
bookmaker,-0.13517442805950328,1.559644846380087,-1.0806796311554359,0.22335330438417425,-0.23346645617503708,1.041362937535455,0.5209539953753478,0.6519946657690383,-1.0832850866704065,-2.070418753831058,0.6318761571124136,-2.1340197342196223
boomer,-0.9036033619124999,1.1062005430936313,-0.5375910558076322,-0.1122657078070994,-0.429122592341575,0.1836091524495035,-1.03545613094103,-0.6372973394957665,-0.9343613530842585,0.8664707381256125,-0.6731462045365169,-0.08786234317093376
booster,-0.27302824858391184,0.9550743033815368,-0.39823800649855634,0.4866025030067748,-0.21567742809599091,0.2139071573210303,-0.5771765447955662,0.9949556415746986,-0.005055596504992457,0.3094206846712314,-0.5531096653516736,1.563681385408732
boss,0.39900666985657657,-1.8087157613606961,0.680816721831719,-0.07499907243425327,0.48920852090304545,-2.0897920147098583,0.8132227022172348,0.60907445149745,0.2334719228614134,0.5632442135259347,1.109456154953134,0.6998218797492015
