Noun,SV_Simple_s,SV_Simple_p,SV_SubjRelClause_s,SV_SubjRelClause_p,SV_SentComp_s,SV_SentComp_p,SV_PP_s,SV_PP_p,SV_ObjRelClauseThat_s,SV_ObjRelClauseThat_p,SV_ObjRelClauseNoThat_s,SV_ObjRelClauseNoThat_p,RA_Simple_s,RA_Simple_p,RA_SentComp_s,RA_SentComp_p,RA_ObjRelClauseThat_s,RA_ObjRelClauseThat_p,RA_ObjRelClauseNoThat_s,RA_ObjRelClauseNoThat_p,wikitext_s_freq,wikitext_p_freq,webtext_s_freqs,webtext_p_freqs
democrat,-0.46465236546603345,-0.1279420476626151,-0.9244507905774614,-0.8445190146110324,-0.05236710356610362,0.004268838803119587,-0.40547178626375013,-0.2606757199314943,-1.477504262882187,0.712835433676461,-0.8970682191895789,0.3218360939229669,0.9443654271198114,0.2965309671027704,1.2129629704622806,-0.02207096014379304,0.15111623583308936,0.3163839544794335,0.7735133987936933,-0.05287625062613644,1048,2107,175066,546363
demon,0.11441549566631548,-0.5331829228867083,0.6613577057380318,0.6219086889599393,-0.2433433712967521,-0.7805914007377005,0.02512167357838907,0.9943106225860756,0.8447627251661052,0.6778529033413487,0.23014595900036358,0.8683395439000451,0.43313424383194726,-0.8826533306538014,0.45679635273585517,-0.6026734721926041,1.1368741909391131,-1.0337008354135215,1.234019597744831,-0.3455821202323175,1286,830,40968,30127
denier,-0.9622721780731051,2.0490495630102536,-1.3731196949510789,-0.4888902100796528,-0.821839579084235,1.802941836768262,-0.5903411512553306,0.048341101844161544,-1.2290838924992213,-2.4512155971486034,-0.7337623626783241,-0.7223387098061012,0.48483235839079103,-0.12980458888470317,0.6454104646946572,-0.06349739490470314,-0.4215735393938771,-1.1131219763507798,0.38290646485050084,-0.38485582051984973,26,74,4148,7311
denizen,0.3219971407227485,0.14782232498360487,-0.8437133774747212,1.6531473103389822,0.49631300700869296,0.8504622741200979,-0.6914205977998487,1.1507056342843849,-0.8961204133515186,0.6471558571672422,0.16329864932049126,0.6883971679942771,0.4617355949356622,0.29021291340808186,0.32385559664887487,0.768085490467029,0.3974816642256566,-0.24236481640628252,-0.6033565965725555,0.023878925595651093,13,48,1204,6409
descendant,-0.11242580910189487,-0.18479139852194143,0.22836156039361066,2.1287065152383304,0.29443896060093233,-1.090134058870734,0.807106144772469,0.6961115073575582,0.35226939138644875,0.8181257541335067,-0.39894210700095767,1.2460032674615709,0.2490618291147805,-0.3100651226958252,0.19824171071457694,-0.6379371856663298,0.26643763500054096,0.44557622583553036,-0.011091436265162222,0.5733397289373882,584,1249,10774,30422
descendent,-0.4356327988923634,-0.8204180237644073,-2.01473990011882,1.8844027199571014,0.6894617811385747,-1.4705591149870005,-1.8125138800838059,-0.4483147071186822,-1.2423981575227656,0.4041126689462713,-0.9529936152644793,0.5642904236238919,-0.41064077099742924,-0.18159694956340253,-0.3379992479771751,-0.3579503083662863,-1.4017395589499895,0.9078278802189801,-1.4491077736831652,0.3152485702728602,53,64,2026,2185
deserter,1.358735007660072,1.0262757167153582,0.35477964079833835,0.4012505032448662,1.237643312286091,1.3756418225796276,0.14779256760606702,0.33629311652224714,-0.5087760651700914,0.3056788363620739,-0.4417226531223132,1.108638131494825,0.8289769377525289,-0.4353008916633005,1.0343545094374762,-0.3256823608258671,0.5108053699144615,-0.18112128874274286,1.1108627646896938,-0.42112052113896203,44,163,1184,1974
designer,-0.20354612561831367,-2.2450336634985053,-0.6419921883677209,-1.3573504312793405,0.024802422243824604,-1.1388429607218518,-0.6261673335980072,-0.5329611196861396,-0.530652796619357,-1.5478675070046535,-0.12511852653579622,-0.9057769889111238,1.4400092457091624,-1.3679969165805963,0.9040136579087465,-1.7176854735670877,1.3192504053145924,-0.36187952452039707,1.6615189859712238,-0.6764080317891584,3003,1167,117125,79755
destroyer,-0.9266477789192281,-2.828931767107413,0.2742579920604411,0.022283922532268026,-0.14616298726897642,-1.6260804610295843,-0.9230858143135021,0.05244294485112763,0.10507229783911766,0.7743590408869317,-0.7640375936063948,1.256850625783312,-0.9243268253030457,0.3296804434748619,-0.3318019275879323,0.1372541005144779,0.4090336491805888,0.671504837230209,-0.5920206758346751,0.9940830543768486,2451,2839,18783,8994
developer,-0.7242361478268637,-1.5803538801949,-1.6938838041388786,-0.3304376433031433,0.025389419106213257,-1.093077946270952,-0.8941629425050388,-1.780715662980797,-0.6377382342365534,-2.445485013397537,-0.9561524994689993,-1.0285557478307996,0.09007245483791869,-0.8211361529085563,0.15304809528148045,-1.3333220182119905,-0.296813313251555,-0.47795192873149395,-0.0011264209713220674,-0.7577434271053016,1287,2254,220575,332059
devotee,0.7828945230026552,0.34352238545229824,1.129096391869759,0.2625589213867138,0.660398551234961,0.7138323570606772,0.9026017967847983,0.5376971787257759,-0.10908377905998103,-0.03554780099434701,-0.4943046168779761,0.04973988131995874,0.21886196513140765,0.7549499987719922,0.4811338279019417,1.0315493781310558,0.4635552875638072,-0.22282443951752165,0.09266811224971412,0.09576541967708548,164,289,3495,8903
dictator,-0.3017075857046966,-0.22368053572983748,0.3810724227827424,-0.4187355164756715,-0.09460704729114525,-0.6430717350209482,0.5218151989372734,-0.3674997956304079,0.34372376577677566,0.6415520806027117,0.3611820498866574,0.5305715705531199,1.4801007958523344,-0.24670154450347057,1.201291287676989,-0.4879300587240055,1.5255483604550766,0.4974754147647065,1.1195356951953461,0.699346425747875,558,69,31781,10532
diploid,-1.8222315272020486,-1.3818596431462788,0.31800701176422763,0.3303284426309756,-2.2575865910285713,-0.636479128680218,-1.3525102806899758,-0.9874806409461219,1.010397391749002,-0.32563019796867876,-1.337818612104115,-0.7683626762223084,-2.4190346341158313,0.9043432496730374,-2.3761755655551333,0.8388729524984462,-2.0423106358343803,1.5194447984043293,-1.3921931130274798,-0.2862711566747047,102,3,1343,49
director,0.022774396538111207,-1.7818522184421508,-0.4728040305813004,-1.3320486728809988,0.21682190305349613,-1.99321456500002,0.7023253114343923,-1.0565333008169444,-0.9022777418709607,-1.0449660326899346,-0.4546599233703078,-0.6685410227913308,0.9612995043478536,-1.4604011674203767,0.736364040296974,-1.688919854644784,0.44901389678405657,-1.2694704963008574,0.7066263240198909,-1.3933120145953422,16935,2898,1075374,90402
disciple,-0.0062563653105661265,0.6737163539848364,-0.1629787638260815,-0.017293665824535787,0.7540267205326857,0.6210055856266032,0.012888091640246235,-0.1388673547190571,-0.6821628612658113,-0.15700716179687912,-0.5148611900633319,0.41897528369347153,0.5340468804001531,0.4461807388059464,1.0069347256757968,0.8407622261775254,0.17449023787447748,0.07304720929055912,0.1966052588794988,0.11783513375898129,228,397,8693,15346
discoverer,-0.3567919505705367,-0.6644131181383542,-1.927701408079927,-0.16488913822801082,-0.7132042741319851,-0.23409417518920794,-1.6955129949854653,-0.8115693107481248,-0.9316653449138623,-1.7231806276643677,-0.18446847642233508,-1.1518580573318025,1.2547372000141892,0.028580932776907434,0.5920549711909759,-0.5933339203815479,-0.2153049757457361,-0.24555217360480838,0.02188881254456253,0.26413870840434417,126,90,2175,959
dissenter,0.7032142538605041,0.4589176389621934,-0.9795749274335863,-0.2036157444752423,-0.05464591532186834,1.063222779053393,0.7619567449147352,-0.49087946369407126,-0.15340195478068422,-0.8275899557772275,-0.648876568821297,0.49299201008869414,0.9504003490500603,-0.10713539956152707,0.5879965574062358,-0.03178136247360436,-0.5082544695486072,-0.30750104866725125,0.11933347744545462,-0.39657946808989114,42,264,1161,5676
dissident,-0.8647130697418449,1.341744509160241,0.14076415171371473,-0.13526157715145773,-0.918665268370201,1.2927909712948047,-0.2987072145384297,0.6553782909770685,0.04320970507873833,0.13864464568261275,-0.6628496498124672,-0.07715106793968622,-0.15896094285557025,0.016778776355539662,0.05076429227795959,0.027759764748184756,-0.40773431940096555,0.04885011562560042,-0.16472568830794343,-0.5897816230006846,181,223,13344,11370
distributor,-0.5614201212215256,-0.3575586721788221,-1.3519021457046705,0.05724584404729939,-0.6315525180766477,-0.11837794319139536,-1.5832083040532852,-0.9673187213489391,-0.8183596129673313,0.11692769995769452,-0.3868641367015549,-0.9749120542983436,-1.340871150572842,-0.5672305122991645,-1.3830049077540953,-0.6320783142323566,-1.39964807867455,-0.6081901280334177,-1.7230562870719948,-0.5324572248629265,538,299,18499,19609
diver,1.0590392343816029,-1.8453364684156108,0.11244428430501371,0.7312363770584187,0.8336770385666907,-3.5051544511101396,-0.5599719057266288,0.9741325528742286,-0.08369490655920635,0.2747894485153356,-0.13947320986613676,-1.2790843954722262,0.6828938725839312,-1.1598314268629528,1.1059790041395308,-1.3146371506823016,0.6851055451787422,-0.11030083420266465,0.4642419745642976,-0.8166836694766567,402,582,9079,15982
divider,0.8351710519512776,-0.5999756425367886,2.0214636441058964,0.7882398874439251,0.6870185096141878,-1.261456053550858,-0.26771520821977557,0.2497237903611596,1.7566178089381508,0.7105501943369148,-0.06733524521168384,-1.1728638853078044,-0.6473093719015619,-1.1904100471912533,-0.9472827651062634,-0.9582049483160726,-0.36931466273663544,-0.8657227764143764,-0.7784731419985076,-1.6089820458230983,38,18,2823,1424
doer,0.23854795052916805,-0.17452891278471913,-1.3607213954790467,0.44703752990923007,0.6291177723175905,0.3872090217495193,0.7098940361802215,0.33500182936894873,-0.815274473116803,-0.3757353286446311,-0.9653546882547368,0.28565217835717593,0.6678015342948184,0.32903864685308765,0.5385194688703702,0.606117404617486,-0.4570613520289026,-0.26865238113679607,0.4254040909854163,-0.21584725468012145,8,11,1249,966
doubter,1.1958888871963544,0.8959327688666,-0.5090203203081353,-1.5604526732134594,1.183509617618681,1.5054363474592565,-0.6379317977246945,0.941216383196416,-0.8530769308341484,-2.425599303598716,-0.6653805038787433,-1.5532040752399459,0.9070157692021426,-0.9280494716592779,1.209168401024837,-0.7511818909150563,-0.10442437729617782,-1.7172179942102341,0.21019079993803935,-1.3295456866657016,3,20,421,5095
drawer,0.3624237982988968,-0.6456420657213003,2.7937360663549606,0.5879220061567834,0.21058979862159632,-1.0635287781739455,1.2515336603245335,0.7439765127057909,2.625965260419558,0.6382941703690492,3.5382446599822344,1.0657727789736349,-1.0390866538211407,-0.9378702664230084,-0.9425779690446643,-0.7229212331797794,0.5343804900524004,-1.1069842927865268,-0.21259319762566226,-0.42035845047865766,85,25,12388,5319
dreamer,1.2222691214787582,0.8475250254665959,-0.5991687434104511,0.2033038477917467,1.4207697421122405,0.17913513217330615,-0.11153668638774841,0.3914893412308137,-1.185812563305391,0.40841509961172046,0.2028804970272418,-0.2312713555788351,1.2068114923172688,-0.032528117316025486,0.7752174160527865,0.1415710504728119,-0.17227185815709917,0.09924180788369673,0.5970913127556697,-0.3410510677110501,189,102,4988,8658
dresser,0.30600284948340734,-0.5131673982243135,1.3114583585994208,-1.0175786809053975,-0.1174686462430437,-0.43244287655281055,0.7581894841878168,-0.5277105180483422,1.2661545029065713,-0.10625362276126021,-0.6403422307395248,-0.9589646065088939,0.45673679674078965,-0.11170535713786914,0.3839716180963894,0.01758233451010474,1.1397642304512485,-0.18427275830978068,0.824568480406514,0.039856622502830605,116,15,3907,673
dribbler,1.1459657888931918,-0.39529816669117174,1.290620735794186,-0.8251918729743621,1.3028413092370852,-1.069042670706919,0.4797331098065355,-0.1675356384420132,0.7373107784257986,0.3625931922487161,1.1361169201079495,-0.023878656698500422,0.7980091961549514,-1.3570120931197929,1.21336272690829,-1.5851492364560373,1.1840760085700934,-0.8451270611857968,0.9443242081957367,-1.902741871286659,13,3,548,180
driver,0.7124483674632214,-0.4045357386790831,0.8900674664374801,0.4018434098849295,0.5528487760111491,0.17058012156490898,1.8752124405869233,0.3860296922708464,0.9081604035554506,-0.5301631402881004,1.429451589548108,-0.4532267178562764,0.32403245666474034,0.5770776997687654,0.19716464622889468,0.6680446363415278,1.1509928225641288,0.24323243962683644,0.9575828128628915,-0.11119426566060846,3170,2734,331017,250280
dropout,-0.552585165882001,1.3610573057744715,0.035056498339922706,0.45539122089614503,-1.0232995696006602,1.2530229968502693,0.034112161712581246,0.7414984162054772,0.5061497407087925,0.8381638734538739,0.48584348641839836,1.1805030671876708,-0.13954716196405187,-0.01917528582065343,-0.6278254433184056,0.46258081935109774,-0.24116303513758325,0.5796560669321114,0.15861901130505862,0.021639904341008567,122,15,7558,3230
dummy,-0.8014568085570135,0.04357140494718633,1.365743633149365,0.8272357584129515,-0.6059940926836929,-0.25178267687253614,0.7307547023108236,1.1196771811016837,1.504783379770505,1.1068850536443944,-1.5910283258496292,2.0376091750171645,-0.4301576508759628,-0.4521714850937876,-0.26068631552442356,-0.5994951477835402,0.37277438368474336,-0.43564955039622166,-0.5731698657705979,0.5621693524199858,280,88,15607,3962
dupe,0.8899296348141615,-4.785344814276157,0.4285465067733766,-0.5323457970996383,0.4651492353832457,-5.5216959688416285,1.6466993112143298,-1.7263948654885126,-1.0845400122939848,-1.295622025401848,-0.3753170145543432,-1.675466826947956,0.5099358405831169,-3.2586393351735436,0.6660866829895916,-3.226696308715069,-0.35761266489106197,-3.1456619698882546,0.23911762250669727,-2.7518408233929437,16,5,3183,1850
dwarf,0.9110258241877583,0.9792991868279284,1.158647605357825,-0.7990801851564482,0.10012613098557081,0.7096433733125904,-0.24954869765447735,-1.0650450337838089,2.115313922151633,-0.1447778690356049,-0.8143749853838129,-1.573289237450699,0.8725058481501596,0.7307003965968973,0.7821919458673161,0.31537947690763857,1.2644629158460905,0.02056188337726618,0.884085939643959,0.6059221143935077,1530,191,36582,8124
dweller,1.822191322072456,0.759814298977388,-0.02680368069071806,1.3108926689423168,1.9941369587537616,1.2382356932692815,0.1203122416296685,-0.24574868036177736,-0.06884894516598374,0.9569797556132322,-0.0653621721288176,-0.2512551636200845,1.22162367686345,1.5043409570678807,1.4636245982119451,1.3126371180957457,1.0496538640116562,1.330011997257766,1.3482340540302575,1.1911246305774292,49,146,2203,8112
dynast,0.2021039683224884,-0.47234063590816494,-0.23188524849512104,0.21435214905307046,0.25811221449050414,-0.4187537957963091,-0.6296423873532571,-0.8990426545223794,-0.5394170014716654,0.43872146464601885,-0.6054803538202186,-0.253181545528881,0.9513042774342656,0.9731667634664899,1.2527757281348006,1.04455929110115,0.7888164434010942,1.1808577936511155,0.7576886089128978,1.1297766537927036,18,10,162,168
elder,-0.32136742279439207,-0.06898696095476595,-1.572662636002521,1.181329412172935,-0.13079797158927084,-0.15021012001293121,-1.9175018442381604,1.928796159111192,-1.6336581876213212,0.342117893474327,0.13864734269900758,0.6222083581829982,0.6064755821102117,-1.296529022975096,0.5418618195880985,-1.1961659016105948,-0.5811240348843606,-1.033372669748373,-0.629924433316526,-0.8038432750310573,2150,349,73271,24336
emcee,0.9160543460617587,0.2156432954440699,0.5441174196357991,-0.10835069048237206,0.2017305220273311,0.017740671991707008,1.3862197022589802,-0.05343028861843698,-0.6049418643061616,-0.22973416017536138,-0.012439335623556001,-1.1431580527973269,0.3512547324782744,0.26618449044627124,0.2537278831313008,0.363118659927876,-0.060072068880732174,-0.08607540645891482,0.5372895690851561,0.06694728340036901,24,12,2590,827
employee,0.3751335726994191,0.18039645978934343,0.6479713746340778,1.9434873344696453,1.4378901138264126,0.18842187957588175,2.280028623015073,2.0473873845651687,0.5501173036152989,0.2462429180568862,1.6355899921216832,0.7967061054099789,-0.3270001766026319,0.8944678868329514,0.17052207659600122,1.5172069680811084,0.4036567005333412,0.4821860029136546,0.178574147096713,1.1198363732993752,1165,3109,200643,435134
employer,-0.9709066775426255,0.6269739130629167,0.9845745557923457,-0.5156165315385489,-0.7041590898734453,0.11205863638770443,1.1604186059478157,0.603790546873449,0.3056945431548219,-0.18440476109876042,0.31805604643072344,-0.4179331872127054,0.3448683248629669,-1.3737430002328956,0.04118944876151373,-1.4319363919153636,0.7595959362521524,-1.1040207838251908,0.3279858780268017,-1.3416649352865542,701,562,69758,113415
emulator,0.396897631914531,0.6528134813046389,0.27236343206592956,0.3827437713465613,-0.06299001075157436,0.1753858667523524,-0.8400071135146341,-0.4019462914829856,0.7916414037296022,-0.010667176077888528,-0.43979039786186225,-0.5315763994941276,-0.530731198001647,0.8173826866984262,-0.8392403841548743,0.535223254557851,-0.19065026362338955,1.269361056349854,-0.48046768517839467,0.3995064541307345,40,12,11393,3371
endorser,0.3059142364588821,-1.4406738019078402,-0.2681001851595004,-1.6576025704829078,0.3310575350275155,-1.2264664687626619,0.555542773078429,-1.7707088912095919,-0.5473117075850389,-0.33792671714969064,-0.4719467625193979,-0.8583539969210092,0.17095681297491644,1.0117251663911941,0.606954980255383,0.8410759110063123,0.22734102228690717,1.1227958854692466,-0.4531529942670715,0.37960164290462495,28,15,887,910
enemy,-0.05797323541801335,-0.6618845229898008,1.2536888952834389,-0.1616141276954252,-0.04577535196010534,0.4098397121636457,-0.5706616812832402,-0.09302853245432495,0.7744693727570122,-0.13006147532466744,-0.625599328236891,-0.38602890012836005,-1.6473247871275472,-0.5122208070066775,-1.764182593584159,0.1229839313218333,-1.3311179232367114,-0.7377037139271172,-0.972087215957185,-0.5949093623450423,7687,3948,258760,159377
engine,0.6008384696309922,1.6124069597986723,2.281969274726662,1.1221742860422173,0.7731491720006527,1.3805507984017642,1.6664728944267577,1.4623105419087394,3.1349563239504246,1.5351155123543814,5.079945373532405,2.765147894378149,-1.924306644839026,0.0700626239274084,-1.5877870945885764,-0.10145724348561239,-0.4060892081776114,-0.021395574915057322,-0.5146811830359623,0.741815594715153,7650,4212,306340,90589
engineer,0.054969554570805386,-1.096841935510049,-0.06403230532129321,-0.49147434912728527,0.41646452714993765,-1.4330998584237111,1.7055105724617121,-0.5612962933993215,-0.15330172277757073,-0.5150673416765144,0.14958183858500226,-0.9278496348436711,0.7429845847138614,-0.6250574368393846,0.7799026616630473,-0.8827570354164838,0.6624841234180141,-0.15546494229929703,0.6999593781025567,-0.24923898597117983,4249,2635,122504,134789
enrollee,0.6202808406269621,0.9503459561385194,-0.9918102215238525,-0.3232801505417786,-0.13884406757986112,1.372436060817672,-0.6742676699507266,-1.1630526509673118,-0.4678822877971283,-0.4268071272526629,-0.4962435377811718,-0.7669694527004021,-0.27643372118405374,2.1764527979483907,-0.522561246135329,1.8015352045007402,-1.0336757260197544,1.496657688819893,-1.0239092090877098,1.7465815779823197,3,7,1408,6384
entertainer,1.2228076536720078,-0.5498150029976724,-1.50765248145954,0.5317913936579484,1.0200640197328215,-0.5662316571882797,-1.742912627070516,0.8177786250269196,-0.8589752634134702,0.001612588573249715,-0.39318578754583594,0.8359947918685933,1.459717055835392,0.7972148031616999,1.538451665862648,0.7062078086647381,1.1221530187537332,0.7582233663918474,0.9530264098359023,1.464886320080116,392,198,6554,5577
entrant,0.722691209813553,-0.46676453261322426,-0.05945147193934283,0.02119598619774611,0.3340354363108851,0.6794432151077622,0.14402477896886273,0.3615164863890126,-0.2942309742781938,-0.09410122185753797,-0.5769657195536474,-0.28865442958453935,0.4880544845332635,2.013100448417996,0.2807663469480769,2.021487468134454,0.48832631123157993,1.2970317664352464,0.42755439575513704,1.125829019015692,130,162,6135,11513
equal,-1.257864830609378,0.5153566990002454,-1.3159272187185658,-0.4290290372859303,-1.6789769985748981,0.4241191109375062,-0.36307764484404725,-0.9469980560716487,-1.5816553242020635,2.2316079310510224,-1.1699113225935482,0.7016895676181285,-1.4135725963927372,-1.2157707126548745,-1.0932941874279296,-0.5899995241064037,-1.5454058062745815,-1.6550545784552628,-1.8359984750291605,-1.2345265320734173,3697,361,301687,32146
estimator,-0.27018648214111674,-0.14732560171012019,0.31443784829995386,0.6576249197369749,-0.23477497837295463,-0.33471590069316903,0.3011251666165068,0.6769481539363177,0.018851877259505455,-0.038101125942279226,0.20148624869574686,-0.8747513981725813,-0.24263196560815342,-0.4664449553074287,-0.42889912422559906,0.23287756442704402,-1.4519518419145232,-0.25353811265219306,-0.30453715026801,-0.42474661277329173,6,6,1851,812
eukaryote,0.8122074897084415,0.2963978091139137,-0.30807033281356444,0.9488529351656225,0.27631651156389253,0.48029590854262116,-0.22334548749054198,0.6501832719073821,-0.14142379328171584,0.6838518315899289,-0.5765150836552181,-0.36697292211060273,0.2927854716314739,2.1735076360699357,0.6841697186414364,1.8641845448158634,-0.1559822514013045,3.155054002226687,-0.5953502674175992,2.071225064980614,14,223,343,1452
ewe,0.7535657200533478,0.9817411609262162,0.5478663692478246,1.6301858971211225,-0.11709374068729625,1.8135631187562749,0.8384737660989436,0.35876637203165407,1.6490607325728535,1.4234360691967978,0.041275991910697155,0.18291203215546703,-1.6245183313569866,1.0923882892952443,-1.0607157941097334,1.2683951993836255,-0.400107442376915,0.8642170227244199,-0.8952623389489618,0.7526229330952778,73,102,899,657
exchanger,0.31536684026571593,0.36105888457695057,0.3376188103085063,-0.28320103464480856,-0.2045004026702937,0.014999505949193845,-1.3239770252024456,-0.0857265791462393,0.6331754591940231,-0.5537558075498377,-0.6898161595504445,-0.7676393801717099,0.4416934477061051,-1.8092818707018115,0.5477409300083319,-1.7498786025089916,0.46408709560658956,-1.6234371618084178,0.018304408785365628,-1.8920609249951248,18,24,1553,879
executioner,1.005515473865617,0.3083132887722496,1.7466846085900594,-0.5325078265769674,0.34498471414670184,-0.17668737836931314,1.0703304841700456,0.3346940824982535,1.211564425272106,-0.2778156192052896,-0.8353113647437089,0.24467962543974792,1.0512958504233727,0.03195504593654978,0.7325381825895614,0.18726553444296506,1.5578162731947032,-0.23627361642222838,1.5965176053085528,0.002152027112660715,139,52,4454,1712
executor,-0.04471826960889955,-1.069616036388823,0.43851250800123986,-0.6535652696151164,0.47204604893123847,-1.7507606828945241,0.5866806399128165,-0.6883093601589378,-0.23880587448722373,0.13029836136525366,-0.4644302484543106,-0.45397432275601945,0.7192134977925297,-1.3984016308701392,0.4401277220031422,-1.4962095463301566,0.9516093619800132,-1.9555677508676461,0.8620630768285071,-1.489518033151928,108,81,3148,1341
experimenter,0.677551521305893,-0.028589648215085257,-1.7787960008378647,-1.0156232340124136,0.5473599148046018,-0.2074957706173209,0.1398339474847232,-0.7271164331690545,-0.7160978324174302,-0.7834829334650993,0.17406755403609092,-0.3415371915070257,0.5773495192106427,1.1433903357823916,0.6800357978717717,0.931944566873179,-1.629965542500261,1.138938307068934,0.3617816332249288,0.8890017003874915,47,34,4456,3031
expert,-0.2387132569869942,0.32364448521341854,0.5757919493369659,-0.06392460238690612,-0.42596676805809963,-0.12776181056470665,2.116103366067394,1.0656309945814164,-0.46243809685852316,-1.576835330601348,1.8164723637730549,-0.2233306982570588,0.5987530175131662,-1.02352267112477,0.5759438981946675,-1.1142383769048103,-0.3171099721231741,-1.8637804112051926,0.5096745379691201,-0.3455554309772123,1548,1285,230712,352516
explorer,0.03278659923818991,-1.103669981707168,-0.5140776625533569,-0.6472667318166324,0.05995059421850562,-1.232025908083087,-0.829874475526065,0.055788326088078974,-1.0583154778059671,-0.43570215924905403,-0.09786169480143066,-0.6960039565893787,0.9885892767649855,0.709774445650626,1.0777277296197738,0.21608527570471023,0.7726599927617547,0.8521267916173143,0.329702378867254,1.205464245845849,919,491,45025,14386
exponent,-0.11789963915004979,-0.4729284952709721,-0.3641585840153187,0.9614125172078332,0.07962716310949192,-0.3552682591133001,0.6960005714982719,0.47320612229283876,-1.2260693052150078,0.7826800774596069,-0.8153477223830803,-0.15905784707392062,0.4926351705860747,-0.3766631995741695,0.7086370814990957,-0.377681432068667,-0.19946339361574217,0.2441140193601041,0.19807167046996532,-0.5747978917905382,147,94,5235,2429
exterminator,1.1586922887647961,0.5550471249422659,0.9869857660413343,0.46725776392461144,0.15504669525391432,0.3780113240836678,0.9075772879442674,-0.28497857193003345,0.6621791864867339,1.3571859422345023,-0.7544528647089285,1.1068015402974858,0.6803861836666222,0.7169534359237274,0.5182956376865394,0.278806822332174,1.0598989698181178,1.2718785222770523,0.6584104558972892,1.465766573643985,13,10,867,416
extremist,-1.3222922544403843,0.9367833769156843,-0.09698133240117718,-1.4413615904046246,-1.3539308080772723,1.584995510820697,-0.2821591500398911,-0.2566009416479696,-0.874854639656244,0.6252053491509008,-0.9070908824798225,0.9460133355996756,-0.45116068093240724,-0.9967295577349204,-0.4581305811878384,-0.9543614935928837,-0.36251433447814996,-0.8571977731471674,-0.18829177730835622,-1.0683095479716513,114,105,63574,44445
face,0.8030716956984492,-0.14900623957690295,1.4202553512119787,2.0459007822799533,0.18315163169499687,0.8437751666349598,-0.08203399723379631,1.1150215766809592,1.5781783302009467,1.9619449657999197,-0.45969465466649106,-0.3055222261125854,-1.2270150897965224,-1.4301481649833812,-1.1229976758571012,-0.8263851042203607,0.1216820213389788,-1.0994022064705105,-0.2723794294227619,-1.8608510448428426,10404,2002,1141842,268846
failure,-1.373671967426106,-0.9323440668992846,-0.5781627934662679,-0.30051031721295385,-0.8167255242166069,-0.4167398301972404,-0.815819069267032,-0.8922030624517154,-1.2488121466425486,1.8748942910323474,-0.302011546308491,1.6896603188224244,-0.5483042105023792,-1.8398105596375725,-0.9404920415179658,-1.5895008970232323,-0.4924291971647582,-1.6213410240524033,-1.4707925145733223,-0.7006683934523839,5572,776,319477,64079
family,0.1811479122193309,-0.26909057536238057,-0.172181358663946,2.3473335324806928,-0.49512007221792287,-0.5477390530680415,-2.785713233546575,1.0407729211894738,0.21422411524130275,1.0904246233049497,-0.11873720556144923,1.1321523141701184,-6.219541870278828,1.715937725448707,-4.996941207920775,1.6668989253192856,-5.563303801103382,0.9578854102639196,-6.262507874630584,1.7465210324149911,35185,5277,1698371,468573
fan,-0.8959589923468637,0.48340007980113164,0.3336902518834657,0.44300062726200856,-0.6750613919823358,1.2150913400408188,1.108353325875231,0.425016775280067,0.5359206100448535,-1.051018026787044,0.8844527292628683,-0.9546697028925266,-0.026223389952565422,-0.1792660957902375,-0.3084019567561977,0.3572069233168536,0.40279052540705385,-0.9284810119093714,0.2757518740537278,-0.7564801724753161,5086,10304,390877,819281
farmer,0.7584293551595336,0.17254594813901586,0.5295365845424944,0.44852926650249825,0.40773829419872454,0.2261371297293684,1.279783351371174,0.1430686766837922,0.6909104100148016,0.5985010815310725,1.8221049583590343,0.789611417302249,1.1829060012110735,0.7867888520786296,0.9283103726617701,0.7981011066570665,1.157531394751735,1.0467383724502484,1.4099141872295982,1.2645129096189274,1513,1784,55493,170886
fastener,-0.2619470444932571,-0.7250069701425818,1.6441153710412642,0.10397604370697254,-0.05875462989436588,-0.6524913836702462,0.16355856712466565,0.5110189314631773,2.2875995941698744,0.5446569526081818,0.7848852476948224,0.13539818887508084,-1.0889392811171792,-0.9495498850727467,-1.1628482725885534,-0.7997159836965169,0.03014702044363648,-0.09134092560559681,-0.312120319924818,-1.2574620699902028,9,12,1008,1482
fauna,0.002724638161331886,-0.557607501769606,0.07976241556914526,0.70720383021598,-0.0676620234169342,0.23596230441343652,-0.13134694718884435,-0.2619504042290981,-0.02076745422444412,0.6018808975792644,0.5738192216804925,1.0243599272881652,-4.267327657911992,0.4671328298171703,-3.673330636931049,0.5473386733373413,-4.123414968695709,0.1368086067844386,-4.116138455443436,0.8853876193229308,657,37,8444,300
favorite,-1.8637908558608327,0.5276821005585078,0.014504888737160715,-0.5386068488623409,-2.2219856425607922,1.4584675583579019,-0.7210730423525448,-0.9501549019432074,-0.6230061180587836,0.3405000461205588,-0.7329484609027066,1.0577005146526959,-0.5424688265778769,0.5270358557894687,-0.7395403065251731,0.5008667786516848,-0.03833481456200627,0.23886756144584076,-0.181324923064293,-0.24161660998222712,3764,451,566791,39200
