Noun,SV_Simple_s,SV_Simple_p,SV_SubjRelClause_s,SV_SubjRelClause_p,SV_SentComp_s,SV_SentComp_p,SV_PP_s,SV_PP_p,SV_ObjRelClauseThat_s,SV_ObjRelClauseThat_p,SV_ObjRelClauseNoThat_s,SV_ObjRelClauseNoThat_p,RA_Simple_s,RA_Simple_p,RA_SentComp_s,RA_SentComp_p,RA_ObjRelClauseThat_s,RA_ObjRelClauseThat_p,RA_ObjRelClauseNoThat_s,RA_ObjRelClauseNoThat_p,wikitext_s_freq,wikitext_p_freq,webtext_s_freqs,webtext_p_freqs
adolescent,-1.4386743519799843,1.2977944508671844,-0.1206625819748037,-0.03260154138186147,-0.7451500757985947,-0.8947013590496515,-0.12312473545207694,-2.545625412177807,1.8340368354898633,-1.031511185717456,1.1458349688180092,-1.1919501676850703,0.22390340349378535,1.4747594864091194,0.46495455002708863,1.0051939681803135,-1.0690005190516936,-1.1928564367898842,-0.8909571360123199,-0.7216254986752049,335,209,26820,18675
adult,-0.8155136426144548,1.1131395138147824,0.4574220047866408,-0.3096495692746378,-0.6548998807723614,-0.8435393366281128,0.24604185381469063,0.6224174832119336,0.3524712502961469,0.12495919315226157,1.2830836124796607,-0.6211506324829448,-0.5546731753449331,1.9207963314395895,0.05290014626414403,1.3684292435154912,-1.0154927039416912,1.3806714087079246,-0.7588214033961276,1.3914053144074106,5529,3574,245407,211316
adventurer,0.3609471250890515,0.15783414831639372,-0.689579672068295,-0.5099651792069209,-0.028224379572791614,0.3160445728420219,0.3810305708191924,0.7775982456814863,0.7201903711116151,0.5527820268027153,0.8278571405785919,-0.3970840680888187,1.4941649365814678,-0.3105824283436421,1.2216123671359824,-0.42964959766895167,-0.9937718740016571,0.021938910361777808,-0.7730107774955146,-0.22010001001248722,192,152,6950,8770
advocate,-0.7117028571054759,1.3440139436077387,-1.155057883327113,2.012689796292748,0.27130114891779916,1.1786987412499106,-0.08226026499774283,-2.769569564827008,1.035746435395287,-1.3047733934867187,0.18074837389294493,-0.47083056815509033,-0.10650684928425386,-1.126428116303654,-0.19244951291724854,-0.9409173588293811,-0.28539971108515105,-0.9206517197310617,0.03808968319840565,-1.3264456647541232,1365,653,129120,169090
agent,1.2457623824356587,-1.1027575517268677,-0.4804754447054001,0.11796079883332665,0.2418996225926472,0.01819471938927749,1.3273312169226985,0.32264413108119594,-1.0392523284328472,0.38852360031540606,-1.5988323159410833,1.4045377931039955,0.9451835342512871,-0.5331285527584688,0.9441762152189868,-1.167355603515117,1.6935281664368285,0.25010180935888837,1.883267892703871,0.5887529450053987,5241,3117,296265,259730
aggregator,0.08835042479176157,0.8622849670598071,-0.7444762237707995,-0.44409394117204837,-0.05044311410558519,0.8401063647513272,-0.5175601917144783,0.8497451744226212,1.5972176865919259,-1.8225606285810254,1.87469777599962,0.049406620726565986,-0.7111128694837698,-0.3465802508022784,-0.726286061739694,-0.1708130635453508,-1.2536587052495454,-0.11785563238268512,-1.473123031522106,-0.10472719539887636,443,12,5228,2317
alien,-0.752538663425926,-0.31254016739930135,0.22436260426565802,-0.42428601671920396,-1.1354627463497315,0.8908753293629041,1.0688713925572246,0.4974301014754532,-1.5844401380848057,1.1285289468128248,-1.6876029390101364,1.2577672658092482,0.6144218719855026,-0.8407740241561396,0.030237748398408884,-0.12660021424066942,0.6376657822667855,-0.08346227824175556,0.3864181800033244,0.1600538865369494,3286,1309,134423,59864
amateur,-1.4543062687644772,0.2724467631430783,0.782345573488265,-0.7379849091475872,-0.5024280310560857,-0.23200661270050144,-0.3826734528630322,-1.930898602706204,0.22413946870150503,-0.39487532997000685,0.13697029116164505,-0.515880377633418,0.37054637046565325,-0.8944814771652344,0.5435434736491167,-0.554180749561165,-0.5212892204610141,-1.2713217419424216,0.10059164938147891,-0.7282791539838533,2233,232,67648,7899
analyst,1.1000586752968842,0.7907463533878695,-0.4322638576063304,1.0676446674384419,1.1820963335877352,1.2375230610384116,0.5848676079138917,-2.553783600387504,1.3636815143519576,-2.0389149865789813,0.6016444862203063,-1.3150994884220295,1.4191992539043317,-1.7531039930497037,1.1418219008190538,-2.2601366824669036,-0.11648760575080838,-2.7246103383306313,0.3349707087459389,-2.4903762738616058,462,549,140326,139030
anarchist,-1.6819668956812668,1.5303826846719994,-0.03422963171823286,-0.08531221484641793,-0.6322040281398968,0.8664749441744595,0.21339222663702542,0.3746881918289654,1.0502172136071035,1.298355509488153,0.8117388133612335,0.7401567342548945,0.7798529571943861,-0.8292709813333033,0.7871137788061694,-0.8184450735569393,-1.2809771642555137,0.03462118690997042,-0.8911949085393915,-0.2932880142965939,566,321,44060,26033
