Noun,PC1,PC2,PC3,Frequency
successor,2.271487035714436,-0.685887371940876,-0.099989029836079,61106
partisan,2.262838331213296,-0.3889207314631637,-2.4126692873563433,84292
turner,2.256407283930037,-3.509757678524654,-0.33827467953383816,66399
body,2.2497076198394876,2.499234599545315,0.15003119851282162,1278536
wasp,2.2483737384571505,0.6523168050786796,-0.6195943727852546,16993
twin,2.2277155766659353,-0.27027636047242987,0.3655081671675955,159006
estimator,2.1830610238854313,1.9921713466129394,-0.23786784037189782,2663
source,2.165452052386196,1.866076960136829,-0.5146175795525676,1360219
puller,2.124619709001571,-0.5111502148547739,0.6614679550861439,1479
leech,2.1132992180140358,-0.09340186637317216,0.3386777943728223,8271
pussycat,2.05793275876758,-1.856553625731648,1.0448260030134016,1287
independent,2.045450802608457,-0.10870591212250783,-1.856403516628916,604074
bookmaker,1.96046945427082,0.728778260440808,0.053026862751810254,4002
plant,1.9499482857981425,3.339475032618517,0.4871464741452951,580091
satellite,1.938796782556415,2.3619489149760833,0.19203156473156183,203993
suffragist,1.9306194916403123,-4.878581619029118,-0.16298820240841286,1233
developer,1.920831553981757,1.623486647014815,0.0205896650883442,552634
planet,1.8963223395519575,1.5402808256722746,1.1093860198787606,312081
secessionist,1.878033899060231,-2.761081033536979,-0.5877948215000703,5005
processor,1.8313079251214779,4.350838731918157,0.11917236219304236,103958
pygmy,1.8208531635914327,-2.0588172568987297,-0.08740895724208386,4692
fan,1.781363376192848,3.345668687828324,-0.10756213900153953,1210158
picker,1.7799971538298773,1.3730903449139047,0.16955163020786362,6835
comer,1.7270170405318843,-3.924085999357976,0.1494832448355074,4911
aborigine,1.7188075207614955,-2.686662729040344,-0.3991552650432537,3051
helper,1.707708420231828,-0.07891856951426114,0.3371335229627662,26293
progressive,1.6858619891352145,-0.5950435343852031,-2.3012735930937125,262175
crossbreed,1.6503500647720235,-0.0919520339307357,-0.31320432695279904,603
radical,1.6433386992782444,-1.44155876798938,-2.47166597078272,243682
model,1.6423053705868171,3.466472465476069,0.21166187548093385,1119747
separatist,1.63876428390448,-2.5449944587896636,-0.3930984560780109,42577
companion,1.6147408595573536,-0.07937587560131862,-0.4615065627879526,80726
carrier,1.5875521872941631,1.9881524620413593,-0.30756662794965745,157766
isolationist,1.5832614434980352,-1.1124406560617737,-0.9154558650948915,4551
internationalist,1.5703481396062042,-1.7503782777321348,-0.743619688950004,5315
zooid,1.5488109123261298,1.0208125468752123,0.7153939358811476,171
changer,1.5348191015942474,-1.4793142938082513,1.2714372166634622,10059
shaker,1.5291183278663103,-0.3100301488648966,0.647290390329822,9125
youth,1.5131912478890965,-1.5102715535263092,-1.2288516108350858,306512
crawler,1.4720049726223166,1.9619587427831997,0.7873001818463058,6621
broadcaster,1.4591574017835494,0.9760913828135876,0.0628835801605719,56011
beater,1.4391773330463056,-0.05136182524101123,-0.07987985469609703,3192
head,1.4273812874270677,-0.6995398725154898,-0.2591908493923478,1610533
spotter,1.3970700685065451,-1.7334464637256597,-0.32651109602386713,4304
protectionist,1.396600595600773,-1.4453317980866836,-0.5781947501463172,8389
controller,1.369847045931687,3.344237505684792,0.1304338324697079,133206
layperson,1.3691860585837796,0.9232305310643898,0.6985467918212704,2671
oddball,1.3529860241243905,-2.4984755108337406,-2.6454263763816956,6293
conservator,1.3181187221450728,-0.20530004549718453,1.0829585860055142,2672
beholder,1.3127367344223289,-0.2683417683684918,2.4109924653995134,1481
applicant,1.2998937470272731,-1.7527818519635603,1.571717568945612,70700
reformist,1.295681821675891,-1.4877520759362748,-0.5313829707429227,12057
humanist,1.2924757864062468,-1.1431835085723054,-0.4806218625805243,18264
beginner,1.2874580125612978,-1.3002104884897345,-0.4009402745960225,29787
kidnapper,1.2699778295721584,-2.4233644768432936,1.4434448862806688,5852
moneymaker,1.269139303789631,-0.7352457749715186,1.02972943504457,1236
liberal,1.2606245163131693,0.1896254950253593,-1.8681558667925262,538049
machine,1.2554373036879034,4.876640740219337,2.1736117346327326,546222
computer,1.22899988018048,3.8133348253168986,-0.9062623417471787,709614
survivalist,1.2039306397487142,-2.8195550146300215,-0.8069550673002555,2977
syndicalist,1.182217990847056,-3.1701848652094857,-0.9436377118961002,2523
experimenter,1.1574164056884255,-2.481493666121121,1.9877180638304175,7487
contractor,1.1530858764159084,1.365645409388427,-0.74853296641193,108371
organism,1.1473588385265558,2.465186264273893,1.1164829823824713,56945
walker,1.135856776539008,-0.18424347956395087,0.6770654497857393,143304
prokaryote,1.1150155284030736,-0.15562933262425377,-1.2802601268621143,778
rescuer,1.1104621451260297,-1.6365869930252,1.601143545677653,14621
sponsor,1.0921430975987714,1.9389349231282673,-0.6377643197275561,113802
maker,1.069367888225226,0.9163781675383889,-0.2277330484160524,163437
unionist,1.06812092149765,-1.9019211759720722,-0.6342635027327747,19363
congener,1.0655354061209692,-0.30676590779682794,-1.2772738597969642,474
antiquarian,1.0529239324238358,-2.5115105781372753,-0.1473475480065136,2030
communicator,1.03470943129794,-0.03863092163647159,0.6326517773331576,5662
viewer,1.0184434917574037,3.0909750438967105,0.764033424297222,184631
dupe,1.0094528400695624,-1.2269381836545692,-0.3169663784072453,5033
eukaryote,1.0009811885572046,-0.06546372167175425,-0.6529862814602013,1795
assignee,0.99310051282633,1.1205251281179285,0.3701077593189626,585
naturist,0.94853344116859,-1.7859083363632835,0.028128555279352308,2885
tinker,0.9469327969616134,-2.5026190469351484,-0.251360129330624,13455
revolutionary,0.942490863564738,-3.0687728722213183,-2.7812184313850623,166338
administrator,0.924181785478576,-0.09536769381142152,0.7542383292600825,118218
host,0.918325757868463,-0.5492263453958556,0.3007177847659893,560513
sibling,0.9103029346423349,2.225467292358164,-0.6931383804448109,47768
sphinx,0.8883477804356282,0.005573713187786116,1.3884014030550276,5724
follower,0.8827772435762378,2.6253605693249837,-0.16079408946514537,121425
executor,0.862404812874376,-1.1720438689202846,1.6274009662132813,4489
official,0.8621027804645492,-1.313241625402408,-1.9097628473483732,2192912
professional,0.8493762705932123,0.43397299870611744,-1.5955823904584912,572068
listener,0.8458509499238032,2.944027361973964,0.6811598431429299,57500
hobbyist,0.8275215342729222,-0.6083978601666482,-1.0399775411951784,8590
plebeian,0.8067647707868155,-3.16562633306101,0.7482635298834793,1422
numismatist,0.8059083143414211,-2.0839021456471625,1.655509589990197,505
chicken,0.8051230689990132,0.8417721919631063,0.04956515977589397,176041
secularist,0.7952687457126926,-0.03055448691897976,-0.3998295850283914,6054
biter,0.7896230328359796,-0.3248773969589177,1.2037586743808242,838
salvager,0.7792494549322008,-0.11165610859531251,0.2336664066403179,432
zombie,0.75357924103825,1.568542798569095,-1.0879019723153414,103591
cheerleader,0.7477432439807835,0.6853735001354281,-0.8415960340512714,14575
pet,0.7449316355570267,-0.047314086822961544,-1.9626604710915816,144347
finisher,0.7283346830119488,-2.032296720370335,0.0988298417784135,11959
conservative,0.6676512580157179,-0.5385104102311723,-2.238307548012591,787765
outsider,0.6349585033551124,0.32498787864030754,-0.28071845147458563,45540
guardian,0.6156882703883019,-0.040332385541464066,0.5135799027817594,178395
midget,0.6135565173633025,-1.3117637802413928,-0.19155620797760112,4823
strikebreaker,0.6121954087238706,-2.661043510308506,-0.297134196278676,508
pal,0.6106727513909334,-2.2888096254582586,-1.1992394358624743,30362
registrant,0.6085986749407218,-0.5232266858889876,0.3151842077561702,4784
intellectual,0.6057660040320801,0.3613324203164109,-1.5761379533233995,191054
stripper,0.602021464811101,-0.058322241947323765,-0.42018545131325913,7903
cashier,0.5975187495541379,-0.08304369086936246,0.028401030837029044,9354
trespasser,0.5972769963356697,-2.031772291006299,1.2716734702904469,1937
hearer,0.5965978986030626,0.9834520022399019,2.8992868160484893,1256
starter,0.5907648991738793,1.0925169578790335,-0.43700686983478415,121599
transvestite,0.5655460440950565,-2.5469148132414032,-0.9632449510165484,1862
nationalist,0.5613760595077303,-1.2287958334415086,-1.5949071401310284,97234
looker,0.5608629320750707,-2.1448348638072234,0.6998647085659865,714
hugger,0.5599464083021071,-0.8356585018388308,1.39451148144398,829
romanticist,0.5591872639089887,-1.7194276437559832,-0.527263835735206,211
clone,0.5545498565626034,0.5466462105572952,-0.16723271669193182,58529
scorpion,0.5215235605257198,0.25309633437169116,0.20621088730208686,13568
stringer,0.5201214380695885,-0.29945899773972345,0.31949648695328986,5899
investigator,0.5118565597075585,-0.8777283300269079,2.3310901351926105,244882
star,0.5084795523513057,1.6428105505463961,0.5661957976648103,1141551
surveyor,0.5066691284958715,-2.30801834147275,1.310307464800771,6581
gentile,0.5030531934832675,-1.0110402309986786,-0.7046531418772675,8959
homosexual,0.48633512909777515,-1.1231635775867477,-1.083615530949809,60939
executioner,0.47636835841767966,-3.113835571754799,1.9775547251811831,6166
endorser,0.4718906533838864,1.806445826929106,-0.26499937717690036,1797
employer,0.46883685360903715,2.06240564221585,-1.9078338458999822,183173
anarchist,0.4580709475999275,-1.6121646068440787,-1.937929325206265,70093
personage,0.45395917168753736,-0.9809883726462804,-1.241256824917576,1924
reader,0.44338876998791793,3.0986248894498813,0.2833873188127008,390361
specialist,0.43761969484897506,0.31205862849772387,-0.8293993644872852,116639
shark,0.41259720969527325,-0.38238281654221845,-0.08970454460781684,113228
orphan,0.3960515709528216,-1.233374127903596,-1.182523801443876,20540
militarist,0.39440971270175496,-0.7571094722289233,-1.5253080390459373,2111
creditor,0.3710441782355857,2.3046767991050503,0.01856753908161342,26477
researcher,0.370818730999664,-0.9575644856776874,2.1615354201456416,699260
cultist,0.36608514867938113,-0.3568940754125567,-0.708772027360921,4191
scalawag,0.34948190022307546,-0.7567248055618453,-0.16896121420790314,259
publicist,0.34346804631487804,2.1076284263818414,-0.8005147782478923,9447
receiver,0.34094884470083564,2.502137003363992,-0.014869390952901174,187312
exterminator,0.3350275335673602,-2.8829863456680855,1.2197884537469632,1283
pursuer,0.3150613734115664,-2.0991742084832734,2.8005897967113973,2098
guerilla,0.3022256475319623,-1.6827150161051376,-1.2686837432706481,7303
native,0.29690506788523485,-0.9097511039640598,-1.0615304012969309,387113
albino,0.2935683430083732,-1.528335088048701,-0.5933557316036401,5651
liquidator,0.2883800172291589,-2.302837973834352,0.989548967383975,1833
mineralogist,0.2855712409032459,-2.040022661421368,1.212554555535581,255
trustee,0.2854009703962718,1.3201092770347713,0.4927911900537391,36386
occultist,0.2745612787965376,-1.6165942227829841,0.9997704680883116,2199
flatmate,0.24707878071088848,2.091269819079891,0.18259936421171127,1338
libertarian,0.23953006514344363,-0.8934230678969278,-1.398488537263334,115558
associate,0.23933810234834327,1.2841414122465995,-0.6615075964978223,216860
gatekeeper,0.23774202214573797,0.5717807306464648,0.5967030989562467,10361
occupier,0.23164253558990894,-1.27681406526462,2.721436517916818,10421
overlord,0.2155225694807158,0.36413233654520494,0.6479747466039604,11770
crab,0.21192345879464794,-0.15286216924225063,-0.17978865476388353,27181
watcher,0.2031664190928748,-0.09756065148227376,1.6991674329000361,19746
chum,0.20082936691071204,0.6908903589979293,-0.9405235743156468,3714
originator,0.18649791349796538,-3.248460040747682,1.0920117877308144,5750
captor,0.1845443015918664,-0.33676664859299116,0.9836492450152684,7195
brunette,0.18366916901562327,-1.2411052298218435,-1.6182002370308686,5314
mutant,0.17806985423573504,-0.13265783386231086,-1.3069948679532741,39844
rival,0.17412663805258152,0.5205485363684648,-0.28484026456821343,225884
moderationist,0.16174992736312593,0.049911501811899905,0.2978527873385216,15
hater,0.15043446078785178,0.31348259546744944,1.1293534862323011,12381
revenant,0.1457038613940017,-0.5195981349360657,0.3939712878788705,3814
sitter,0.14514467210269677,0.6589544017602843,0.7478174670352443,3888
antagonist,0.13524712392859142,-1.0035630527122787,1.2140345301290296,18491
acquaintance,0.11795421216803169,0.8635532375664495,-0.9529608402639429,22259
coon,0.10734374535956011,-1.916869439857636,-0.9594602023533334,6666
seer,0.09185613935783374,-0.9669232322289384,-0.29246225880463234,6346
rationalist,0.08513540371513707,0.6738722604415401,-0.5026918605446351,4669
antiquary,0.07156021797037686,-2.8341696104660983,0.6029716767979336,365
collector,0.06742907354484873,-0.08286366887710492,-0.07097950329302743,57217
user,0.06171753427691034,2.8898407086554507,-1.3598130162220814,1407363
visitor,0.06160927371580727,-0.8961233214525661,-0.02816078038742066,203701
payer,0.06147517047490422,1.2700016484616166,-0.14998135309539304,13655
snake,0.057087835167147966,0.018473671589234696,-0.09754132915163627,75976
producer,0.05040045626795761,1.8530119963430685,0.5469887265795086,304202
revolutionist,0.04266988220848272,-3.0172680134807854,-0.09340761535425567,782
apostate,0.03597053075416001,-0.9949213700012632,-0.45003991921227554,5352
abductor,0.033208322826414914,-1.2274719760604234,1.3924781883654003,2002
boomer,0.021937539732451276,-0.9466610601096065,0.12316845607777595,21768
automaton,0.010025915549548476,-0.8218638079440822,-2.2736071635816346,6542
parent,0.007707653147305906,3.2811646007441775,-1.9333354350870706,772335
foe,-0.008763480870580567,2.843138039730489,0.5429119529489428,38521
idler,-0.0259472027783643,-0.8171952814615796,0.06969082147169034,1020
deist,-0.037079727697744036,-2.648178923469873,-1.128619902198256,1151
opponent,-0.05161688120630195,3.1217938527054976,0.24548503139772368,384704
passer,-0.07536483319442346,-2.7392071497070405,-2.5062417464898883,25545
consumer,-0.07878219639756918,1.6207619661087687,-0.9338370531964587,557754
regent,-0.08054195188055972,-0.8058046666641946,1.2814661771886133,18365
monster,-0.08126804530001439,1.363409472551347,-0.205327389511783,213501
commoner,-0.0925931254447608,-2.986622220212036,0.45313315808062254,3981
being,-0.12620481641052492,0.8039977355321679,1.0667342692579542,5923761
holder,-0.12847781383047446,-0.255185873650262,1.4418246515783175,128992
pleaser,-0.13243031980064293,-0.42131421003104913,2.4053605466904373,731
nonconformist,-0.14377256319977408,-0.03550745203965906,-0.5136177331652484,1006
builder,-0.15652093853301216,0.3541030013157322,-0.9260995797883513,52831
adult,-0.17188043586688023,1.3144805679286455,-1.242467531338514,456723
slinger,-0.17243330755644565,-0.7996688286790352,0.2972077168130556,1081
individualist,-0.17258623172084328,-0.941595890071773,-0.26381726185002397,5389
logistician,-0.17377191834281386,-0.42970541660864214,0.6981931120070181,294
hacker,-0.17934758408735096,-0.41770373221366214,-1.9621162809342423,130820
castaway,-0.1804194620409683,0.06639032506168398,-0.10024846010111445,3437
assistant,-0.186743803912813,1.2731987482343567,-0.36327354906472464,304033
planner,-0.19159398576449588,1.7192900269552422,0.7210851529771437,41747
millenarian,-0.19184218526487776,-0.8440461890586485,-0.9197310586139851,740
dissenter,-0.19534547571922245,0.7345645590118163,2.9492316883410754,6837
arbiter,-0.20888841802879868,-0.19263593679784333,1.1237879666215522,10050
technocrat,-0.21410356601226208,1.4602166251927757,-0.20061095813224114,4326
sympathizer,-0.2146646047719329,0.7713369539553121,0.36054235744966906,8238
animal,-0.21601193650026076,1.2119364444425453,0.4602037120742014,699872
supporter,-0.22348213991221338,1.187782790679275,-1.4639895788054997,483317
mate,-0.23055192227654756,-0.16669724398906613,-1.0699112837367346,81434
planter,-0.23092781737442533,-0.28484306909923507,-1.1625849276701226,6887
crony,-0.2430004315260264,1.0066289689272134,-1.4603524870683775,14606
oceanographer,-0.24645711416323773,-2.5430789124643844,0.8034225799469522,2689
palaeontologist,-0.24758612110615708,-1.8863849940223008,1.0519080489426804,2144
anatomist,-0.2547831083460919,-1.231069063777296,1.2042743010921624,1154
extremist,-0.28397165774069927,-0.6502190101452058,-2.1243792874349805,108019
illusionist,-0.3034570131595228,-1.5113374102912691,1.5921642402792064,1264
client,-0.30785658055763143,2.193451239871614,-1.1561374084035807,380029
mouse,-0.3093762707741635,0.023294232337230686,-1.2535339643756103,212023
recipient,-0.31288256865714714,0.38677118805848765,0.22749463640316667,87437
plotter,-0.3136978857915773,-1.5287191921916274,0.7921130280407813,4522
descendent,-0.3276658111743286,-0.13748348170132837,0.6437738488205764,4211
beast,-0.3541249179170851,0.6097309044870906,0.6416363075365701,99018
partner,-0.3552562757452795,3.2462786628734115,-0.49747296359163107,507928
objector,-0.3673483323922851,-0.7152416481610835,2.192703335812237,3598
signatory,-0.36758121833806834,0.9901941931812798,1.583836639347043,17586
tapper,-0.36973304424006725,-2.1921117813899467,0.9437571495359122,10501
raver,-0.38211036390499714,-0.5809376796928398,-0.2620593908514439,1315
workmate,-0.3885389110033463,1.775797832300592,-0.7562756082833157,887
paleontologist,-0.3891328286745412,-1.8653290658411168,1.0948378300231385,8109
technician,-0.39861826388956983,1.5611895932908186,-0.2848875688823881,36925
character,-0.40186496301254643,2.279477287679537,0.12884780818384128,1177112
goat,-0.40949073787811807,0.5189368567214878,-0.13327427265847652,43802
neighbour,-0.4100897545430351,1.107790522497182,-0.8522778575454021,53347
searcher,-0.4103840026145061,-0.10289497804055515,1.411827913522136,5454
saver,-0.41114489822428074,-1.1137037678181119,0.0022929515783875094,11101
doubter,-0.41954315821225546,0.2856558986934267,2.821321207402264,5516
proponent,-0.42098038428396084,2.4399481292445095,1.2426089840820478,67129
giant,-0.4297216321271295,-1.6139684623783945,-1.6353422168806901,461066
cripple,-0.4308919635543521,-2.118580991386327,0.027624522248650647,12117
angel,-0.4349779742277428,2.0464659049024925,0.16070585314052332,123781
expert,-0.435925011507644,0.8442172104509409,-0.8984272360965014,583228
poisoner,-0.4409822619879918,-2.6522941382068406,0.4142204206214104,548
agent,-0.4458424524442856,1.4652763314796973,-0.6219051027732431,555995
discoverer,-0.449169161070666,-3.140560348367467,2.1566899163615303,3134
stooge,-0.4503750031006724,0.21132299559360843,-0.9952956337493558,5237
winner,-0.4518249902933729,1.0664425313796748,0.8225449945631835,288096
buddy,-0.45468636925027334,0.3800172299880358,-2.4465713936610882,56472
apologist,-0.45539129149192664,1.1651613772813127,2.0574665364525617,12976
insurgent,-0.458281725131689,-1.418475167374959,-1.7433676886762508,46249
designer,-0.4587365955269509,1.1061218358257527,-0.36238793615118964,196880
representative,-0.4630921651516059,0.5664449660758379,-0.9891739922218955,426984
propagandist,-0.4670240971245756,-0.3290316963245767,0.5253012652940312,7688
pacifist,-0.4737701486359122,-1.0598774109995683,-1.9120905661008791,7540
confidant,-0.4742345921493854,0.38724537664548175,-0.48393336276584875,7564
dribbler,-0.47702336961002445,-0.39221287213247114,2.0465165695923138,728
pragmatist,-0.4786660254019812,1.775805601979688,0.9478672191880743,3253
captive,-0.4801048468367763,-1.2938917033374646,-0.24674543665422538,37060
spectator,-0.48420216763401963,-0.6099212808615954,0.7395739893113803,38111
supremacist,-0.49142482860518444,-1.160207386481049,-2.149768271686423,44931
therapist,-0.49632362524151963,3.6787847244413148,0.3569372791549531,35048
adventurer,-0.5007204562089334,-0.3450618838909884,0.6917711565992763,15720
trainer,-0.5038008722556738,2.6073006640716936,0.2933086790637705,59815
schoolmate,-0.5230298697023413,1.229153293947011,-1.1451657362464134,2091
demon,-0.5303793767086401,0.7897551577032726,-0.33362121942849726,71095
judge,-0.534128383690571,-0.07710177249450832,0.637604144233285,736822
misfit,-0.5367420629424158,0.437946354578725,-1.0761846200812846,10248
parrot,-0.5410762392735071,0.900016337529335,-0.09983402637673588,16333
wrongdoer,-0.5438659783515138,0.1492334970631195,0.45641875087807493,1592
animator,-0.5487573045375593,0.12960262803680353,0.13329302761372766,16223
schoolfriend,-0.5544852772091624,0.9718978174971405,-1.3630691121561127,250
operator,-0.554680528123452,1.4261870461178465,-0.3180017467629871,182523
individual,-0.5551645710375486,1.6339962166591886,-1.5145290808515666,1228140
nudist,-0.565126970077967,-1.0942431292850952,-0.8653716899475272,4277
mentor,-0.5883600286115337,1.6823171970333453,-0.5298705180912936,48204
fucker,-0.5923718437506839,-0.3413884386719528,1.5512847855085403,3043
runt,-0.6141062299600683,0.30250891280195985,-0.8324287036638341,1388
boss,-0.6182748681271408,-1.1029245189257857,-0.27519565012390934,229346
tourist,-0.6205043390744096,-1.3985352714010248,-0.93206181999443,143547
modeler,-0.6223541108386583,1.1280795628904028,-0.24788534357447808,3014
oiler,-0.6280717609959178,0.6452915878455117,0.7828976685184267,24382
admirer,-0.6345993069415679,0.44241664277503934,1.3666951390415691,13326
mover,-0.6361310415599176,-0.1112608326834377,0.906453143493123,11936
bomber,-0.6362092627977685,-1.0255311968690188,-1.7241174290341954,82331
crusader,-0.6490525114450937,-3.1656996889200526,0.38001669842925884,22898
nihilist,-0.6530697719135917,1.016201160225124,-0.45020371694819306,2241
choreographer,-0.6560216705123237,0.5758001556073937,1.5394983105230984,3460
minor,-0.6584359669716402,0.1388844605170034,-1.8413449427150475,304357
creator,-0.6677394577052079,-0.17092748603984903,1.3537437704760467,178786
genealogist,-0.6735843729643038,-0.1532997690298551,0.9383861738722535,827
grownup,-0.6762598306103543,0.30499768970229796,-0.4498765603561544,2440
humpback,-0.6837906659422832,0.10623100417257132,-0.14049163319619076,6243
perfectionist,-0.6905356882045125,-1.2951092302024743,-0.22066446872228332,3298
person,-0.7017859251910682,2.997303902081816,-1.0513410226966469,10627398
subject,-0.7060486512467516,0.13365995809154307,-0.387995374931084,681476
smith,-0.7097780583453417,-2.6178299516090893,0.1608542029351487,389417
villain,-0.7115875053275456,0.061942969461136685,0.17059388431226336,70468
warmonger,-0.7192570231989842,-1.2578581368625668,-0.07888559698600509,2476
interloper,-0.7220368818310597,0.11006750609841168,0.26226796360839416,2307
witness,-0.7263929700070115,-0.8412917717930865,-0.5187444119640185,289550
neighbor,-0.7307152601076301,1.8675431588944382,-0.9431119848657954,156315
creature,-0.7358007859026534,2.66669412708517,0.7925284149746031,218080
