Noun,Simple_s,Simple_p,SubjRelClause_s,SubjRelClause_p,SentComp_s,SentComp_p,PP_s,PP_p,ObjRelClauseThat_s,ObjRelClauseThat_p,ObjRelClauseNoThat_s,ObjRelClauseNoThat_p
carrier,-0.3040768928118995,0.43734982006509376,0.04215500293259369,0.6235802286583705,0.7463510040695703,0.6642419073519447,-0.029222684918133124,-0.6719858203102935,0.838907495582517,0.570540084450245,0.7596746567197377,0.9792711527718605
cashier,1.2237105579483893,-0.5634935773443254,-0.6738507960413535,-1.0567011684802408,-0.6711178168131542,-0.41762107072579174,0.5685411093045735,-0.38005657678951943,0.31024882675457743,0.4359834752107419,0.32185083911788337,-0.5496102037375177
castaway,-0.8043015206543063,1.2848252695691362,-0.3292813697735356,1.6308555452285285,0.011309706775440832,0.6069567793772102,-1.3116040510696654,-0.2970880393987727,-0.6091503746248086,0.6615677630623784,0.3569301640425937,-0.1756707890579719
category,-0.6162243721964429,-0.3288544515113964,0.7001756222975254,1.7750217650533178,0.284282128288021,0.7433247772278919,-1.1347969856131277,-2.468777097843786,-1.012172240461505,0.5331014961328671,0.1612020154384985,0.6078795357617164
celebrant,1.7277764869019894,1.2589305006937788,1.0776109342318523,-0.7120824490383488,-0.3215825531675037,-0.4565189671950268,1.625744300328419,0.04891837959746961,-0.059326576008374904,-1.8107667211053675,-0.8184914879788321,-1.1036714106010357
challenger,0.8599260217589648,0.37230236461508887,-0.004770489912137186,1.1806862959143838,0.9144335791639308,-0.02979720860165528,0.6054368795438352,0.5435938397635782,-1.0152083351674221,-0.1346102984551326,-0.08148126116334661,0.189268966498001
champion,-0.7175153329616385,-0.489051667240388,0.2148632921558764,0.7193809719386615,-0.8313999273542457,0.16965451430891837,-0.5563524457198106,-0.7517326353728158,-0.3699850727883319,0.3231985067956302,0.564959641391291,0.5700870661453687
changer,-0.18794113999512804,-0.2344363839114749,-1.5607877206687673,-0.05218517494569089,0.486653829249281,-0.24036185899887694,-0.9333496762339237,0.04483746801160117,-1.3335925815236584,-1.0723982657551507,-0.790701553631083,-0.3739325629268483
character,0.27513044516754054,0.05685748522891768,-0.09293376677257598,1.3398281997231045,2.414263481466621,0.23055122641051828,-0.5659419287620282,0.25609303215829293,0.12676059197728876,1.0608653517507205,1.5396507323566069,1.1450119437121407
charmer,0.43968185654448905,0.11010509838795274,-0.32746224120468076,-0.8188330787400573,0.9348293271538969,-0.3629152189227486,0.4355611447875016,0.06006815054767561,-1.4090281070245767,0.049681150581406666,-0.12315906750552685,1.0828184539267298
cheerleader,-0.8707820197939155,0.5733326750764022,-0.028990269433092054,0.35855295995508896,-0.16337114575592832,0.03799653095619085,0.23239847896905236,-0.12418556239889726,0.44409953313314054,0.5369219100138264,0.5195040458526378,0.41761311903478016
chicken,-0.6598509938178632,1.2685162321360557,-1.015806653506032,0.14530512119739236,-0.43036609752449984,1.6987670659930496,-0.38614493446321163,0.9773600141747582,-0.04826917394920429,1.1269823284440978,0.2723956451349592,0.9000599787988941
chief,-1.0407163229167593,-0.6344380617956368,-0.6982103564290066,-0.648004218904431,-2.0574247259651113,-0.4499156212760754,-0.5660338816246069,0.07410112865280472,-1.830874009353582,-0.5913511097370379,-0.9790038461033607,-0.5753246975396332
chieftain,0.8777408947112193,-0.8910038162913381,0.22279612701148743,-0.9768879401511805,-0.7373193838331507,-1.1865431276340255,0.5304115649099489,0.0173108046906488,-0.9846653208037717,-0.6014419512192353,-1.618022205108305,-0.08276573688565265
child,0.8277555743647008,-0.483776508500924,1.3424902485890553,-1.2159736398022827,0.5240803801929139,-0.123795544671295,0.648825114473417,0.704334534772871,1.7712416601171328,1.1014991038693314,2.1617640771117497,0.897278379041005
choreographer,1.1265737390123638,0.4804524111924454,-0.4317481892289189,0.03965661423148106,1.5031177078240603,0.2843312249526582,0.6548355153469783,0.03521547881911971,0.06800257997630182,-0.41572727261939935,0.5602770468097379,-0.9628400207587609
chum,-0.8241494385255319,0.4220343230495638,-0.04425321133081881,0.9376390308697163,-0.1402659706128496,-0.18230194886866286,0.02623753210727714,0.6395376266552761,-0.10236246187235883,0.7122307183901717,0.6975136527728978,0.6967284364997677
citizen,-0.20901508758401827,-0.5074409204523174,1.3708528730905158,-0.11560881037436514,-0.5487918082405459,-0.9502833264189492,0.9606344403411158,-0.045055925757837824,0.8347314192176156,0.7215647634182225,-0.18854611183363687,1.0708519723103795
claimant,0.9343362251943985,-0.2726353283423159,0.36867960231230146,0.3990713389016175,0.3133864552854464,0.07436931822949995,-0.6847410170473336,1.0501229639594256,0.5787178265135517,-3.1917243661046077,-0.3564212225911598,0.20127749637215814
class,-0.632582571008014,-0.1940922262232699,-0.5680605605868779,1.633643078336998,-0.20763160653413099,1.1423855412997803,0.002855528837706914,-0.9185406836430396,-1.0189480647079407,0.5465330667271907,0.23794657741079528,1.2230290650142757
classmate,0.5225008723554282,0.18218037163214387,2.278335058179361,1.5956851036000566,-0.2023726121621911,-0.23156463842589975,0.6653972090710033,1.2048109933482452,1.8434737900659,0.8706874903189639,2.577692870929228,1.9167102695068707
client,0.5015416655612897,-1.0915761468492269,1.1817738763562944,-0.7099672023739256,1.1255806897513185,-0.46698828984185625,0.4195711518727825,0.09748374945760173,1.5241881420916208,0.6266533245459578,1.8745443908953567,1.150407070752697
climatologist,0.006499833146919957,1.0209926507034748,-0.7553847241035719,0.828432420374797,-0.13176301965346982,-0.035090082179683596,-0.1278281999222872,0.8191918740791155,-0.3567305602441494,-0.07441197762460783,0.6031413778281718,0.07448318220811893
clone,-0.731740239945691,-0.17408628425520017,-0.3612637358822195,-0.30730837432549435,0.34335846997992825,1.236693857261868,-0.07212598446509597,0.16173859424998707,0.3735905512008779,0.4725620518307795,0.05701109285093814,0.9119411481977021
coder,0.37513586110183106,0.385899401026455,0.658759575338308,0.6829034351432369,0.5541955485461885,-0.17179507708433475,0.908749539125475,0.17203576045678182,1.238740819167628,0.6938092922692667,0.66308742520841,0.29316128818303716
collector,0.23474503741943734,-0.7490023634083325,1.494502015015102,-1.6259332352487066,0.5792077922313721,-0.7085785851817781,0.09306745244112288,-0.6854355491646267,0.6732765486887542,-0.948538003160525,-0.20877969906180838,0.18677011469034716
comer,-1.1746117823321887,-1.3279620947444335,-2.4390491523178834,0.23949375831115538,-1.4135077230522684,-1.125752590541391,-1.1669118114963672,-0.5005119911453966,-2.5253457944081874,-0.3770055937849777,-2.249719781361479,-0.40063801299524415
commander,0.7377805477591338,-0.747447641637659,0.17689110286057946,-0.59840716204667,-0.39785985965042336,-0.23650551063673791,0.684845345419909,0.1940289062447939,-0.43343660690861485,-0.951258343182541,-0.24058677241972673,-0.03816658802984627
commentator,0.9101591353530724,1.2899998357180282,0.17703274503560032,0.14336667930367775,0.7206841093598105,0.4700854093125981,1.255183742300248,1.2792803359884264,-0.17006728627050444,-1.3359175597765283,0.3800764469314492,0.23323449974410937
commoner,-0.33663815898167054,-0.5599916191287355,-1.2200776246083027,-2.0786107657233273,-0.818613213123645,-0.5386241948624391,-0.04643229738002646,-0.008759240228572787,-0.9550312750992747,-0.38539817523214165,-2.0242320758670256,0.3506184710774354
communicator,0.5893545816522282,-0.011749639556729762,-1.147792526584194,0.16249799545382526,-0.08179712970303123,-0.27197543675501185,0.20894598598469116,0.07677781934875996,-0.6016475185842298,-0.18035608374249987,-0.08655075961569543,0.4192814167779895
companion,-1.0404618789746964,-0.2122935032482174,-0.22065768853739273,-0.0277153629672883,-0.505865501015809,-0.30094244282796334,0.23348664582432074,0.9656321233881899,-0.01652494161964279,0.019412830741414935,-0.22841797197616126,0.1830122312749271
